sentid	pairid	sentence	comparison	ROI	word
89	45	les clients qui aiment les gardes retournent	expected	6	retournent
90	45	les clients qui aiment les gardes retourne	unexpected	6	retourne
91	46	les clients qui aiment les gardes sont vieux	expected	6	sont
92	46	les clients qui aiment les gardes est vieux	unexpected	6	est
93	47	les clients qui aiment les gardes sont petits	expected	6	sont
94	47	les clients qui aiment les gardes est petit	unexpected	6	est
95	48	les clients qui aiment les gardes sont jeunes	expected	6	sont
96	48	les clients qui aiment les gardes est jeune	unexpected	6	est
97	49	les clients qui aiment les gardes sont grands	expected	6	sont
98	49	les clients qui aiment les gardes est grand	unexpected	6	est
99	50	les officiers qui aiment les gardes déménagent	expected	6	déménagent
100	50	les officiers qui aiment les gardes déménage	unexpected	6	déménage
101	51	les officiers qui aiment les gardes parlent	expected	6	parlent
102	51	les officiers qui aiment les gardes parle	unexpected	6	parle
103	52	les officiers qui aiment les gardes retournent	expected	6	retournent
104	52	les officiers qui aiment les gardes retourne	unexpected	6	retourne
105	53	les officiers qui aiment les gardes sont vieux	expected	6	sont
106	53	les officiers qui aiment les gardes est vieux	unexpected	6	est
107	54	les officiers qui aiment les gardes sont petits	expected	6	sont
108	54	les officiers qui aiment les gardes est petit	unexpected	6	est
109	55	les officiers qui aiment les gardes sont jeunes	expected	6	sont
110	55	les officiers qui aiment les gardes est jeune	unexpected	6	est
111	56	les officiers qui aiment les gardes sont grands	expected	6	sont
112	56	les officiers qui aiment les gardes est grand	unexpected	6	est
113	57	les pilotes qui aiment les gardes déménagent	expected	6	déménagent
114	57	les pilotes qui aiment les gardes déménage	unexpected	6	déménage
115	58	les pilotes qui aiment les gardes parlent	expected	6	parlent
116	58	les pilotes qui aiment les gardes parle	unexpected	6	parle
117	59	les pilotes qui aiment les gardes retournent	expected	6	retournent
118	59	les pilotes qui aiment les gardes retourne	unexpected	6	retourne
119	60	les pilotes qui aiment les gardes sont vieux	expected	6	sont
120	60	les pilotes qui aiment les gardes est vieux	unexpected	6	est
121	61	les pilotes qui aiment les gardes sont petits	expected	6	sont
122	61	les pilotes qui aiment les gardes est petit	unexpected	6	est
123	62	les pilotes qui aiment les gardes sont jeunes	expected	6	sont
124	62	les pilotes qui aiment les gardes est jeune	unexpected	6	est
125	63	les pilotes qui aiment les gardes sont grands	expected	6	sont
126	63	les pilotes qui aiment les gardes est grand	unexpected	6	est
127	64	les consultants qui aiment les gardes déménagent	expected	6	déménagent
128	64	les consultants qui aiment les gardes déménage	unexpected	6	déménage
129	65	les consultants qui aiment les gardes parlent	expected	6	parlent
130	65	les consultants qui aiment les gardes parle	unexpected	6	parle
131	66	les consultants qui aiment les gardes retournent	expected	6	retournent
132	66	les consultants qui aiment les gardes retourne	unexpected	6	retourne
133	67	les consultants qui aiment les gardes sont vieux	expected	6	sont
134	67	les consultants qui aiment les gardes est vieux	unexpected	6	est
135	68	les consultants qui aiment les gardes sont petits	expected	6	sont
136	68	les consultants qui aiment les gardes est petit	unexpected	6	est
137	69	les consultants qui aiment les gardes sont jeunes	expected	6	sont
138	69	les consultants qui aiment les gardes est jeune	unexpected	6	est
139	70	les consultants qui aiment les gardes sont grands	expected	6	sont
140	70	les consultants qui aiment les gardes est grand	unexpected	6	est
141	71	les auteurs qui détestent les gardes déménagent	expected	6	déménagent
142	71	les auteurs qui détestent les gardes déménage	unexpected	6	déménage
143	72	les auteurs qui détestent les gardes parlent	expected	6	parlent
144	72	les auteurs qui détestent les gardes parle	unexpected	6	parle
145	73	les auteurs qui détestent les gardes retournent	expected	6	retournent
146	73	les auteurs qui détestent les gardes retourne	unexpected	6	retourne
147	74	les auteurs qui détestent les gardes sont vieux	expected	6	sont
148	74	les auteurs qui détestent les gardes est vieux	unexpected	6	est
149	75	les auteurs qui détestent les gardes sont petits	expected	6	sont
150	75	les auteurs qui détestent les gardes est petit	unexpected	6	est
151	76	les auteurs qui détestent les gardes sont jeunes	expected	6	sont
152	76	les auteurs qui détestent les gardes est jeune	unexpected	6	est
153	77	les auteurs qui détestent les gardes sont grands	expected	6	sont
154	77	les auteurs qui détestent les gardes est grand	unexpected	6	est
155	78	les directeurs qui détestent les gardes déménagent	expected	6	déménagent
156	78	les directeurs qui détestent les gardes déménage	unexpected	6	déménage
157	79	les directeurs qui détestent les gardes parlent	expected	6	parlent
158	79	les directeurs qui détestent les gardes parle	unexpected	6	parle
159	80	les directeurs qui détestent les gardes retournent	expected	6	retournent
160	80	les directeurs qui détestent les gardes retourne	unexpected	6	retourne
161	81	les directeurs qui détestent les gardes sont vieux	expected	6	sont
162	81	les directeurs qui détestent les gardes est vieux	unexpected	6	est
163	82	les directeurs qui détestent les gardes sont petits	expected	6	sont
164	82	les directeurs qui détestent les gardes est petit	unexpected	6	est
165	83	les directeurs qui détestent les gardes sont jeunes	expected	6	sont
166	83	les directeurs qui détestent les gardes est jeune	unexpected	6	est
167	84	les directeurs qui détestent les gardes sont grands	expected	6	sont
168	84	les directeurs qui détestent les gardes est grand	unexpected	6	est
169	85	les agriculteurs qui détestent les gardes déménagent	expected	6	déménagent
170	85	les agriculteurs qui détestent les gardes déménage	unexpected	6	déménage
171	86	les agriculteurs qui détestent les gardes parlent	expected	6	parlent
172	86	les agriculteurs qui détestent les gardes parle	unexpected	6	parle
173	87	les agriculteurs qui détestent les gardes retournent	expected	6	retournent
174	87	les agriculteurs qui détestent les gardes retourne	unexpected	6	retourne
175	88	les agriculteurs qui détestent les gardes sont vieux	expected	6	sont
176	88	les agriculteurs qui détestent les gardes est vieux	unexpected	6	est
177	89	les agriculteurs qui détestent les gardes sont petits	expected	6	sont
178	89	les agriculteurs qui détestent les gardes est petit	unexpected	6	est
179	90	les agriculteurs qui détestent les gardes sont jeunes	expected	6	sont
180	90	les agriculteurs qui détestent les gardes est jeune	unexpected	6	est
181	91	les agriculteurs qui détestent les gardes sont grands	expected	6	sont
182	91	les agriculteurs qui détestent les gardes est grand	unexpected	6	est
183	92	les chirurgiens qui détestent les gardes déménagent	expected	6	déménagent
184	92	les chirurgiens qui détestent les gardes déménage	unexpected	6	déménage
185	93	les chirurgiens qui détestent les gardes parlent	expected	6	parlent
186	93	les chirurgiens qui détestent les gardes parle	unexpected	6	parle
187	94	les chirurgiens qui détestent les gardes retournent	expected	6	retournent
188	94	les chirurgiens qui détestent les gardes retourne	unexpected	6	retourne
189	95	les chirurgiens qui détestent les gardes sont vieux	expected	6	sont
190	95	les chirurgiens qui détestent les gardes est vieux	unexpected	6	est
191	96	les chirurgiens qui détestent les gardes sont petits	expected	6	sont
192	96	les chirurgiens qui détestent les gardes est petit	unexpected	6	est
193	97	les chirurgiens qui détestent les gardes sont jeunes	expected	6	sont
194	97	les chirurgiens qui détestent les gardes est jeune	unexpected	6	est
195	98	les chirurgiens qui détestent les gardes sont grands	expected	6	sont
196	98	les chirurgiens qui détestent les gardes est grand	unexpected	6	est
197	99	les sénateurs qui détestent les gardes déménagent	expected	6	déménagent
198	99	les sénateurs qui détestent les gardes déménage	unexpected	6	déménage
199	100	les sénateurs qui détestent les gardes parlent	expected	6	parlent
200	100	les sénateurs qui détestent les gardes parle	unexpected	6	parle
201	101	les sénateurs qui détestent les gardes retournent	expected	6	retournent
202	101	les sénateurs qui détestent les gardes retourne	unexpected	6	retourne
203	102	les sénateurs qui détestent les gardes sont vieux	expected	6	sont
204	102	les sénateurs qui détestent les gardes est vieux	unexpected	6	est
205	103	les sénateurs qui détestent les gardes sont petits	expected	6	sont
206	103	les sénateurs qui détestent les gardes est petit	unexpected	6	est
207	104	les sénateurs qui détestent les gardes sont jeunes	expected	6	sont
208	104	les sénateurs qui détestent les gardes est jeune	unexpected	6	est
209	105	les sénateurs qui détestent les gardes sont grands	expected	6	sont
210	105	les sénateurs qui détestent les gardes est grand	unexpected	6	est
211	106	les professeurs qui détestent les gardes déménagent	expected	6	déménagent
212	106	les professeurs qui détestent les gardes déménage	unexpected	6	déménage
213	107	les professeurs qui détestent les gardes parlent	expected	6	parlent
214	107	les professeurs qui détestent les gardes parle	unexpected	6	parle
215	108	les professeurs qui détestent les gardes retournent	expected	6	retournent
216	108	les professeurs qui détestent les gardes retourne	unexpected	6	retourne
217	109	les professeurs qui détestent les gardes sont vieux	expected	6	sont
218	109	les professeurs qui détestent les gardes est vieux	unexpected	6	est
219	110	les professeurs qui détestent les gardes sont petits	expected	6	sont
220	110	les professeurs qui détestent les gardes est petit	unexpected	6	est
221	111	les professeurs qui détestent les gardes sont jeunes	expected	6	sont
222	111	les professeurs qui détestent les gardes est jeune	unexpected	6	est
223	112	les professeurs qui détestent les gardes sont grands	expected	6	sont
224	112	les professeurs qui détestent les gardes est grand	unexpected	6	est
225	113	les clients qui détestent les gardes déménagent	expected	6	déménagent
226	113	les clients qui détestent les gardes déménage	unexpected	6	déménage
227	114	les clients qui détestent les gardes parlent	expected	6	parlent
228	114	les clients qui détestent les gardes parle	unexpected	6	parle
229	115	les clients qui détestent les gardes retournent	expected	6	retournent
230	115	les clients qui détestent les gardes retourne	unexpected	6	retourne
231	116	les clients qui détestent les gardes sont vieux	expected	6	sont
232	116	les clients qui détestent les gardes est vieux	unexpected	6	est
233	117	les clients qui détestent les gardes sont petits	expected	6	sont
234	117	les clients qui détestent les gardes est petit	unexpected	6	est
235	118	les clients qui détestent les gardes sont jeunes	expected	6	sont
236	118	les clients qui détestent les gardes est jeune	unexpected	6	est
237	119	les clients qui détestent les gardes sont grands	expected	6	sont
238	119	les clients qui détestent les gardes est grand	unexpected	6	est
239	120	les officiers qui détestent les gardes déménagent	expected	6	déménagent
240	120	les officiers qui détestent les gardes déménage	unexpected	6	déménage
241	121	les officiers qui détestent les gardes parlent	expected	6	parlent
242	121	les officiers qui détestent les gardes parle	unexpected	6	parle
243	122	les officiers qui détestent les gardes retournent	expected	6	retournent
244	122	les officiers qui détestent les gardes retourne	unexpected	6	retourne
245	123	les officiers qui détestent les gardes sont vieux	expected	6	sont
246	123	les officiers qui détestent les gardes est vieux	unexpected	6	est
247	124	les officiers qui détestent les gardes sont petits	expected	6	sont
248	124	les officiers qui détestent les gardes est petit	unexpected	6	est
249	125	les officiers qui détestent les gardes sont jeunes	expected	6	sont
250	125	les officiers qui détestent les gardes est jeune	unexpected	6	est
251	126	les officiers qui détestent les gardes sont grands	expected	6	sont
252	126	les officiers qui détestent les gardes est grand	unexpected	6	est
253	127	les pilotes qui détestent les gardes déménagent	expected	6	déménagent
254	127	les pilotes qui détestent les gardes déménage	unexpected	6	déménage
255	128	les pilotes qui détestent les gardes parlent	expected	6	parlent
256	128	les pilotes qui détestent les gardes parle	unexpected	6	parle
257	129	les pilotes qui détestent les gardes retournent	expected	6	retournent
258	129	les pilotes qui détestent les gardes retourne	unexpected	6	retourne
259	130	les pilotes qui détestent les gardes sont vieux	expected	6	sont
260	130	les pilotes qui détestent les gardes est vieux	unexpected	6	est
261	131	les pilotes qui détestent les gardes sont petits	expected	6	sont
262	131	les pilotes qui détestent les gardes est petit	unexpected	6	est
263	132	les pilotes qui détestent les gardes sont jeunes	expected	6	sont
264	132	les pilotes qui détestent les gardes est jeune	unexpected	6	est
265	133	les pilotes qui détestent les gardes sont grands	expected	6	sont
266	133	les pilotes qui détestent les gardes est grand	unexpected	6	est
267	134	les consultants qui détestent les gardes déménagent	expected	6	déménagent
268	134	les consultants qui détestent les gardes déménage	unexpected	6	déménage
269	135	les consultants qui détestent les gardes parlent	expected	6	parlent
270	135	les consultants qui détestent les gardes parle	unexpected	6	parle
271	136	les consultants qui détestent les gardes retournent	expected	6	retournent
272	136	les consultants qui détestent les gardes retourne	unexpected	6	retourne
273	137	les consultants qui détestent les gardes sont vieux	expected	6	sont
274	137	les consultants qui détestent les gardes est vieux	unexpected	6	est
275	138	les consultants qui détestent les gardes sont petits	expected	6	sont
276	138	les consultants qui détestent les gardes est petit	unexpected	6	est
277	139	les consultants qui détestent les gardes sont jeunes	expected	6	sont
278	139	les consultants qui détestent les gardes est jeune	unexpected	6	est
279	140	les consultants qui détestent les gardes sont grands	expected	6	sont
280	140	les consultants qui détestent les gardes est grand	unexpected	6	est
281	141	les auteurs qui admirent les gardes déménagent	expected	6	déménagent
282	141	les auteurs qui admirent les gardes déménage	unexpected	6	déménage
283	142	les auteurs qui admirent les gardes parlent	expected	6	parlent
284	142	les auteurs qui admirent les gardes parle	unexpected	6	parle
285	143	les auteurs qui admirent les gardes retournent	expected	6	retournent
286	143	les auteurs qui admirent les gardes retourne	unexpected	6	retourne
287	144	les auteurs qui admirent les gardes sont vieux	expected	6	sont
288	144	les auteurs qui admirent les gardes est vieux	unexpected	6	est
289	145	les auteurs qui admirent les gardes sont petits	expected	6	sont
290	145	les auteurs qui admirent les gardes est petit	unexpected	6	est
291	146	les auteurs qui admirent les gardes sont jeunes	expected	6	sont
292	146	les auteurs qui admirent les gardes est jeune	unexpected	6	est
293	147	les auteurs qui admirent les gardes sont grands	expected	6	sont
294	147	les auteurs qui admirent les gardes est grand	unexpected	6	est
295	148	les directeurs qui admirent les gardes déménagent	expected	6	déménagent
296	148	les directeurs qui admirent les gardes déménage	unexpected	6	déménage
297	149	les directeurs qui admirent les gardes parlent	expected	6	parlent
298	149	les directeurs qui admirent les gardes parle	unexpected	6	parle
299	150	les directeurs qui admirent les gardes retournent	expected	6	retournent
300	150	les directeurs qui admirent les gardes retourne	unexpected	6	retourne
301	151	les directeurs qui admirent les gardes sont vieux	expected	6	sont
302	151	les directeurs qui admirent les gardes est vieux	unexpected	6	est
303	152	les directeurs qui admirent les gardes sont petits	expected	6	sont
304	152	les directeurs qui admirent les gardes est petit	unexpected	6	est
305	153	les directeurs qui admirent les gardes sont jeunes	expected	6	sont
306	153	les directeurs qui admirent les gardes est jeune	unexpected	6	est
307	154	les directeurs qui admirent les gardes sont grands	expected	6	sont
308	154	les directeurs qui admirent les gardes est grand	unexpected	6	est
309	155	les agriculteurs qui admirent les gardes déménagent	expected	6	déménagent
310	155	les agriculteurs qui admirent les gardes déménage	unexpected	6	déménage
311	156	les agriculteurs qui admirent les gardes parlent	expected	6	parlent
312	156	les agriculteurs qui admirent les gardes parle	unexpected	6	parle
313	157	les agriculteurs qui admirent les gardes retournent	expected	6	retournent
314	157	les agriculteurs qui admirent les gardes retourne	unexpected	6	retourne
315	158	les agriculteurs qui admirent les gardes sont vieux	expected	6	sont
316	158	les agriculteurs qui admirent les gardes est vieux	unexpected	6	est
317	159	les agriculteurs qui admirent les gardes sont petits	expected	6	sont
318	159	les agriculteurs qui admirent les gardes est petit	unexpected	6	est
319	160	les agriculteurs qui admirent les gardes sont jeunes	expected	6	sont
320	160	les agriculteurs qui admirent les gardes est jeune	unexpected	6	est
321	161	les agriculteurs qui admirent les gardes sont grands	expected	6	sont
322	161	les agriculteurs qui admirent les gardes est grand	unexpected	6	est
323	162	les chirurgiens qui admirent les gardes déménagent	expected	6	déménagent
324	162	les chirurgiens qui admirent les gardes déménage	unexpected	6	déménage
325	163	les chirurgiens qui admirent les gardes parlent	expected	6	parlent
326	163	les chirurgiens qui admirent les gardes parle	unexpected	6	parle
327	164	les chirurgiens qui admirent les gardes retournent	expected	6	retournent
328	164	les chirurgiens qui admirent les gardes retourne	unexpected	6	retourne
329	165	les chirurgiens qui admirent les gardes sont vieux	expected	6	sont
330	165	les chirurgiens qui admirent les gardes est vieux	unexpected	6	est
331	166	les chirurgiens qui admirent les gardes sont petits	expected	6	sont
332	166	les chirurgiens qui admirent les gardes est petit	unexpected	6	est
333	167	les chirurgiens qui admirent les gardes sont jeunes	expected	6	sont
334	167	les chirurgiens qui admirent les gardes est jeune	unexpected	6	est
335	168	les chirurgiens qui admirent les gardes sont grands	expected	6	sont
336	168	les chirurgiens qui admirent les gardes est grand	unexpected	6	est
337	169	les sénateurs qui admirent les gardes déménagent	expected	6	déménagent
338	169	les sénateurs qui admirent les gardes déménage	unexpected	6	déménage
339	170	les sénateurs qui admirent les gardes parlent	expected	6	parlent
340	170	les sénateurs qui admirent les gardes parle	unexpected	6	parle
341	171	les sénateurs qui admirent les gardes retournent	expected	6	retournent
342	171	les sénateurs qui admirent les gardes retourne	unexpected	6	retourne
343	172	les sénateurs qui admirent les gardes sont vieux	expected	6	sont
344	172	les sénateurs qui admirent les gardes est vieux	unexpected	6	est
345	173	les sénateurs qui admirent les gardes sont petits	expected	6	sont
346	173	les sénateurs qui admirent les gardes est petit	unexpected	6	est
347	174	les sénateurs qui admirent les gardes sont jeunes	expected	6	sont
348	174	les sénateurs qui admirent les gardes est jeune	unexpected	6	est
349	175	les sénateurs qui admirent les gardes sont grands	expected	6	sont
350	175	les sénateurs qui admirent les gardes est grand	unexpected	6	est
351	176	les professeurs qui admirent les gardes déménagent	expected	6	déménagent
352	176	les professeurs qui admirent les gardes déménage	unexpected	6	déménage
353	177	les professeurs qui admirent les gardes parlent	expected	6	parlent
354	177	les professeurs qui admirent les gardes parle	unexpected	6	parle
355	178	les professeurs qui admirent les gardes retournent	expected	6	retournent
356	178	les professeurs qui admirent les gardes retourne	unexpected	6	retourne
357	179	les professeurs qui admirent les gardes sont vieux	expected	6	sont
358	179	les professeurs qui admirent les gardes est vieux	unexpected	6	est
359	180	les professeurs qui admirent les gardes sont petits	expected	6	sont
360	180	les professeurs qui admirent les gardes est petit	unexpected	6	est
361	181	les professeurs qui admirent les gardes sont jeunes	expected	6	sont
362	181	les professeurs qui admirent les gardes est jeune	unexpected	6	est
363	182	les professeurs qui admirent les gardes sont grands	expected	6	sont
364	182	les professeurs qui admirent les gardes est grand	unexpected	6	est
365	183	les clients qui admirent les gardes déménagent	expected	6	déménagent
366	183	les clients qui admirent les gardes déménage	unexpected	6	déménage
367	184	les clients qui admirent les gardes parlent	expected	6	parlent
368	184	les clients qui admirent les gardes parle	unexpected	6	parle
369	185	les clients qui admirent les gardes retournent	expected	6	retournent
370	185	les clients qui admirent les gardes retourne	unexpected	6	retourne
371	186	les clients qui admirent les gardes sont vieux	expected	6	sont
372	186	les clients qui admirent les gardes est vieux	unexpected	6	est
373	187	les clients qui admirent les gardes sont petits	expected	6	sont
374	187	les clients qui admirent les gardes est petit	unexpected	6	est
375	188	les clients qui admirent les gardes sont jeunes	expected	6	sont
376	188	les clients qui admirent les gardes est jeune	unexpected	6	est
377	189	les clients qui admirent les gardes sont grands	expected	6	sont
378	189	les clients qui admirent les gardes est grand	unexpected	6	est
379	190	les officiers qui admirent les gardes déménagent	expected	6	déménagent
380	190	les officiers qui admirent les gardes déménage	unexpected	6	déménage
381	191	les officiers qui admirent les gardes parlent	expected	6	parlent
382	191	les officiers qui admirent les gardes parle	unexpected	6	parle
383	192	les officiers qui admirent les gardes retournent	expected	6	retournent
384	192	les officiers qui admirent les gardes retourne	unexpected	6	retourne
385	193	les officiers qui admirent les gardes sont vieux	expected	6	sont
386	193	les officiers qui admirent les gardes est vieux	unexpected	6	est
387	194	les officiers qui admirent les gardes sont petits	expected	6	sont
388	194	les officiers qui admirent les gardes est petit	unexpected	6	est
389	195	les officiers qui admirent les gardes sont jeunes	expected	6	sont
390	195	les officiers qui admirent les gardes est jeune	unexpected	6	est
391	196	les officiers qui admirent les gardes sont grands	expected	6	sont
392	196	les officiers qui admirent les gardes est grand	unexpected	6	est
393	197	les pilotes qui admirent les gardes déménagent	expected	6	déménagent
394	197	les pilotes qui admirent les gardes déménage	unexpected	6	déménage
395	198	les pilotes qui admirent les gardes parlent	expected	6	parlent
396	198	les pilotes qui admirent les gardes parle	unexpected	6	parle
397	199	les pilotes qui admirent les gardes retournent	expected	6	retournent
398	199	les pilotes qui admirent les gardes retourne	unexpected	6	retourne
399	200	les pilotes qui admirent les gardes sont vieux	expected	6	sont
400	200	les pilotes qui admirent les gardes est vieux	unexpected	6	est
401	201	les pilotes qui admirent les gardes sont petits	expected	6	sont
402	201	les pilotes qui admirent les gardes est petit	unexpected	6	est
403	202	les pilotes qui admirent les gardes sont jeunes	expected	6	sont
404	202	les pilotes qui admirent les gardes est jeune	unexpected	6	est
405	203	les pilotes qui admirent les gardes sont grands	expected	6	sont
406	203	les pilotes qui admirent les gardes est grand	unexpected	6	est
407	204	les consultants qui admirent les gardes déménagent	expected	6	déménagent
408	204	les consultants qui admirent les gardes déménage	unexpected	6	déménage
409	205	les consultants qui admirent les gardes parlent	expected	6	parlent
410	205	les consultants qui admirent les gardes parle	unexpected	6	parle
411	206	les consultants qui admirent les gardes retournent	expected	6	retournent
412	206	les consultants qui admirent les gardes retourne	unexpected	6	retourne
413	207	les consultants qui admirent les gardes sont vieux	expected	6	sont
414	207	les consultants qui admirent les gardes est vieux	unexpected	6	est
415	208	les consultants qui admirent les gardes sont petits	expected	6	sont
416	208	les consultants qui admirent les gardes est petit	unexpected	6	est
417	209	les consultants qui admirent les gardes sont jeunes	expected	6	sont
418	209	les consultants qui admirent les gardes est jeune	unexpected	6	est
419	210	les consultants qui admirent les gardes sont grands	expected	6	sont
420	210	les consultants qui admirent les gardes est grand	unexpected	6	est
421	211	les auteurs qui évitent les gardes déménagent	expected	6	déménagent
422	211	les auteurs qui évitent les gardes déménage	unexpected	6	déménage
423	212	les auteurs qui évitent les gardes parlent	expected	6	parlent
424	212	les auteurs qui évitent les gardes parle	unexpected	6	parle
425	213	les auteurs qui évitent les gardes retournent	expected	6	retournent
426	213	les auteurs qui évitent les gardes retourne	unexpected	6	retourne
427	214	les auteurs qui évitent les gardes sont vieux	expected	6	sont
428	214	les auteurs qui évitent les gardes est vieux	unexpected	6	est
429	215	les auteurs qui évitent les gardes sont petits	expected	6	sont
430	215	les auteurs qui évitent les gardes est petit	unexpected	6	est
431	216	les auteurs qui évitent les gardes sont jeunes	expected	6	sont
432	216	les auteurs qui évitent les gardes est jeune	unexpected	6	est
433	217	les auteurs qui évitent les gardes sont grands	expected	6	sont
434	217	les auteurs qui évitent les gardes est grand	unexpected	6	est
435	218	les directeurs qui évitent les gardes déménagent	expected	6	déménagent
436	218	les directeurs qui évitent les gardes déménage	unexpected	6	déménage
437	219	les directeurs qui évitent les gardes parlent	expected	6	parlent
