sentid	pairid	sentence	comparison	ROI	word
35	18	le chirurgien connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
36	18	le chirurgien connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
37	19	le chirurgien connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
38	19	le chirurgien connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
39	20	le chirurgien connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
40	20	le chirurgien connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
41	21	le sénateur connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères	expected	8	connaît
42	21	le sénateur connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères	unexpected	8	connaissent
43	22	le sénateur connaît beaucoup de langues étrangères et aime regarder des émissions de télévision	expected	8	aime
44	22	le sénateur connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision	unexpected	8	aiment
45	23	le sénateur connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
46	23	le sénateur connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
47	24	le sénateur connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
48	24	le sénateur connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
49	25	le sénateur connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
50	25	le sénateur connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
51	26	le professeur connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères	expected	8	connaît
52	26	le professeur connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères	unexpected	8	connaissent
53	27	le professeur connaît beaucoup de langues étrangères et aime regarder des émissions de télévision	expected	8	aime
54	27	le professeur connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision	unexpected	8	aiment
55	28	le professeur connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
56	28	le professeur connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
57	29	le professeur connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
58	29	le professeur connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
59	30	le professeur connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
60	30	le professeur connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
61	31	le client connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères	expected	8	connaît
62	31	le client connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères	unexpected	8	connaissent
63	32	le client connaît beaucoup de langues étrangères et aime regarder des émissions de télévision	expected	8	aime
64	32	le client connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision	unexpected	8	aiment
65	33	le client connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
66	33	le client connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
67	34	le client connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
68	34	le client connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
69	35	le client connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
70	35	le client connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
71	36	l' officier connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères	expected	8	connaît
72	36	l' officier connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères	unexpected	8	connaissent
73	37	l' officier connaît beaucoup de langues étrangères et aime regarder des émissions de télévision	expected	8	aime
74	37	l' officier connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision	unexpected	8	aiment
75	38	l' officier connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
76	38	l' officier connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
77	39	l' officier connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
78	39	l' officier connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
79	40	l' officier connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
80	40	l' officier connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
81	41	le pilote connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères	expected	8	connaît
82	41	le pilote connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères	unexpected	8	connaissent
83	42	le pilote connaît beaucoup de langues étrangères et aime regarder des émissions de télévision	expected	8	aime
84	42	le pilote connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision	unexpected	8	aiment
85	43	le pilote connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
86	43	le pilote connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
87	44	le pilote connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
88	44	le pilote connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
89	45	le pilote connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
90	45	le pilote connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
91	46	le consultant connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères	expected	8	connaît
92	46	le consultant connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères	unexpected	8	connaissent
93	47	le consultant connaît beaucoup de langues étrangères et aime regarder des émissions de télévision	expected	8	aime
94	47	le consultant connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision	unexpected	8	aiment
95	48	le consultant connaît beaucoup de langues étrangères et a vingt trois ans	expected	8	a
96	48	le consultant connaît beaucoup de langues étrangères et ont vingt trois ans	unexpected	8	ont
97	49	le consultant connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues	expected	8	préfère
98	49	le consultant connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues	unexpected	8	préfèrent
99	50	le consultant connaît beaucoup de langues étrangères et écrit dans un journal tous les jours	expected	8	écrit
100	50	le consultant connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours	unexpected	8	écrivent
101	51	l' auteur aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
102	51	l' auteur aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
103	52	l' auteur aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
104	52	l' auteur aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
105	53	l' auteur aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
106	53	l' auteur aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
107	54	l' auteur aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
108	54	l' auteur aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
109	55	l' auteur aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
110	55	l' auteur aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
111	56	le directeur aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
112	56	le directeur aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
113	57	le directeur aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
114	57	le directeur aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
115	58	le directeur aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
116	58	le directeur aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
117	59	le directeur aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
118	59	le directeur aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
119	60	le directeur aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
120	60	le directeur aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
121	61	l' agriculteur aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
122	61	l' agriculteur aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
123	62	l' agriculteur aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
124	62	l' agriculteur aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
125	63	l' agriculteur aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
126	63	l' agriculteur aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
127	64	l' agriculteur aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
128	64	l' agriculteur aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
129	65	l' agriculteur aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
130	65	l' agriculteur aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
131	66	le chirurgien aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
132	66	le chirurgien aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
133	67	le chirurgien aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
134	67	le chirurgien aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
135	68	le chirurgien aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
136	68	le chirurgien aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
137	69	le chirurgien aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
138	69	le chirurgien aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
139	70	le chirurgien aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
140	70	le chirurgien aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
141	71	le sénateur aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
142	71	le sénateur aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
143	72	le sénateur aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
144	72	le sénateur aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
145	73	le sénateur aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
146	73	le sénateur aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
147	74	le sénateur aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
148	74	le sénateur aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
149	75	le sénateur aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
150	75	le sénateur aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
151	76	le professeur aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
152	76	le professeur aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
153	77	le professeur aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
154	77	le professeur aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
155	78	le professeur aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
156	78	le professeur aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
157	79	le professeur aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
158	79	le professeur aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
159	80	le professeur aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
160	80	le professeur aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
161	81	le client aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
162	81	le client aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
163	82	le client aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
164	82	le client aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
165	83	le client aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
166	83	le client aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
167	84	le client aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
168	84	le client aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
169	85	le client aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
170	85	le client aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
171	86	l' officier aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
172	86	l' officier aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
173	87	l' officier aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
174	87	l' officier aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
175	88	l' officier aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
176	88	l' officier aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
177	89	l' officier aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
178	89	l' officier aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
179	90	l' officier aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
180	90	l' officier aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
181	91	le pilote aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
182	91	le pilote aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
183	92	le pilote aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
184	92	le pilote aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
185	93	le pilote aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
186	93	le pilote aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
187	94	le pilote aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
188	94	le pilote aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
189	95	le pilote aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
190	95	le pilote aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
191	96	le consultant aime regarder des émissions de télévision et connaît beaucoup de langues étrangères	expected	9	connaît
192	96	le consultant aime regarder des émissions de télévision et connaissent beaucoup de langues étrangères	unexpected	9	connaissent
193	97	le consultant aime regarder des émissions de télévision et aime regarder des émissions de télévision	expected	9	aime
194	97	le consultant aime regarder des émissions de télévision et aiment regarder des émissions de télévision	unexpected	9	aiment
195	98	le consultant aime regarder des émissions de télévision et a vingt trois ans	expected	9	a
196	98	le consultant aime regarder des émissions de télévision et ont vingt trois ans	unexpected	9	ont
197	99	le consultant aime regarder des émissions de télévision et préfère jouer au tennis avec des collègues	expected	9	préfère
198	99	le consultant aime regarder des émissions de télévision et préfèrent jouer au tennis avec des collègues	unexpected	9	préfèrent
199	100	le consultant aime regarder des émissions de télévision et écrit dans un journal tous les jours	expected	9	écrit
200	100	le consultant aime regarder des émissions de télévision et écrivent dans un journal tous les jours	unexpected	9	écrivent
201	101	l' auteur a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
202	101	l' auteur a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
203	102	l' auteur a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
204	102	l' auteur a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
205	103	l' auteur a vingt trois ans et a vingt trois ans	expected	7	a
206	103	l' auteur a vingt trois ans et ont vingt trois ans	unexpected	7	ont
207	104	l' auteur a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
208	104	l' auteur a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
209	105	l' auteur a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
210	105	l' auteur a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
211	106	le directeur a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
212	106	le directeur a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
213	107	le directeur a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
214	107	le directeur a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
215	108	le directeur a vingt trois ans et a vingt trois ans	expected	7	a
216	108	le directeur a vingt trois ans et ont vingt trois ans	unexpected	7	ont
217	109	le directeur a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
218	109	le directeur a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
219	110	le directeur a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
220	110	le directeur a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
221	111	l' agriculteur a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
222	111	l' agriculteur a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
223	112	l' agriculteur a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
224	112	l' agriculteur a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
225	113	l' agriculteur a vingt trois ans et a vingt trois ans	expected	7	a
226	113	l' agriculteur a vingt trois ans et ont vingt trois ans	unexpected	7	ont
227	114	l' agriculteur a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
228	114	l' agriculteur a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
229	115	l' agriculteur a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
230	115	l' agriculteur a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
231	116	le chirurgien a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
232	116	le chirurgien a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
233	117	le chirurgien a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
234	117	le chirurgien a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
235	118	le chirurgien a vingt trois ans et a vingt trois ans	expected	7	a
236	118	le chirurgien a vingt trois ans et ont vingt trois ans	unexpected	7	ont
237	119	le chirurgien a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
238	119	le chirurgien a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
239	120	le chirurgien a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
240	120	le chirurgien a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
241	121	le sénateur a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
242	121	le sénateur a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
243	122	le sénateur a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
244	122	le sénateur a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
245	123	le sénateur a vingt trois ans et a vingt trois ans	expected	7	a
246	123	le sénateur a vingt trois ans et ont vingt trois ans	unexpected	7	ont
247	124	le sénateur a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
248	124	le sénateur a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
249	125	le sénateur a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
250	125	le sénateur a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
251	126	le professeur a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
252	126	le professeur a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
253	127	le professeur a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
254	127	le professeur a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
255	128	le professeur a vingt trois ans et a vingt trois ans	expected	7	a
256	128	le professeur a vingt trois ans et ont vingt trois ans	unexpected	7	ont
257	129	le professeur a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
258	129	le professeur a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
259	130	le professeur a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
260	130	le professeur a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
261	131	le client a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
262	131	le client a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
263	132	le client a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
264	132	le client a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
265	133	le client a vingt trois ans et a vingt trois ans	expected	7	a
266	133	le client a vingt trois ans et ont vingt trois ans	unexpected	7	ont
267	134	le client a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
268	134	le client a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
269	135	le client a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
270	135	le client a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
271	136	l' officier a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
272	136	l' officier a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
273	137	l' officier a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
274	137	l' officier a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
275	138	l' officier a vingt trois ans et a vingt trois ans	expected	7	a
276	138	l' officier a vingt trois ans et ont vingt trois ans	unexpected	7	ont
277	139	l' officier a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
278	139	l' officier a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
279	140	l' officier a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
280	140	l' officier a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
281	141	le pilote a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
282	141	le pilote a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
283	142	le pilote a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
284	142	le pilote a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
285	143	le pilote a vingt trois ans et a vingt trois ans	expected	7	a
286	143	le pilote a vingt trois ans et ont vingt trois ans	unexpected	7	ont
287	144	le pilote a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
288	144	le pilote a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
289	145	le pilote a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
290	145	le pilote a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
291	146	le consultant a vingt trois ans et connaît beaucoup de langues étrangères	expected	7	connaît
292	146	le consultant a vingt trois ans et connaissent beaucoup de langues étrangères	unexpected	7	connaissent
293	147	le consultant a vingt trois ans et aime regarder des émissions de télévision	expected	7	aime
294	147	le consultant a vingt trois ans et aiment regarder des émissions de télévision	unexpected	7	aiment
295	148	le consultant a vingt trois ans et a vingt trois ans	expected	7	a
296	148	le consultant a vingt trois ans et ont vingt trois ans	unexpected	7	ont
297	149	le consultant a vingt trois ans et préfère jouer au tennis avec des collègues	expected	7	préfère
298	149	le consultant a vingt trois ans et préfèrent jouer au tennis avec des collègues	unexpected	7	préfèrent
299	150	le consultant a vingt trois ans et écrit dans un journal tous les jours	expected	7	écrit
300	150	le consultant a vingt trois ans et écrivent dans un journal tous les jours	unexpected	7	écrivent
301	151	l' auteur préfère jouer au tennis avec des collègues et connaît beaucoup de langues étrangères	expected	10	connaît
302	151	l' auteur préfère jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères	unexpected	10	connaissent
