sentid	pairid	sentence	comparison	ROI
49	25	the authors next to the skater are tall	expected	6
50	25	the authors next to the skater is tall	unexpected	6
51	26	the authors next to the skater are old	expected	6
52	26	the authors next to the skater is old	unexpected	6
53	27	the authors next to the skater are young	expected	6
54	27	the authors next to the skater is young	unexpected	6
55	28	the authors next to the skater are short	expected	6
56	28	the authors next to the skater is short	unexpected	6
57	29	the authors next to the dancer laugh	expected	6
58	29	the authors next to the dancer laughs	unexpected	6
59	30	the authors next to the dancer swim	expected	6
60	30	the authors next to the dancer swims	unexpected	6
61	31	the authors next to the dancer smile	expected	6
62	31	the authors next to the dancer smiles	unexpected	6
63	32	the authors next to the dancer are tall	expected	6
64	32	the authors next to the dancer is tall	unexpected	6
65	33	the authors next to the dancer are old	expected	6
66	33	the authors next to the dancer is old	unexpected	6
67	34	the authors next to the dancer are young	expected	6
68	34	the authors next to the dancer is young	unexpected	6
69	35	the authors next to the dancer are short	expected	6
70	35	the authors next to the dancer is short	unexpected	6
71	36	the authors next to the minister laugh	expected	6
72	36	the authors next to the minister laughs	unexpected	6
73	37	the authors next to the minister swim	expected	6
74	37	the authors next to the minister swims	unexpected	6
75	38	the authors next to the minister smile	expected	6
76	38	the authors next to the minister smiles	unexpected	6
77	39	the authors next to the minister are tall	expected	6
78	39	the authors next to the minister is tall	unexpected	6
79	40	the authors next to the minister are old	expected	6
80	40	the authors next to the minister is old	unexpected	6
81	41	the authors next to the minister are young	expected	6
82	41	the authors next to the minister is young	unexpected	6
83	42	the authors next to the minister are short	expected	6
84	42	the authors next to the minister is short	unexpected	6
85	43	the authors next to the taxi driver laugh	expected	7
86	43	the authors next to the taxi driver laughs	unexpected	7
87	44	the authors next to the taxi driver swim	expected	7
88	44	the authors next to the taxi driver swims	unexpected	7
89	45	the authors next to the taxi driver smile	expected	7
90	45	the authors next to the taxi driver smiles	unexpected	7
91	46	the authors next to the taxi driver are tall	expected	7
92	46	the authors next to the taxi driver is tall	unexpected	7
93	47	the authors next to the taxi driver are old	expected	7
94	47	the authors next to the taxi driver is old	unexpected	7
95	48	the authors next to the taxi driver are young	expected	7
96	48	the authors next to the taxi driver is young	unexpected	7
97	49	the authors next to the taxi driver are short	expected	7
98	49	the authors next to the taxi driver is short	unexpected	7
99	50	the authors next to the assistant laugh	expected	6
100	50	the authors next to the assistant laughs	unexpected	6
101	51	the authors next to the assistant swim	expected	6
102	51	the authors next to the assistant swims	unexpected	6
103	52	the authors next to the assistant smile	expected	6
104	52	the authors next to the assistant smiles	unexpected	6
105	53	the authors next to the assistant are tall	expected	6
106	53	the authors next to the assistant is tall	unexpected	6
107	54	the authors next to the assistant are old	expected	6
108	54	the authors next to the assistant is old	unexpected	6
109	55	the authors next to the assistant are young	expected	6
110	55	the authors next to the assistant is young	unexpected	6
111	56	the authors next to the assistant are short	expected	6
112	56	the authors next to the assistant is short	unexpected	6
113	57	the authors next to the executive laugh	expected	6
114	57	the authors next to the executive laughs	unexpected	6
115	58	the authors next to the executive swim	expected	6
116	58	the authors next to the executive swims	unexpected	6
117	59	the authors next to the executive smile	expected	6
118	59	the authors next to the executive smiles	unexpected	6
119	60	the authors next to the executive are tall	expected	6
120	60	the authors next to the executive is tall	unexpected	6
121	61	the authors next to the executive are old	expected	6
122	61	the authors next to the executive is old	unexpected	6
123	62	the authors next to the executive are young	expected	6
124	62	the authors next to the executive is young	unexpected	6
125	63	the authors next to the executive are short	expected	6
126	63	the authors next to the executive is short	unexpected	6
127	64	the authors next to the parent laugh	expected	6
128	64	the authors next to the parent laughs	unexpected	6
129	65	the authors next to the parent swim	expected	6
130	65	the authors next to the parent swims	unexpected	6
131	66	the authors next to the parent smile	expected	6
132	66	the authors next to the parent smiles	unexpected	6
133	67	the authors next to the parent are tall	expected	6
134	67	the authors next to the parent is tall	unexpected	6
135	68	the authors next to the parent are old	expected	6
136	68	the authors next to the parent is old	unexpected	6
137	69	the authors next to the parent are young	expected	6
138	69	the authors next to the parent is young	unexpected	6
139	70	the authors next to the parent are short	expected	6
140	70	the authors next to the parent is short	unexpected	6
141	71	the authors behind the guard laugh	expected	5
142	71	the authors behind the guard laughs	unexpected	5
143	72	the authors behind the guard swim	expected	5
144	72	the authors behind the guard swims	unexpected	5
145	73	the authors behind the guard smile	expected	5
146	73	the authors behind the guard smiles	unexpected	5
147	74	the authors behind the guard are tall	expected	5
148	74	the authors behind the guard is tall	unexpected	5
149	75	the authors behind the guard are old	expected	5
150	75	the authors behind the guard is old	unexpected	5
151	76	the authors behind the guard are young	expected	5
152	76	the authors behind the guard is young	unexpected	5
153	77	the authors behind the guard are short	expected	5
154	77	the authors behind the guard is short	unexpected	5
155	78	the authors behind the chef laugh	expected	5
156	78	the authors behind the chef laughs	unexpected	5
157	79	the authors behind the chef swim	expected	5
158	79	the authors behind the chef swims	unexpected	5
159	80	the authors behind the chef smile	expected	5
160	80	the authors behind the chef smiles	unexpected	5
161	81	the authors behind the chef are tall	expected	5
162	81	the authors behind the chef is tall	unexpected	5
163	82	the authors behind the chef are old	expected	5
164	82	the authors behind the chef is old	unexpected	5
165	83	the authors behind the chef are young	expected	5
166	83	the authors behind the chef is young	unexpected	5
167	84	the authors behind the chef are short	expected	5
168	84	the authors behind the chef is short	unexpected	5
169	85	the authors behind the architect laugh	expected	5
170	85	the authors behind the architect laughs	unexpected	5
171	86	the authors behind the architect swim	expected	5
172	86	the authors behind the architect swims	unexpected	5
173	87	the authors behind the architect smile	expected	5
174	87	the authors behind the architect smiles	unexpected	5
175	88	the authors behind the architect are tall	expected	5
176	88	the authors behind the architect is tall	unexpected	5
177	89	the authors behind the architect are old	expected	5
178	89	the authors behind the architect is old	unexpected	5
179	90	the authors behind the architect are young	expected	5
180	90	the authors behind the architect is young	unexpected	5
181	91	the authors behind the architect are short	expected	5
182	91	the authors behind the architect is short	unexpected	5
183	92	the authors behind the skater laugh	expected	5
184	92	the authors behind the skater laughs	unexpected	5
185	93	the authors behind the skater swim	expected	5
186	93	the authors behind the skater swims	unexpected	5
187	94	the authors behind the skater smile	expected	5
188	94	the authors behind the skater smiles	unexpected	5
189	95	the authors behind the skater are tall	expected	5
190	95	the authors behind the skater is tall	unexpected	5
191	96	the authors behind the skater are old	expected	5
192	96	the authors behind the skater is old	unexpected	5
193	97	the authors behind the skater are young	expected	5
194	97	the authors behind the skater is young	unexpected	5
195	98	the authors behind the skater are short	expected	5
196	98	the authors behind the skater is short	unexpected	5
197	99	the authors behind the dancer laugh	expected	5
198	99	the authors behind the dancer laughs	unexpected	5
199	100	the authors behind the dancer swim	expected	5
200	100	the authors behind the dancer swims	unexpected	5
201	101	the authors behind the dancer smile	expected	5
202	101	the authors behind the dancer smiles	unexpected	5
203	102	the authors behind the dancer are tall	expected	5
204	102	the authors behind the dancer is tall	unexpected	5
205	103	the authors behind the dancer are old	expected	5
206	103	the authors behind the dancer is old	unexpected	5
207	104	the authors behind the dancer are young	expected	5
208	104	the authors behind the dancer is young	unexpected	5
209	105	the authors behind the dancer are short	expected	5
210	105	the authors behind the dancer is short	unexpected	5
211	106	the authors behind the minister laugh	expected	5
212	106	the authors behind the minister laughs	unexpected	5
213	107	the authors behind the minister swim	expected	5
214	107	the authors behind the minister swims	unexpected	5
215	108	the authors behind the minister smile	expected	5
216	108	the authors behind the minister smiles	unexpected	5
217	109	the authors behind the minister are tall	expected	5
218	109	the authors behind the minister is tall	unexpected	5
219	110	the authors behind the minister are old	expected	5
220	110	the authors behind the minister is old	unexpected	5
221	111	the authors behind the minister are young	expected	5
222	111	the authors behind the minister is young	unexpected	5
223	112	the authors behind the minister are short	expected	5
224	112	the authors behind the minister is short	unexpected	5
225	113	the authors behind the taxi driver laugh	expected	6
226	113	the authors behind the taxi driver laughs	unexpected	6
227	114	the authors behind the taxi driver swim	expected	6
228	114	the authors behind the taxi driver swims	unexpected	6
229	115	the authors behind the taxi driver smile	expected	6
230	115	the authors behind the taxi driver smiles	unexpected	6
231	116	the authors behind the taxi driver are tall	expected	6
232	116	the authors behind the taxi driver is tall	unexpected	6
233	117	the authors behind the taxi driver are old	expected	6
234	117	the authors behind the taxi driver is old	unexpected	6
235	118	the authors behind the taxi driver are young	expected	6
236	118	the authors behind the taxi driver is young	unexpected	6
237	119	the authors behind the taxi driver are short	expected	6
238	119	the authors behind the taxi driver is short	unexpected	6
239	120	the authors behind the assistant laugh	expected	5
240	120	the authors behind the assistant laughs	unexpected	5
241	121	the authors behind the assistant swim	expected	5
242	121	the authors behind the assistant swims	unexpected	5
243	122	the authors behind the assistant smile	expected	5
244	122	the authors behind the assistant smiles	unexpected	5
245	123	the authors behind the assistant are tall	expected	5
246	123	the authors behind the assistant is tall	unexpected	5
247	124	the authors behind the assistant are old	expected	5
248	124	the authors behind the assistant is old	unexpected	5
249	125	the authors behind the assistant are young	expected	5
250	125	the authors behind the assistant is young	unexpected	5
251	126	the authors behind the assistant are short	expected	5
252	126	the authors behind the assistant is short	unexpected	5
253	127	the authors behind the executive laugh	expected	5
254	127	the authors behind the executive laughs	unexpected	5
255	128	the authors behind the executive swim	expected	5
256	128	the authors behind the executive swims	unexpected	5
257	129	the authors behind the executive smile	expected	5
258	129	the authors behind the executive smiles	unexpected	5
259	130	the authors behind the executive are tall	expected	5
260	130	the authors behind the executive is tall	unexpected	5
261	131	the authors behind the executive are old	expected	5
262	131	the authors behind the executive is old	unexpected	5
263	132	the authors behind the executive are young	expected	5
264	132	the authors behind the executive is young	unexpected	5
265	133	the authors behind the executive are short	expected	5
266	133	the authors behind the executive is short	unexpected	5
267	134	the authors behind the parent laugh	expected	5
268	134	the authors behind the parent laughs	unexpected	5
269	135	the authors behind the parent swim	expected	5
270	135	the authors behind the parent swims	unexpected	5
271	136	the authors behind the parent smile	expected	5
272	136	the authors behind the parent smiles	unexpected	5
273	137	the authors behind the parent are tall	expected	5
274	137	the authors behind the parent is tall	unexpected	5
275	138	the authors behind the parent are old	expected	5
276	138	the authors behind the parent is old	unexpected	5
277	139	the authors behind the parent are young	expected	5
278	139	the authors behind the parent is young	unexpected	5
279	140	the authors behind the parent are short	expected	5
280	140	the authors behind the parent is short	unexpected	5
281	141	the authors in front of the guard laugh	expected	7
282	141	the authors in front of the guard laughs	unexpected	7
283	142	the authors in front of the guard swim	expected	7
284	142	the authors in front of the guard swims	unexpected	7
285	143	the authors in front of the guard smile	expected	7
286	143	the authors in front of the guard smiles	unexpected	7
287	144	the authors in front of the guard are tall	expected	7
288	144	the authors in front of the guard is tall	unexpected	7
289	145	the authors in front of the guard are old	expected	7
290	145	the authors in front of the guard is old	unexpected	7
291	146	the authors in front of the guard are young	expected	7
292	146	the authors in front of the guard is young	unexpected	7
293	147	the authors in front of the guard are short	expected	7
294	147	the authors in front of the guard is short	unexpected	7
295	148	the authors in front of the chef laugh	expected	7
296	148	the authors in front of the chef laughs	unexpected	7
297	149	the authors in front of the chef swim	expected	7
298	149	the authors in front of the chef swims	unexpected	7
299	150	the authors in front of the chef smile	expected	7
300	150	the authors in front of the chef smiles	unexpected	7
301	151	the authors in front of the chef are tall	expected	7
302	151	the authors in front of the chef is tall	unexpected	7
303	152	the authors in front of the chef are old	expected	7
304	152	the authors in front of the chef is old	unexpected	7
305	153	the authors in front of the chef are young	expected	7
306	153	the authors in front of the chef is young	unexpected	7
307	154	the authors in front of the chef are short	expected	7
308	154	the authors in front of the chef is short	unexpected	7
309	155	the authors in front of the architect laugh	expected	7
310	155	the authors in front of the architect laughs	unexpected	7
311	156	the authors in front of the architect swim	expected	7
312	156	the authors in front of the architect swims	unexpected	7
313	157	the authors in front of the architect smile	expected	7
314	157	the authors in front of the architect smiles	unexpected	7
315	158	the authors in front of the architect are tall	expected	7
316	158	the authors in front of the architect is tall	unexpected	7
317	159	the authors in front of the architect are old	expected	7
318	159	the authors in front of the architect is old	unexpected	7
319	160	the authors in front of the architect are young	expected	7
320	160	the authors in front of the architect is young	unexpected	7
321	161	the authors in front of the architect are short	expected	7
322	161	the authors in front of the architect is short	unexpected	7
323	162	the authors in front of the skater laugh	expected	7
324	162	the authors in front of the skater laughs	unexpected	7
325	163	the authors in front of the skater swim	expected	7
326	163	the authors in front of the skater swims	unexpected	7
327	164	the authors in front of the skater smile	expected	7
328	164	the authors in front of the skater smiles	unexpected	7
329	165	the authors in front of the skater are tall	expected	7
330	165	the authors in front of the skater is tall	unexpected	7
331	166	the authors in front of the skater are old	expected	7
332	166	the authors in front of the skater is old	unexpected	7
333	167	the authors in front of the skater are young	expected	7
334	167	the authors in front of the skater is young	unexpected	7
335	168	the authors in front of the skater are short	expected	7
336	168	the authors in front of the skater is short	unexpected	7
337	169	the authors in front of the dancer laugh	expected	7
338	169	the authors in front of the dancer laughs	unexpected	7
339	170	the authors in front of the dancer swim	expected	7
340	170	the authors in front of the dancer swims	unexpected	7
341	171	the authors in front of the dancer smile	expected	7
342	171	the authors in front of the dancer smiles	unexpected	7
343	172	the authors in front of the dancer are tall	expected	7
344	172	the authors in front of the dancer is tall	unexpected	7
345	173	the authors in front of the dancer are old	expected	7
346	173	the authors in front of the dancer is old	unexpected	7
347	174	the authors in front of the dancer are young	expected	7
348	174	the authors in front of the dancer is young	unexpected	7
349	175	the authors in front of the dancer are short	expected	7
350	175	the authors in front of the dancer is short	unexpected	7
351	176	the authors in front of the minister laugh	expected	7
352	176	the authors in front of the minister laughs	unexpected	7
353	177	the authors in front of the minister swim	expected	7
354	177	the authors in front of the minister swims	unexpected	7
355	178	the authors in front of the minister smile	expected	7
356	178	the authors in front of the minister smiles	unexpected	7
357	179	the authors in front of the minister are tall	expected	7
358	179	the authors in front of the minister is tall	unexpected	7
359	180	the authors in front of the minister are old	expected	7
360	180	the authors in front of the minister is old	unexpected	7
361	181	the authors in front of the minister are young	expected	7
362	181	the authors in front of the minister is young	unexpected	7
363	182	the authors in front of the minister are short	expected	7
364	182	the authors in front of the minister is short	unexpected	7
365	183	the authors in front of the taxi driver laugh	expected	8
366	183	the authors in front of the taxi driver laughs	unexpected	8
367	184	the authors in front of the taxi driver swim	expected	8
368	184	the authors in front of the taxi driver swims	unexpected	8
369	185	the authors in front of the taxi driver smile	expected	8
370	185	the authors in front of the taxi driver smiles	unexpected	8
371	186	the authors in front of the taxi driver are tall	expected	8
372	186	the authors in front of the taxi driver is tall	unexpected	8
373	187	the authors in front of the taxi driver are old	expected	8
374	187	the authors in front of the taxi driver is old	unexpected	8
375	188	the authors in front of the taxi driver are young	expected	8
376	188	the authors in front of the taxi driver is young	unexpected	8
377	189	the authors in front of the taxi driver are short	expected	8
378	189	the authors in front of the taxi driver is short	unexpected	8
379	190	the authors in front of the assistant laugh	expected	7
380	190	the authors in front of the assistant laughs	unexpected	7
381	191	the authors in front of the assistant swim	expected	7
382	191	the authors in front of the assistant swims	unexpected	7
383	192	the authors in front of the assistant smile	expected	7
384	192	the authors in front of the assistant smiles	unexpected	7
385	193	the authors in front of the assistant are tall	expected	7
386	193	the authors in front of the assistant is tall	unexpected	7
387	194	the authors in front of the assistant are old	expected	7
388	194	the authors in front of the assistant is old	unexpected	7
389	195	the authors in front of the assistant are young	expected	7
390	195	the authors in front of the assistant is young	unexpected	7
391	196	the authors in front of the assistant are short	expected	7
392	196	the authors in front of the assistant is short	unexpected	7
393	197	the authors in front of the executive laugh	expected	7
394	197	the authors in front of the executive laughs	unexpected	7
395	198	the authors in front of the executive swim	expected	7
396	198	the authors in front of the executive swims	unexpected	7
397	199	the authors in front of the executive smile	expected	7
398	199	the authors in front of the executive smiles	unexpected	7
399	200	the authors in front of the executive are tall	expected	7
400	200	the authors in front of the executive is tall	unexpected	7
401	201	the authors in front of the executive are old	expected	7
402	201	the authors in front of the executive is old	unexpected	7
403	202	the authors in front of the executive are young	expected	7
404	202	the authors in front of the executive is young	unexpected	7
405	203	the authors in front of the executive are short	expected	7
406	203	the authors in front of the executive is short	unexpected	7
407	204	the authors in front of the parent laugh	expected	7
408	204	the authors in front of the parent laughs	unexpected	7
409	205	the authors in front of the parent swim	expected	7
410	205	the authors in front of the parent swims	unexpected	7
411	206	the authors in front of the parent smile	expected	7
412	206	the authors in front of the parent smiles	unexpected	7
413	207	the authors in front of the parent are tall	expected	7
414	207	the authors in front of the parent is tall	unexpected	7
415	208	the authors in front of the parent are old	expected	7
416	208	the authors in front of the parent is old	unexpected	7
417	209	the authors in front of the parent are young	expected	7
418	209	the authors in front of the parent is young	unexpected	7
419	210	the authors in front of the parent are short	expected	7
420	210	the authors in front of the parent is short	unexpected	7
421	211	the authors near the guard laugh	expected	5
422	211	the authors near the guard laughs	unexpected	5
423	212	the authors near the guard swim	expected	5
424	212	the authors near the guard swims	unexpected	5
425	213	the authors near the guard smile	expected	5
426	213	the authors near the guard smiles	unexpected	5
427	214	the authors near the guard are tall	expected	5
428	214	the authors near the guard is tall	unexpected	5
429	215	the authors near the guard are old	expected	5
430	215	the authors near the guard is old	unexpected	5
431	216	the authors near the guard are young	expected	5
432	216	the authors near the guard is young	unexpected	5
433	217	the authors near the guard are short	expected	5
434	217	the authors near the guard is short	unexpected	5
435	218	the authors near the chef laugh	expected	5
436	218	the authors near the chef laughs	unexpected	5
437	219	the authors near the chef swim	expected	5
438	219	the authors near the chef swims	unexpected	5
439	220	the authors near the chef smile	expected	5
440	220	the authors near the chef smiles	unexpected	5
441	221	the authors near the chef are tall	expected	5
442	221	the authors near the chef is tall	unexpected	5
443	222	the authors near the chef are old	expected	5
444	222	the authors near the chef is old	unexpected	5
445	223	the authors near the chef are young	expected	5
446	223	the authors near the chef is young	unexpected	5
447	224	the authors near the chef are short	expected	5
448	224	the authors near the chef is short	unexpected	5
449	225	the authors near the architect laugh	expected	5
450	225	the authors near the architect laughs	unexpected	5
451	226	the authors near the architect swim	expected	5
452	226	the authors near the architect swims	unexpected	5
453	227	the authors near the architect smile	expected	5
454	227	the authors near the architect smiles	unexpected	5
455	228	the authors near the architect are tall	expected	5
456	228	the authors near the architect is tall	unexpected	5
457	229	the authors near the architect are old	expected	5
458	229	the authors near the architect is old	unexpected	5
459	230	the authors near the architect are young	expected	5
460	230	the authors near the architect is young	unexpected	5
461	231	the authors near the architect are short	expected	5
462	231	the authors near the architect is short	unexpected	5
463	232	the authors near the skater laugh	expected	5
464	232	the authors near the skater laughs	unexpected	5
465	233	the authors near the skater swim	expected	5
466	233	the authors near the skater swims	unexpected	5
467	234	the authors near the skater smile	expected	5
468	234	the authors near the skater smiles	unexpected	5
469	235	the authors near the skater are tall	expected	5
470	235	the authors near the skater is tall	unexpected	5
471	236	the authors near the skater are old	expected	5
472	236	the authors near the skater is old	unexpected	5
473	237	the authors near the skater are young	expected	5
474	237	the authors near the skater is young	unexpected	5
475	238	the authors near the skater are short	expected	5
476	238	the authors near the skater is short	unexpected	5
477	239	the authors near the dancer laugh	expected	5
478	239	the authors near the dancer laughs	unexpected	5
479	240	the authors near the dancer swim	expected	5
480	240	the authors near the dancer swims	unexpected	5
481	241	the authors near the dancer smile	expected	5
482	241	the authors near the dancer smiles	unexpected	5
483	242	the authors near the dancer are tall	expected	5
484	242	the authors near the dancer is tall	unexpected	5
485	243	the authors near the dancer are old	expected	5
486	243	the authors near the dancer is old	unexpected	5
487	244	the authors near the dancer are young	expected	5
488	244	the authors near the dancer is young	unexpected	5
489	245	the authors near the dancer are short	expected	5
490	245	the authors near the dancer is short	unexpected	5
491	246	the authors near the minister laugh	expected	5
492	246	the authors near the minister laughs	unexpected	5
493	247	the authors near the minister swim	expected	5
494	247	the authors near the minister swims	unexpected	5
495	248	the authors near the minister smile	expected	5
496	248	the authors near the minister smiles	unexpected	5
497	249	the authors near the minister are tall	expected	5
498	249	the authors near the minister is tall	unexpected	5
499	250	the authors near the minister are old	expected	5
500	250	the authors near the minister is old	unexpected	5
501	251	the authors near the minister are young	expected	5
502	251	the authors near the minister is young	unexpected	5
503	252	the authors near the minister are short	expected	5
504	252	the authors near the minister is short	unexpected	5
505	253	the authors near the taxi driver laugh	expected	6
506	253	the authors near the taxi driver laughs	unexpected	6
507	254	the authors near the taxi driver swim	expected	6
508	254	the authors near the taxi driver swims	unexpected	6
509	255	the authors near the taxi driver smile	expected	6
510	255	the authors near the taxi driver smiles	unexpected	6
511	256	the authors near the taxi driver are tall	expected	6
512	256	the authors near the taxi driver is tall	unexpected	6
513	257	the authors near the taxi driver are old	expected	6
514	257	the authors near the taxi driver is old	unexpected	6
515	258	the authors near the taxi driver are young	expected	6
516	258	the authors near the taxi driver is young	unexpected	6
517	259	the authors near the taxi driver are short	expected	6
518	259	the authors near the taxi driver is short	unexpected	6
519	260	the authors near the assistant laugh	expected	5
520	260	the authors near the assistant laughs	unexpected	5
521	261	the authors near the assistant swim	expected	5
522	261	the authors near the assistant swims	unexpected	5
523	262	the authors near the assistant smile	expected	5
524	262	the authors near the assistant smiles	unexpected	5
525	263	the authors near the assistant are tall	expected	5
526	263	the authors near the assistant is tall	unexpected	5
527	264	the authors near the assistant are old	expected	5
528	264	the authors near the assistant is old	unexpected	5
529	265	the authors near the assistant are young	expected	5
530	265	the authors near the assistant is young	unexpected	5
531	266	the authors near the assistant are short	expected	5
532	266	the authors near the assistant is short	unexpected	5
533	267	the authors near the executive laugh	expected	5
534	267	the authors near the executive laughs	unexpected	5
535	268	the authors near the executive swim	expected	5
536	268	the authors near the executive swims	unexpected	5
537	269	the authors near the executive smile	expected	5
538	269	the authors near the executive smiles	unexpected	5
539	270	the authors near the executive are tall	expected	5
540	270	the authors near the executive is tall	unexpected	5
541	271	the authors near the executive are old	expected	5
542	271	the authors near the executive is old	unexpected	5
543	272	the authors near the executive are young	expected	5
544	272	the authors near the executive is young	unexpected	5
545	273	the authors near the executive are short	expected	5
546	273	the authors near the executive is short	unexpected	5
547	274	the authors near the parent laugh	expected	5
548	274	the authors near the parent laughs	unexpected	5
549	275	the authors near the parent swim	expected	5
550	275	the authors near the parent swims	unexpected	5
551	276	the authors near the parent smile	expected	5
552	276	the authors near the parent smiles	unexpected	5
553	277	the authors near the parent are tall	expected	5
554	277	the authors near the parent is tall	unexpected	5
555	278	the authors near the parent are old	expected	5
556	278	the authors near the parent is old	unexpected	5
557	279	the authors near the parent are young	expected	5
558	279	the authors near the parent is young	unexpected	5
559	280	the authors near the parent are short	expected	5
560	280	the authors near the parent is short	unexpected	5
561	281	the authors to the side of the guard laugh	expected	8
562	281	the authors to the side of the guard laughs	unexpected	8
563	282	the authors to the side of the guard swim	expected	8
564	282	the authors to the side of the guard swims	unexpected	8
565	283	the authors to the side of the guard smile	expected	8
566	283	the authors to the side of the guard smiles	unexpected	8
567	284	the authors to the side of the guard are tall	expected	8
568	284	the authors to the side of the guard is tall	unexpected	8
569	285	the authors to the side of the guard are old	expected	8
570	285	the authors to the side of the guard is old	unexpected	8
571	286	the authors to the side of the guard are young	expected	8
572	286	the authors to the side of the guard is young	unexpected	8
573	287	the authors to the side of the guard are short	expected	8
574	287	the authors to the side of the guard is short	unexpected	8
575	288	the authors to the side of the chef laugh	expected	8
576	288	the authors to the side of the chef laughs	unexpected	8
577	289	the authors to the side of the chef swim	expected	8
578	289	the authors to the side of the chef swims	unexpected	8
579	290	the authors to the side of the chef smile	expected	8
580	290	the authors to the side of the chef smiles	unexpected	8
581	291	the authors to the side of the chef are tall	expected	8
582	291	the authors to the side of the chef is tall	unexpected	8
583	292	the authors to the side of the chef are old	expected	8
584	292	the authors to the side of the chef is old	unexpected	8
585	293	the authors to the side of the chef are young	expected	8
586	293	the authors to the side of the chef is young	unexpected	8
587	294	the authors to the side of the chef are short	expected	8
588	294	the authors to the side of the chef is short	unexpected	8
589	295	the authors to the side of the architect laugh	expected	8
590	295	the authors to the side of the architect laughs	unexpected	8
591	296	the authors to the side of the architect swim	expected	8
592	296	the authors to the side of the architect swims	unexpected	8
593	297	the authors to the side of the architect smile	expected	8
594	297	the authors to the side of the architect smiles	unexpected	8
595	298	the authors to the side of the architect are tall	expected	8
596	298	the authors to the side of the architect is tall	unexpected	8
597	299	the authors to the side of the architect are old	expected	8
598	299	the authors to the side of the architect is old	unexpected	8
599	300	the authors to the side of the architect are young	expected	8
600	300	the authors to the side of the architect is young	unexpected	8
601	301	the authors to the side of the architect are short	expected	8
602	301	the authors to the side of the architect is short	unexpected	8
603	302	the authors to the side of the skater laugh	expected	8
604	302	the authors to the side of the skater laughs	unexpected	8
605	303	the authors to the side of the skater swim	expected	8
606	303	the authors to the side of the skater swims	unexpected	8
607	304	the authors to the side of the skater smile	expected	8
608	304	the authors to the side of the skater smiles	unexpected	8
609	305	the authors to the side of the skater are tall	expected	8
610	305	the authors to the side of the skater is tall	unexpected	8
611	306	the authors to the side of the skater are old	expected	8
612	306	the authors to the side of the skater is old	unexpected	8
613	307	the authors to the side of the skater are young	expected	8
614	307	the authors to the side of the skater is young	unexpected	8
615	308	the authors to the side of the skater are short	expected	8
616	308	the authors to the side of the skater is short	unexpected	8
617	309	the authors to the side of the dancer laugh	expected	8
618	309	the authors to the side of the dancer laughs	unexpected	8
619	310	the authors to the side of the dancer swim	expected	8
620	310	the authors to the side of the dancer swims	unexpected	8
621	311	the authors to the side of the dancer smile	expected	8
622	311	the authors to the side of the dancer smiles	unexpected	8
623	312	the authors to the side of the dancer are tall	expected	8
624	312	the authors to the side of the dancer is tall	unexpected	8
625	313	the authors to the side of the dancer are old	expected	8
626	313	the authors to the side of the dancer is old	unexpected	8
627	314	the authors to the side of the dancer are young	expected	8
628	314	the authors to the side of the dancer is young	unexpected	8
629	315	the authors to the side of the dancer are short	expected	8
630	315	the authors to the side of the dancer is short	unexpected	8
631	316	the authors to the side of the minister laugh	expected	8
632	316	the authors to the side of the minister laughs	unexpected	8
633	317	the authors to the side of the minister swim	expected	8
