sentid	pairid	sentence	comparison	ROI
86	43	the authors that the chef hate laugh	unexpected	5
87	44	the authors that the chef hates swim	expected	5
88	44	the authors that the chef hate swim	unexpected	5
89	45	the authors that the chef hates smile	expected	5
90	45	the authors that the chef hate smile	unexpected	5
91	46	the authors that the chef hates are tall	expected	5
92	46	the authors that the chef hate are tall	unexpected	5
93	47	the authors that the chef hates are old	expected	5
94	47	the authors that the chef hate are old	unexpected	5
95	48	the authors that the chef hates are young	expected	5
96	48	the authors that the chef hate are young	unexpected	5
97	49	the authors that the chef hates are short	expected	5
98	49	the authors that the chef hate are short	unexpected	5
99	50	the authors that the chef loves laugh	expected	5
100	50	the authors that the chef love laugh	unexpected	5
101	51	the authors that the chef loves swim	expected	5
102	51	the authors that the chef love swim	unexpected	5
103	52	the authors that the chef loves smile	expected	5
104	52	the authors that the chef love smile	unexpected	5
105	53	the authors that the chef loves are tall	expected	5
106	53	the authors that the chef love are tall	unexpected	5
107	54	the authors that the chef loves are old	expected	5
108	54	the authors that the chef love are old	unexpected	5
109	55	the authors that the chef loves are young	expected	5
110	55	the authors that the chef love are young	unexpected	5
111	56	the authors that the chef loves are short	expected	5
112	56	the authors that the chef love are short	unexpected	5
113	57	the authors that the architect likes laugh	expected	5
114	57	the authors that the architect like laugh	unexpected	5
115	58	the authors that the architect likes swim	expected	5
116	58	the authors that the architect like swim	unexpected	5
117	59	the authors that the architect likes smile	expected	5
118	59	the authors that the architect like smile	unexpected	5
119	60	the authors that the architect likes are tall	expected	5
120	60	the authors that the architect like are tall	unexpected	5
121	61	the authors that the architect likes are old	expected	5
122	61	the authors that the architect like are old	unexpected	5
123	62	the authors that the architect likes are young	expected	5
124	62	the authors that the architect like are young	unexpected	5
125	63	the authors that the architect likes are short	expected	5
126	63	the authors that the architect like are short	unexpected	5
127	64	the authors that the architect admires laugh	expected	5
128	64	the authors that the architect admire laugh	unexpected	5
129	65	the authors that the architect admires swim	expected	5
130	65	the authors that the architect admire swim	unexpected	5
131	66	the authors that the architect admires smile	expected	5
132	66	the authors that the architect admire smile	unexpected	5
133	67	the authors that the architect admires are tall	expected	5
134	67	the authors that the architect admire are tall	unexpected	5
135	68	the authors that the architect admires are old	expected	5
136	68	the authors that the architect admire are old	unexpected	5
137	69	the authors that the architect admires are young	expected	5
138	69	the authors that the architect admire are young	unexpected	5
139	70	the authors that the architect admires are short	expected	5
140	70	the authors that the architect admire are short	unexpected	5
141	71	the authors that the architect hates laugh	expected	5
142	71	the authors that the architect hate laugh	unexpected	5
143	72	the authors that the architect hates swim	expected	5
144	72	the authors that the architect hate swim	unexpected	5
145	73	the authors that the architect hates smile	expected	5
146	73	the authors that the architect hate smile	unexpected	5
147	74	the authors that the architect hates are tall	expected	5
148	74	the authors that the architect hate are tall	unexpected	5
149	75	the authors that the architect hates are old	expected	5
150	75	the authors that the architect hate are old	unexpected	5
151	76	the authors that the architect hates are young	expected	5
152	76	the authors that the architect hate are young	unexpected	5
153	77	the authors that the architect hates are short	expected	5
154	77	the authors that the architect hate are short	unexpected	5
155	78	the authors that the architect loves laugh	expected	5
156	78	the authors that the architect love laugh	unexpected	5
157	79	the authors that the architect loves swim	expected	5
158	79	the authors that the architect love swim	unexpected	5
159	80	the authors that the architect loves smile	expected	5
160	80	the authors that the architect love smile	unexpected	5
161	81	the authors that the architect loves are tall	expected	5
162	81	the authors that the architect love are tall	unexpected	5
163	82	the authors that the architect loves are old	expected	5
164	82	the authors that the architect love are old	unexpected	5
165	83	the authors that the architect loves are young	expected	5
166	83	the authors that the architect love are young	unexpected	5
167	84	the authors that the architect loves are short	expected	5
168	84	the authors that the architect love are short	unexpected	5
169	85	the authors that the skater likes laugh	expected	5
170	85	the authors that the skater like laugh	unexpected	5
171	86	the authors that the skater likes swim	expected	5
172	86	the authors that the skater like swim	unexpected	5
173	87	the authors that the skater likes smile	expected	5
174	87	the authors that the skater like smile	unexpected	5
175	88	the authors that the skater likes are tall	expected	5
176	88	the authors that the skater like are tall	unexpected	5
177	89	the authors that the skater likes are old	expected	5
178	89	the authors that the skater like are old	unexpected	5
179	90	the authors that the skater likes are young	expected	5
180	90	the authors that the skater like are young	unexpected	5
181	91	the authors that the skater likes are short	expected	5
182	91	the authors that the skater like are short	unexpected	5
183	92	the authors that the skater admires laugh	expected	5
184	92	the authors that the skater admire laugh	unexpected	5
185	93	the authors that the skater admires swim	expected	5
186	93	the authors that the skater admire swim	unexpected	5
187	94	the authors that the skater admires smile	expected	5
188	94	the authors that the skater admire smile	unexpected	5
189	95	the authors that the skater admires are tall	expected	5
190	95	the authors that the skater admire are tall	unexpected	5
191	96	the authors that the skater admires are old	expected	5
192	96	the authors that the skater admire are old	unexpected	5
193	97	the authors that the skater admires are young	expected	5
194	97	the authors that the skater admire are young	unexpected	5
195	98	the authors that the skater admires are short	expected	5
196	98	the authors that the skater admire are short	unexpected	5
197	99	the authors that the skater hates laugh	expected	5
198	99	the authors that the skater hate laugh	unexpected	5
199	100	the authors that the skater hates swim	expected	5
200	100	the authors that the skater hate swim	unexpected	5
201	101	the authors that the skater hates smile	expected	5
202	101	the authors that the skater hate smile	unexpected	5
203	102	the authors that the skater hates are tall	expected	5
204	102	the authors that the skater hate are tall	unexpected	5
205	103	the authors that the skater hates are old	expected	5
206	103	the authors that the skater hate are old	unexpected	5
207	104	the authors that the skater hates are young	expected	5
208	104	the authors that the skater hate are young	unexpected	5
209	105	the authors that the skater hates are short	expected	5
210	105	the authors that the skater hate are short	unexpected	5
211	106	the authors that the skater loves laugh	expected	5
212	106	the authors that the skater love laugh	unexpected	5
213	107	the authors that the skater loves swim	expected	5
214	107	the authors that the skater love swim	unexpected	5
215	108	the authors that the skater loves smile	expected	5
216	108	the authors that the skater love smile	unexpected	5
217	109	the authors that the skater loves are tall	expected	5
218	109	the authors that the skater love are tall	unexpected	5
219	110	the authors that the skater loves are old	expected	5
220	110	the authors that the skater love are old	unexpected	5
221	111	the authors that the skater loves are young	expected	5
222	111	the authors that the skater love are young	unexpected	5
223	112	the authors that the skater loves are short	expected	5
224	112	the authors that the skater love are short	unexpected	5
225	113	the authors that the dancer likes laugh	expected	5
226	113	the authors that the dancer like laugh	unexpected	5
227	114	the authors that the dancer likes swim	expected	5
228	114	the authors that the dancer like swim	unexpected	5
229	115	the authors that the dancer likes smile	expected	5
230	115	the authors that the dancer like smile	unexpected	5
231	116	the authors that the dancer likes are tall	expected	5
232	116	the authors that the dancer like are tall	unexpected	5
233	117	the authors that the dancer likes are old	expected	5
234	117	the authors that the dancer like are old	unexpected	5
235	118	the authors that the dancer likes are young	expected	5
236	118	the authors that the dancer like are young	unexpected	5
237	119	the authors that the dancer likes are short	expected	5
238	119	the authors that the dancer like are short	unexpected	5
239	120	the authors that the dancer admires laugh	expected	5
240	120	the authors that the dancer admire laugh	unexpected	5
241	121	the authors that the dancer admires swim	expected	5
242	121	the authors that the dancer admire swim	unexpected	5
243	122	the authors that the dancer admires smile	expected	5
244	122	the authors that the dancer admire smile	unexpected	5
245	123	the authors that the dancer admires are tall	expected	5
246	123	the authors that the dancer admire are tall	unexpected	5
247	124	the authors that the dancer admires are old	expected	5
248	124	the authors that the dancer admire are old	unexpected	5
249	125	the authors that the dancer admires are young	expected	5
250	125	the authors that the dancer admire are young	unexpected	5
251	126	the authors that the dancer admires are short	expected	5
252	126	the authors that the dancer admire are short	unexpected	5
253	127	the authors that the dancer hates laugh	expected	5
254	127	the authors that the dancer hate laugh	unexpected	5
255	128	the authors that the dancer hates swim	expected	5
256	128	the authors that the dancer hate swim	unexpected	5
257	129	the authors that the dancer hates smile	expected	5
258	129	the authors that the dancer hate smile	unexpected	5
259	130	the authors that the dancer hates are tall	expected	5
260	130	the authors that the dancer hate are tall	unexpected	5
261	131	the authors that the dancer hates are old	expected	5
262	131	the authors that the dancer hate are old	unexpected	5
263	132	the authors that the dancer hates are young	expected	5
264	132	the authors that the dancer hate are young	unexpected	5
265	133	the authors that the dancer hates are short	expected	5
266	133	the authors that the dancer hate are short	unexpected	5
267	134	the authors that the dancer loves laugh	expected	5
268	134	the authors that the dancer love laugh	unexpected	5
269	135	the authors that the dancer loves swim	expected	5
270	135	the authors that the dancer love swim	unexpected	5
271	136	the authors that the dancer loves smile	expected	5
272	136	the authors that the dancer love smile	unexpected	5
273	137	the authors that the dancer loves are tall	expected	5
274	137	the authors that the dancer love are tall	unexpected	5
275	138	the authors that the dancer loves are old	expected	5
276	138	the authors that the dancer love are old	unexpected	5
277	139	the authors that the dancer loves are young	expected	5
278	139	the authors that the dancer love are young	unexpected	5
279	140	the authors that the dancer loves are short	expected	5
280	140	the authors that the dancer love are short	unexpected	5
281	141	the authors that the minister likes laugh	expected	5
282	141	the authors that the minister like laugh	unexpected	5
283	142	the authors that the minister likes swim	expected	5
284	142	the authors that the minister like swim	unexpected	5
285	143	the authors that the minister likes smile	expected	5
286	143	the authors that the minister like smile	unexpected	5
287	144	the authors that the minister likes are tall	expected	5
288	144	the authors that the minister like are tall	unexpected	5
289	145	the authors that the minister likes are old	expected	5
290	145	the authors that the minister like are old	unexpected	5
291	146	the authors that the minister likes are young	expected	5
292	146	the authors that the minister like are young	unexpected	5
293	147	the authors that the minister likes are short	expected	5
294	147	the authors that the minister like are short	unexpected	5
295	148	the authors that the minister admires laugh	expected	5
296	148	the authors that the minister admire laugh	unexpected	5
297	149	the authors that the minister admires swim	expected	5
298	149	the authors that the minister admire swim	unexpected	5
299	150	the authors that the minister admires smile	expected	5
300	150	the authors that the minister admire smile	unexpected	5
301	151	the authors that the minister admires are tall	expected	5
302	151	the authors that the minister admire are tall	unexpected	5
303	152	the authors that the minister admires are old	expected	5
304	152	the authors that the minister admire are old	unexpected	5
305	153	the authors that the minister admires are young	expected	5
306	153	the authors that the minister admire are young	unexpected	5
307	154	the authors that the minister admires are short	expected	5
308	154	the authors that the minister admire are short	unexpected	5
309	155	the authors that the minister hates laugh	expected	5
310	155	the authors that the minister hate laugh	unexpected	5
311	156	the authors that the minister hates swim	expected	5
312	156	the authors that the minister hate swim	unexpected	5
313	157	the authors that the minister hates smile	expected	5
314	157	the authors that the minister hate smile	unexpected	5
315	158	the authors that the minister hates are tall	expected	5
316	158	the authors that the minister hate are tall	unexpected	5
317	159	the authors that the minister hates are old	expected	5
318	159	the authors that the minister hate are old	unexpected	5
319	160	the authors that the minister hates are young	expected	5
320	160	the authors that the minister hate are young	unexpected	5
321	161	the authors that the minister hates are short	expected	5
322	161	the authors that the minister hate are short	unexpected	5
323	162	the authors that the minister loves laugh	expected	5
324	162	the authors that the minister love laugh	unexpected	5
325	163	the authors that the minister loves swim	expected	5
326	163	the authors that the minister love swim	unexpected	5
327	164	the authors that the minister loves smile	expected	5
328	164	the authors that the minister love smile	unexpected	5
329	165	the authors that the minister loves are tall	expected	5
330	165	the authors that the minister love are tall	unexpected	5
331	166	the authors that the minister loves are old	expected	5
332	166	the authors that the minister love are old	unexpected	5
333	167	the authors that the minister loves are young	expected	5
334	167	the authors that the minister love are young	unexpected	5
335	168	the authors that the minister loves are short	expected	5
336	168	the authors that the minister love are short	unexpected	5
337	169	the authors that the taxi driver likes laugh	expected	6
338	169	the authors that the taxi driver like laugh	unexpected	6
339	170	the authors that the taxi driver likes swim	expected	6
340	170	the authors that the taxi driver like swim	unexpected	6
341	171	the authors that the taxi driver likes smile	expected	6
342	171	the authors that the taxi driver like smile	unexpected	6
343	172	the authors that the taxi driver likes are tall	expected	6
344	172	the authors that the taxi driver like are tall	unexpected	6
345	173	the authors that the taxi driver likes are old	expected	6
346	173	the authors that the taxi driver like are old	unexpected	6
347	174	the authors that the taxi driver likes are young	expected	6
348	174	the authors that the taxi driver like are young	unexpected	6
349	175	the authors that the taxi driver likes are short	expected	6
350	175	the authors that the taxi driver like are short	unexpected	6
351	176	the authors that the taxi driver admires laugh	expected	6
352	176	the authors that the taxi driver admire laugh	unexpected	6
353	177	the authors that the taxi driver admires swim	expected	6
354	177	the authors that the taxi driver admire swim	unexpected	6
355	178	the authors that the taxi driver admires smile	expected	6
356	178	the authors that the taxi driver admire smile	unexpected	6
357	179	the authors that the taxi driver admires are tall	expected	6
358	179	the authors that the taxi driver admire are tall	unexpected	6
359	180	the authors that the taxi driver admires are old	expected	6
360	180	the authors that the taxi driver admire are old	unexpected	6
361	181	the authors that the taxi driver admires are young	expected	6
362	181	the authors that the taxi driver admire are young	unexpected	6
363	182	the authors that the taxi driver admires are short	expected	6
364	182	the authors that the taxi driver admire are short	unexpected	6
365	183	the authors that the taxi driver hates laugh	expected	6
366	183	the authors that the taxi driver hate laugh	unexpected	6
367	184	the authors that the taxi driver hates swim	expected	6
368	184	the authors that the taxi driver hate swim	unexpected	6
369	185	the authors that the taxi driver hates smile	expected	6
370	185	the authors that the taxi driver hate smile	unexpected	6
371	186	the authors that the taxi driver hates are tall	expected	6
372	186	the authors that the taxi driver hate are tall	unexpected	6
373	187	the authors that the taxi driver hates are old	expected	6
374	187	the authors that the taxi driver hate are old	unexpected	6
375	188	the authors that the taxi driver hates are young	expected	6
376	188	the authors that the taxi driver hate are young	unexpected	6
377	189	the authors that the taxi driver hates are short	expected	6
378	189	the authors that the taxi driver hate are short	unexpected	6
379	190	the authors that the taxi driver loves laugh	expected	6
380	190	the authors that the taxi driver love laugh	unexpected	6
381	191	the authors that the taxi driver loves swim	expected	6
382	191	the authors that the taxi driver love swim	unexpected	6
383	192	the authors that the taxi driver loves smile	expected	6
384	192	the authors that the taxi driver love smile	unexpected	6
385	193	the authors that the taxi driver loves are tall	expected	6
386	193	the authors that the taxi driver love are tall	unexpected	6
387	194	the authors that the taxi driver loves are old	expected	6
388	194	the authors that the taxi driver love are old	unexpected	6
389	195	the authors that the taxi driver loves are young	expected	6
390	195	the authors that the taxi driver love are young	unexpected	6
391	196	the authors that the taxi driver loves are short	expected	6
392	196	the authors that the taxi driver love are short	unexpected	6
393	197	the authors that the assistant likes laugh	expected	5
394	197	the authors that the assistant like laugh	unexpected	5
395	198	the authors that the assistant likes swim	expected	5
396	198	the authors that the assistant like swim	unexpected	5
397	199	the authors that the assistant likes smile	expected	5
398	199	the authors that the assistant like smile	unexpected	5
399	200	the authors that the assistant likes are tall	expected	5
400	200	the authors that the assistant like are tall	unexpected	5
401	201	the authors that the assistant likes are old	expected	5
402	201	the authors that the assistant like are old	unexpected	5
403	202	the authors that the assistant likes are young	expected	5
404	202	the authors that the assistant like are young	unexpected	5
405	203	the authors that the assistant likes are short	expected	5
406	203	the authors that the assistant like are short	unexpected	5
407	204	the authors that the assistant admires laugh	expected	5
408	204	the authors that the assistant admire laugh	unexpected	5
409	205	the authors that the assistant admires swim	expected	5
410	205	the authors that the assistant admire swim	unexpected	5
411	206	the authors that the assistant admires smile	expected	5
412	206	the authors that the assistant admire smile	unexpected	5
413	207	the authors that the assistant admires are tall	expected	5
414	207	the authors that the assistant admire are tall	unexpected	5
415	208	the authors that the assistant admires are old	expected	5
416	208	the authors that the assistant admire are old	unexpected	5
417	209	the authors that the assistant admires are young	expected	5
418	209	the authors that the assistant admire are young	unexpected	5
419	210	the authors that the assistant admires are short	expected	5
420	210	the authors that the assistant admire are short	unexpected	5
421	211	the authors that the assistant hates laugh	expected	5
422	211	the authors that the assistant hate laugh	unexpected	5
423	212	the authors that the assistant hates swim	expected	5
424	212	the authors that the assistant hate swim	unexpected	5
425	213	the authors that the assistant hates smile	expected	5
426	213	the authors that the assistant hate smile	unexpected	5
427	214	the authors that the assistant hates are tall	expected	5
428	214	the authors that the assistant hate are tall	unexpected	5
429	215	the authors that the assistant hates are old	expected	5
430	215	the authors that the assistant hate are old	unexpected	5
431	216	the authors that the assistant hates are young	expected	5
432	216	the authors that the assistant hate are young	unexpected	5
433	217	the authors that the assistant hates are short	expected	5
434	217	the authors that the assistant hate are short	unexpected	5
435	218	the authors that the assistant loves laugh	expected	5
436	218	the authors that the assistant love laugh	unexpected	5
437	219	the authors that the assistant loves swim	expected	5
438	219	the authors that the assistant love swim	unexpected	5
439	220	the authors that the assistant loves smile	expected	5
440	220	the authors that the assistant love smile	unexpected	5
441	221	the authors that the assistant loves are tall	expected	5
442	221	the authors that the assistant love are tall	unexpected	5
443	222	the authors that the assistant loves are old	expected	5
444	222	the authors that the assistant love are old	unexpected	5
445	223	the authors that the assistant loves are young	expected	5
446	223	the authors that the assistant love are young	unexpected	5
447	224	the authors that the assistant loves are short	expected	5
448	224	the authors that the assistant love are short	unexpected	5
449	225	the authors that the executive likes laugh	expected	5
450	225	the authors that the executive like laugh	unexpected	5
451	226	the authors that the executive likes swim	expected	5
452	226	the authors that the executive like swim	unexpected	5
453	227	the authors that the executive likes smile	expected	5
454	227	the authors that the executive like smile	unexpected	5
455	228	the authors that the executive likes are tall	expected	5
456	228	the authors that the executive like are tall	unexpected	5
457	229	the authors that the executive likes are old	expected	5
458	229	the authors that the executive like are old	unexpected	5
459	230	the authors that the executive likes are young	expected	5
460	230	the authors that the executive like are young	unexpected	5
461	231	the authors that the executive likes are short	expected	5
462	231	the authors that the executive like are short	unexpected	5
463	232	the authors that the executive admires laugh	expected	5
464	232	the authors that the executive admire laugh	unexpected	5
465	233	the authors that the executive admires swim	expected	5
466	233	the authors that the executive admire swim	unexpected	5
467	234	the authors that the executive admires smile	expected	5
468	234	the authors that the executive admire smile	unexpected	5
469	235	the authors that the executive admires are tall	expected	5
470	235	the authors that the executive admire are tall	unexpected	5
471	236	the authors that the executive admires are old	expected	5
472	236	the authors that the executive admire are old	unexpected	5
473	237	the authors that the executive admires are young	expected	5
474	237	the authors that the executive admire are young	unexpected	5
475	238	the authors that the executive admires are short	expected	5
476	238	the authors that the executive admire are short	unexpected	5
477	239	the authors that the executive hates laugh	expected	5
478	239	the authors that the executive hate laugh	unexpected	5
479	240	the authors that the executive hates swim	expected	5
480	240	the authors that the executive hate swim	unexpected	5
481	241	the authors that the executive hates smile	expected	5
482	241	the authors that the executive hate smile	unexpected	5
483	242	the authors that the executive hates are tall	expected	5
484	242	the authors that the executive hate are tall	unexpected	5
485	243	the authors that the executive hates are old	expected	5
486	243	the authors that the executive hate are old	unexpected	5
487	244	the authors that the executive hates are young	expected	5
488	244	the authors that the executive hate are young	unexpected	5
489	245	the authors that the executive hates are short	expected	5
490	245	the authors that the executive hate are short	unexpected	5
491	246	the authors that the executive loves laugh	expected	5
492	246	the authors that the executive love laugh	unexpected	5
493	247	the authors that the executive loves swim	expected	5
494	247	the authors that the executive love swim	unexpected	5
495	248	the authors that the executive loves smile	expected	5
496	248	the authors that the executive love smile	unexpected	5
497	249	the authors that the executive loves are tall	expected	5
498	249	the authors that the executive love are tall	unexpected	5
499	250	the authors that the executive loves are old	expected	5
500	250	the authors that the executive love are old	unexpected	5
501	251	the authors that the executive loves are young	expected	5
502	251	the authors that the executive love are young	unexpected	5
503	252	the authors that the executive loves are short	expected	5
504	252	the authors that the executive love are short	unexpected	5
505	253	the authors that the parent likes laugh	expected	5
506	253	the authors that the parent like laugh	unexpected	5
507	254	the authors that the parent likes swim	expected	5
508	254	the authors that the parent like swim	unexpected	5
509	255	the authors that the parent likes smile	expected	5
510	255	the authors that the parent like smile	unexpected	5
511	256	the authors that the parent likes are tall	expected	5
512	256	the authors that the parent like are tall	unexpected	5
513	257	the authors that the parent likes are old	expected	5
514	257	the authors that the parent like are old	unexpected	5
515	258	the authors that the parent likes are young	expected	5
516	258	the authors that the parent like are young	unexpected	5
517	259	the authors that the parent likes are short	expected	5
518	259	the authors that the parent like are short	unexpected	5
519	260	the authors that the parent admires laugh	expected	5
520	260	the authors that the parent admire laugh	unexpected	5
521	261	the authors that the parent admires swim	expected	5
522	261	the authors that the parent admire swim	unexpected	5
523	262	the authors that the parent admires smile	expected	5
524	262	the authors that the parent admire smile	unexpected	5
525	263	the authors that the parent admires are tall	expected	5
526	263	the authors that the parent admire are tall	unexpected	5
527	264	the authors that the parent admires are old	expected	5
528	264	the authors that the parent admire are old	unexpected	5
529	265	the authors that the parent admires are young	expected	5
530	265	the authors that the parent admire are young	unexpected	5
531	266	the authors that the parent admires are short	expected	5
532	266	the authors that the parent admire are short	unexpected	5
533	267	the authors that the parent hates laugh	expected	5
534	267	the authors that the parent hate laugh	unexpected	5
535	268	the authors that the parent hates swim	expected	5
536	268	the authors that the parent hate swim	unexpected	5
537	269	the authors that the parent hates smile	expected	5
538	269	the authors that the parent hate smile	unexpected	5
539	270	the authors that the parent hates are tall	expected	5
540	270	the authors that the parent hate are tall	unexpected	5
541	271	the authors that the parent hates are old	expected	5
542	271	the authors that the parent hate are old	unexpected	5
543	272	the authors that the parent hates are young	expected	5
544	272	the authors that the parent hate are young	unexpected	5
545	273	the authors that the parent hates are short	expected	5
546	273	the authors that the parent hate are short	unexpected	5
547	274	the authors that the parent loves laugh	expected	5
548	274	the authors that the parent love laugh	unexpected	5
549	275	the authors that the parent loves swim	expected	5
550	275	the authors that the parent love swim	unexpected	5
551	276	the authors that the parent loves smile	expected	5
552	276	the authors that the parent love smile	unexpected	5
553	277	the authors that the parent loves are tall	expected	5
554	277	the authors that the parent love are tall	unexpected	5
555	278	the authors that the parent loves are old	expected	5
556	278	the authors that the parent love are old	unexpected	5
557	279	the authors that the parent loves are young	expected	5
558	279	the authors that the parent love are young	unexpected	5
559	280	the authors that the parent loves are short	expected	5
560	280	the authors that the parent love are short	unexpected	5
561	281	the pilots that the guard likes laugh	expected	5
562	281	the pilots that the guard like laugh	unexpected	5
563	282	the pilots that the guard likes swim	expected	5
564	282	the pilots that the guard like swim	unexpected	5
565	283	the pilots that the guard likes smile	expected	5
566	283	the pilots that the guard like smile	unexpected	5
567	284	the pilots that the guard likes are tall	expected	5
568	284	the pilots that the guard like are tall	unexpected	5
569	285	the pilots that the guard likes are old	expected	5
570	285	the pilots that the guard like are old	unexpected	5
571	286	the pilots that the guard likes are young	expected	5
572	286	the pilots that the guard like are young	unexpected	5
573	287	the pilots that the guard likes are short	expected	5
574	287	the pilots that the guard like are short	unexpected	5
575	288	the pilots that the guard admires laugh	expected	5
576	288	the pilots that the guard admire laugh	unexpected	5
577	289	the pilots that the guard admires swim	expected	5
578	289	the pilots that the guard admire swim	unexpected	5
579	290	the pilots that the guard admires smile	expected	5
580	290	the pilots that the guard admire smile	unexpected	5
581	291	the pilots that the guard admires are tall	expected	5
582	291	the pilots that the guard admire are tall	unexpected	5
583	292	the pilots that the guard admires are old	expected	5
584	292	the pilots that the guard admire are old	unexpected	5
585	293	the pilots that the guard admires are young	expected	5
586	293	the pilots that the guard admire are young	unexpected	5
587	294	the pilots that the guard admires are short	expected	5
588	294	the pilots that the guard admire are short	unexpected	5
589	295	the pilots that the guard hates laugh	expected	5
590	295	the pilots that the guard hate laugh	unexpected	5
591	296	the pilots that the guard hates swim	expected	5
592	296	the pilots that the guard hate swim	unexpected	5
593	297	the pilots that the guard hates smile	expected	5
594	297	the pilots that the guard hate smile	unexpected	5
595	298	the pilots that the guard hates are tall	expected	5
596	298	the pilots that the guard hate are tall	unexpected	5
597	299	the pilots that the guard hates are old	expected	5
598	299	the pilots that the guard hate are old	unexpected	5
599	300	the pilots that the guard hates are young	expected	5
600	300	the pilots that the guard hate are young	unexpected	5
601	301	the pilots that the guard hates are short	expected	5
602	301	the pilots that the guard hate are short	unexpected	5
603	302	the pilots that the guard loves laugh	expected	5
604	302	the pilots that the guard love laugh	unexpected	5
605	303	the pilots that the guard loves swim	expected	5
606	303	the pilots that the guard love swim	unexpected	5
607	304	the pilots that the guard loves smile	expected	5
608	304	the pilots that the guard love smile	unexpected	5
609	305	the pilots that the guard loves are tall	expected	5
610	305	the pilots that the guard love are tall	unexpected	5
611	306	the pilots that the guard loves are old	expected	5
612	306	the pilots that the guard love are old	unexpected	5
613	307	the pilots that the guard loves are young	expected	5
614	307	the pilots that the guard love are young	unexpected	5
615	308	the pilots that the guard loves are short	expected	5
616	308	the pilots that the guard love are short	unexpected	5
617	309	the pilots that the chef likes laugh	expected	5
618	309	the pilots that the chef like laugh	unexpected	5
