sentid	pairid	sentence	comparison	ROI	word
117	59	ה טייס רץ	expected	2	רץ
118	59	ה טייס רצים	unexpected	2	רצים
119	60	ה טייס ישן	expected	2	ישן
120	60	ה טייס ישנים	unexpected	2	ישנים
121	61	ה טייס שוחה	expected	2	שוחה
122	61	ה טייס שוחים	unexpected	2	שוחים
123	62	ה טייס חי	expected	2	חי
124	62	ה טייס חיים	unexpected	2	חיים
125	63	ה טייס צוחק	expected	2	צוחק
126	63	ה טייס צוחקים	unexpected	2	צוחקים
127	64	ה יועץ רוקד	expected	2	רוקד
128	64	ה יועץ רוקדים	unexpected	2	רוקדים
129	65	ה יועץ נוסע	expected	2	נוסע
130	65	ה יועץ נוסעים	unexpected	2	נוסעים
131	66	ה יועץ רץ	expected	2	רץ
132	66	ה יועץ רצים	unexpected	2	רצים
133	67	ה יועץ ישן	expected	2	ישן
134	67	ה יועץ ישנים	unexpected	2	ישנים
135	68	ה יועץ שוחה	expected	2	שוחה
136	68	ה יועץ שוחים	unexpected	2	שוחים
137	69	ה יועץ חי	expected	2	חי
138	69	ה יועץ חיים	unexpected	2	חיים
139	70	ה יועץ צוחק	expected	2	צוחק
140	70	ה יועץ צוחקים	unexpected	2	צוחקים
141	71	ה מלצרים רוקדים	expected	2	רוקדים
142	71	ה מלצרים רוקד	unexpected	2	רוקד
143	72	ה מלצרים נוסעים	expected	2	נוסעים
144	72	ה מלצרים נוסע	unexpected	2	נוסע
145	73	ה מלצרים רצים	expected	2	רצים
146	73	ה מלצרים רץ	unexpected	2	רץ
147	74	ה מלצרים ישנים	expected	2	ישנים
148	74	ה מלצרים ישן	unexpected	2	ישן
149	75	ה מלצרים שוחים	expected	2	שוחים
150	75	ה מלצרים שוחה	unexpected	2	שוחה
151	76	ה מלצרים חיים	expected	2	חיים
152	76	ה מלצרים חי	unexpected	2	חי
153	77	ה מלצרים צוחקים	expected	2	צוחקים
154	77	ה מלצרים צוחק	unexpected	2	צוחק
155	78	ה מנהלים רוקדים	expected	2	רוקדים
156	78	ה מנהלים רוקד	unexpected	2	רוקד
157	79	ה מנהלים נוסעים	expected	2	נוסעים
158	79	ה מנהלים נוסע	unexpected	2	נוסע
159	80	ה מנהלים רצים	expected	2	רצים
160	80	ה מנהלים רץ	unexpected	2	רץ
161	81	ה מנהלים ישנים	expected	2	ישנים
162	81	ה מנהלים ישן	unexpected	2	ישן
163	82	ה מנהלים שוחים	expected	2	שוחים
164	82	ה מנהלים שוחה	unexpected	2	שוחה
165	83	ה מנהלים חיים	expected	2	חיים
166	83	ה מנהלים חי	unexpected	2	חי
167	84	ה מנהלים צוחקים	expected	2	צוחקים
168	84	ה מנהלים צוחק	unexpected	2	צוחק
169	85	ה חקלאים רוקדים	expected	2	רוקדים
170	85	ה חקלאים רוקד	unexpected	2	רוקד
171	86	ה חקלאים נוסעים	expected	2	נוסעים
172	86	ה חקלאים נוסע	unexpected	2	נוסע
173	87	ה חקלאים רצים	expected	2	רצים
174	87	ה חקלאים רץ	unexpected	2	רץ
175	88	ה חקלאים ישנים	expected	2	ישנים
176	88	ה חקלאים ישן	unexpected	2	ישן
177	89	ה חקלאים שוחים	expected	2	שוחים
178	89	ה חקלאים שוחה	unexpected	2	שוחה
179	90	ה חקלאים חיים	expected	2	חיים
180	90	ה חקלאים חי	unexpected	2	חי
181	91	ה חקלאים צוחקים	expected	2	צוחקים
182	91	ה חקלאים צוחק	unexpected	2	צוחק
183	92	ה רופאים רוקדים	expected	2	רוקדים
184	92	ה רופאים רוקד	unexpected	2	רוקד
185	93	ה רופאים נוסעים	expected	2	נוסעים
186	93	ה רופאים נוסע	unexpected	2	נוסע
187	94	ה רופאים רצים	expected	2	רצים
188	94	ה רופאים רץ	unexpected	2	רץ
189	95	ה רופאים ישנים	expected	2	ישנים
190	95	ה רופאים ישן	unexpected	2	ישן
191	96	ה רופאים שוחים	expected	2	שוחים
192	96	ה רופאים שוחה	unexpected	2	שוחה
193	97	ה רופאים חיים	expected	2	חיים
194	97	ה רופאים חי	unexpected	2	חי
195	98	ה רופאים צוחקים	expected	2	צוחקים
196	98	ה רופאים צוחק	unexpected	2	צוחק
197	99	ה טבחים רוקדים	expected	2	רוקדים
198	99	ה טבחים רוקד	unexpected	2	רוקד
199	100	ה טבחים נוסעים	expected	2	נוסעים
200	100	ה טבחים נוסע	unexpected	2	נוסע
201	101	ה טבחים רצים	expected	2	רצים
202	101	ה טבחים רץ	unexpected	2	רץ
203	102	ה טבחים ישנים	expected	2	ישנים
204	102	ה טבחים ישן	unexpected	2	ישן
205	103	ה טבחים שוחים	expected	2	שוחים
206	103	ה טבחים שוחה	unexpected	2	שוחה
207	104	ה טבחים חיים	expected	2	חיים
208	104	ה טבחים חי	unexpected	2	חי
209	105	ה טבחים צוחקים	expected	2	צוחקים
210	105	ה טבחים צוחק	unexpected	2	צוחק
211	106	ה נהגים רוקדים	expected	2	רוקדים
212	106	ה נהגים רוקד	unexpected	2	רוקד
213	107	ה נהגים נוסעים	expected	2	נוסעים
214	107	ה נהגים נוסע	unexpected	2	נוסע
215	108	ה נהגים רצים	expected	2	רצים
216	108	ה נהגים רץ	unexpected	2	רץ
217	109	ה נהגים ישנים	expected	2	ישנים
218	109	ה נהגים ישן	unexpected	2	ישן
219	110	ה נהגים שוחים	expected	2	שוחים
220	110	ה נהגים שוחה	unexpected	2	שוחה
221	111	ה נהגים חיים	expected	2	חיים
222	111	ה נהגים חי	unexpected	2	חי
223	112	ה נהגים צוחקים	expected	2	צוחקים
224	112	ה נהגים צוחק	unexpected	2	צוחק
225	113	ה חיילים רוקדים	expected	2	רוקדים
226	113	ה חיילים רוקד	unexpected	2	רוקד
227	114	ה חיילים נוסעים	expected	2	נוסעים
228	114	ה חיילים נוסע	unexpected	2	נוסע
229	115	ה חיילים רצים	expected	2	רצים
230	115	ה חיילים רץ	unexpected	2	רץ
231	116	ה חיילים ישנים	expected	2	ישנים
232	116	ה חיילים ישן	unexpected	2	ישן
233	117	ה חיילים שוחים	expected	2	שוחים
234	117	ה חיילים שוחה	unexpected	2	שוחה
235	118	ה חיילים חיים	expected	2	חיים
236	118	ה חיילים חי	unexpected	2	חי
237	119	ה חיילים צוחקים	expected	2	צוחקים
238	119	ה חיילים צוחק	unexpected	2	צוחק
239	120	ה קצינים רוקדים	expected	2	רוקדים
240	120	ה קצינים רוקד	unexpected	2	רוקד
241	121	ה קצינים נוסעים	expected	2	נוסעים
242	121	ה קצינים נוסע	unexpected	2	נוסע
243	122	ה קצינים רצים	expected	2	רצים
244	122	ה קצינים רץ	unexpected	2	רץ
245	123	ה קצינים ישנים	expected	2	ישנים
246	123	ה קצינים ישן	unexpected	2	ישן
247	124	ה קצינים שוחים	expected	2	שוחים
248	124	ה קצינים שוחה	unexpected	2	שוחה
249	125	ה קצינים חיים	expected	2	חיים
250	125	ה קצינים חי	unexpected	2	חי
251	126	ה קצינים צוחקים	expected	2	צוחקים
252	126	ה קצינים צוחק	unexpected	2	צוחק
253	127	ה טייסים רוקדים	expected	2	רוקדים
254	127	ה טייסים רוקד	unexpected	2	רוקד
255	128	ה טייסים נוסעים	expected	2	נוסעים
256	128	ה טייסים נוסע	unexpected	2	נוסע
257	129	ה טייסים רצים	expected	2	רצים
258	129	ה טייסים רץ	unexpected	2	רץ
259	130	ה טייסים ישנים	expected	2	ישנים
260	130	ה טייסים ישן	unexpected	2	ישן
261	131	ה טייסים שוחים	expected	2	שוחים
262	131	ה טייסים שוחה	unexpected	2	שוחה
263	132	ה טייסים חיים	expected	2	חיים
264	132	ה טייסים חי	unexpected	2	חי
265	133	ה טייסים צוחקים	expected	2	צוחקים
266	133	ה טייסים צוחק	unexpected	2	צוחק
267	134	ה יועצים רוקדים	expected	2	רוקדים
268	134	ה יועצים רוקד	unexpected	2	רוקד
269	135	ה יועצים נוסעים	expected	2	נוסעים
270	135	ה יועצים נוסע	unexpected	2	נוסע
271	136	ה יועצים רצים	expected	2	רצים
272	136	ה יועצים רץ	unexpected	2	רץ
273	137	ה יועצים ישנים	expected	2	ישנים
274	137	ה יועצים ישן	unexpected	2	ישן
275	138	ה יועצים שוחים	expected	2	שוחים
276	138	ה יועצים שוחה	unexpected	2	שוחה
277	139	ה יועצים חיים	expected	2	חיים
278	139	ה יועצים חי	unexpected	2	חי
279	140	ה יועצים צוחקים	expected	2	צוחקים
280	140	ה יועצים צוחק	unexpected	2	צוחק
