sentid	pairid	sentence	comparison	ROI	word
50	25	der Chirurg schwimmt und sind klein	unexpected	4	sind
51	26	der Chirurg schwimmt und ist groß	expected	4	ist
52	26	der Chirurg schwimmt und sind groß	unexpected	4	sind
53	27	der Chirurg schwimmt und ist alt	expected	4	ist
54	27	der Chirurg schwimmt und sind alt	unexpected	4	sind
55	28	der Chirurg schwimmt und ist jung	expected	4	ist
56	28	der Chirurg schwimmt und sind jung	unexpected	4	sind
57	29	der Senator schwimmt und schwimmt	expected	4	schwimmt
58	29	der Senator schwimmt und schwimmen	unexpected	4	schwimmen
59	30	der Senator schwimmt und lacht	expected	4	lacht
60	30	der Senator schwimmt und lachen	unexpected	4	lachen
61	31	der Senator schwimmt und spricht	expected	4	spricht
62	31	der Senator schwimmt und sprechen	unexpected	4	sprechen
63	32	der Senator schwimmt und ist klein	expected	4	ist
64	32	der Senator schwimmt und sind klein	unexpected	4	sind
65	33	der Senator schwimmt und ist groß	expected	4	ist
66	33	der Senator schwimmt und sind groß	unexpected	4	sind
67	34	der Senator schwimmt und ist alt	expected	4	ist
68	34	der Senator schwimmt und sind alt	unexpected	4	sind
69	35	der Senator schwimmt und ist jung	expected	4	ist
70	35	der Senator schwimmt und sind jung	unexpected	4	sind
71	36	der Lehrer schwimmt und schwimmt	expected	4	schwimmt
72	36	der Lehrer schwimmt und schwimmen	unexpected	4	schwimmen
73	37	der Lehrer schwimmt und lacht	expected	4	lacht
74	37	der Lehrer schwimmt und lachen	unexpected	4	lachen
75	38	der Lehrer schwimmt und spricht	expected	4	spricht
76	38	der Lehrer schwimmt und sprechen	unexpected	4	sprechen
77	39	der Lehrer schwimmt und ist klein	expected	4	ist
78	39	der Lehrer schwimmt und sind klein	unexpected	4	sind
79	40	der Lehrer schwimmt und ist groß	expected	4	ist
80	40	der Lehrer schwimmt und sind groß	unexpected	4	sind
81	41	der Lehrer schwimmt und ist alt	expected	4	ist
82	41	der Lehrer schwimmt und sind alt	unexpected	4	sind
83	42	der Lehrer schwimmt und ist jung	expected	4	ist
84	42	der Lehrer schwimmt und sind jung	unexpected	4	sind
85	43	der Kunde schwimmt und schwimmt	expected	4	schwimmt
86	43	der Kunde schwimmt und schwimmen	unexpected	4	schwimmen
87	44	der Kunde schwimmt und lacht	expected	4	lacht
88	44	der Kunde schwimmt und lachen	unexpected	4	lachen
89	45	der Kunde schwimmt und spricht	expected	4	spricht
90	45	der Kunde schwimmt und sprechen	unexpected	4	sprechen
91	46	der Kunde schwimmt und ist klein	expected	4	ist
92	46	der Kunde schwimmt und sind klein	unexpected	4	sind
93	47	der Kunde schwimmt und ist groß	expected	4	ist
94	47	der Kunde schwimmt und sind groß	unexpected	4	sind
95	48	der Kunde schwimmt und ist alt	expected	4	ist
96	48	der Kunde schwimmt und sind alt	unexpected	4	sind
97	49	der Kunde schwimmt und ist jung	expected	4	ist
98	49	der Kunde schwimmt und sind jung	unexpected	4	sind
99	50	der Polizist schwimmt und schwimmt	expected	4	schwimmt
100	50	der Polizist schwimmt und schwimmen	unexpected	4	schwimmen
101	51	der Polizist schwimmt und lacht	expected	4	lacht
102	51	der Polizist schwimmt und lachen	unexpected	4	lachen
103	52	der Polizist schwimmt und spricht	expected	4	spricht
104	52	der Polizist schwimmt und sprechen	unexpected	4	sprechen
105	53	der Polizist schwimmt und ist klein	expected	4	ist
106	53	der Polizist schwimmt und sind klein	unexpected	4	sind
107	54	der Polizist schwimmt und ist groß	expected	4	ist
108	54	der Polizist schwimmt und sind groß	unexpected	4	sind
109	55	der Polizist schwimmt und ist alt	expected	4	ist
110	55	der Polizist schwimmt und sind alt	unexpected	4	sind
111	56	der Polizist schwimmt und ist jung	expected	4	ist
112	56	der Polizist schwimmt und sind jung	unexpected	4	sind
113	57	der Pilot schwimmt und schwimmt	expected	4	schwimmt
114	57	der Pilot schwimmt und schwimmen	unexpected	4	schwimmen
115	58	der Pilot schwimmt und lacht	expected	4	lacht
116	58	der Pilot schwimmt und lachen	unexpected	4	lachen
117	59	der Pilot schwimmt und spricht	expected	4	spricht
118	59	der Pilot schwimmt und sprechen	unexpected	4	sprechen
119	60	der Pilot schwimmt und ist klein	expected	4	ist
120	60	der Pilot schwimmt und sind klein	unexpected	4	sind
121	61	der Pilot schwimmt und ist groß	expected	4	ist
122	61	der Pilot schwimmt und sind groß	unexpected	4	sind
123	62	der Pilot schwimmt und ist alt	expected	4	ist
124	62	der Pilot schwimmt und sind alt	unexpected	4	sind
125	63	der Pilot schwimmt und ist jung	expected	4	ist
126	63	der Pilot schwimmt und sind jung	unexpected	4	sind
127	64	der Berater schwimmt und schwimmt	expected	4	schwimmt
128	64	der Berater schwimmt und schwimmen	unexpected	4	schwimmen
129	65	der Berater schwimmt und lacht	expected	4	lacht
130	65	der Berater schwimmt und lachen	unexpected	4	lachen
131	66	der Berater schwimmt und spricht	expected	4	spricht
132	66	der Berater schwimmt und sprechen	unexpected	4	sprechen
133	67	der Berater schwimmt und ist klein	expected	4	ist
134	67	der Berater schwimmt und sind klein	unexpected	4	sind
135	68	der Berater schwimmt und ist groß	expected	4	ist
136	68	der Berater schwimmt und sind groß	unexpected	4	sind
137	69	der Berater schwimmt und ist alt	expected	4	ist
138	69	der Berater schwimmt und sind alt	unexpected	4	sind
139	70	der Berater schwimmt und ist jung	expected	4	ist
140	70	der Berater schwimmt und sind jung	unexpected	4	sind
141	71	der Schriftsteller lacht und schwimmt	expected	4	schwimmt
142	71	der Schriftsteller lacht und schwimmen	unexpected	4	schwimmen
143	72	der Schriftsteller lacht und lacht	expected	4	lacht
144	72	der Schriftsteller lacht und lachen	unexpected	4	lachen
145	73	der Schriftsteller lacht und spricht	expected	4	spricht
146	73	der Schriftsteller lacht und sprechen	unexpected	4	sprechen
147	74	der Schriftsteller lacht und ist klein	expected	4	ist
148	74	der Schriftsteller lacht und sind klein	unexpected	4	sind
149	75	der Schriftsteller lacht und ist groß	expected	4	ist
150	75	der Schriftsteller lacht und sind groß	unexpected	4	sind
151	76	der Schriftsteller lacht und ist alt	expected	4	ist
152	76	der Schriftsteller lacht und sind alt	unexpected	4	sind
153	77	der Schriftsteller lacht und ist jung	expected	4	ist
154	77	der Schriftsteller lacht und sind jung	unexpected	4	sind
155	78	der Direktor lacht und schwimmt	expected	4	schwimmt
156	78	der Direktor lacht und schwimmen	unexpected	4	schwimmen
157	79	der Direktor lacht und lacht	expected	4	lacht
158	79	der Direktor lacht und lachen	unexpected	4	lachen
159	80	der Direktor lacht und spricht	expected	4	spricht
160	80	der Direktor lacht und sprechen	unexpected	4	sprechen
161	81	der Direktor lacht und ist klein	expected	4	ist
162	81	der Direktor lacht und sind klein	unexpected	4	sind
163	82	der Direktor lacht und ist groß	expected	4	ist
164	82	der Direktor lacht und sind groß	unexpected	4	sind
165	83	der Direktor lacht und ist alt	expected	4	ist
166	83	der Direktor lacht und sind alt	unexpected	4	sind
167	84	der Direktor lacht und ist jung	expected	4	ist
168	84	der Direktor lacht und sind jung	unexpected	4	sind
169	85	der Bauer lacht und schwimmt	expected	4	schwimmt
170	85	der Bauer lacht und schwimmen	unexpected	4	schwimmen
171	86	der Bauer lacht und lacht	expected	4	lacht
172	86	der Bauer lacht und lachen	unexpected	4	lachen
173	87	der Bauer lacht und spricht	expected	4	spricht
174	87	der Bauer lacht und sprechen	unexpected	4	sprechen
175	88	der Bauer lacht und ist klein	expected	4	ist
176	88	der Bauer lacht und sind klein	unexpected	4	sind
177	89	der Bauer lacht und ist groß	expected	4	ist
178	89	der Bauer lacht und sind groß	unexpected	4	sind
179	90	der Bauer lacht und ist alt	expected	4	ist
180	90	der Bauer lacht und sind alt	unexpected	4	sind
181	91	der Bauer lacht und ist jung	expected	4	ist
182	91	der Bauer lacht und sind jung	unexpected	4	sind
183	92	der Chirurg lacht und schwimmt	expected	4	schwimmt
184	92	der Chirurg lacht und schwimmen	unexpected	4	schwimmen
185	93	der Chirurg lacht und lacht	expected	4	lacht
186	93	der Chirurg lacht und lachen	unexpected	4	lachen
187	94	der Chirurg lacht und spricht	expected	4	spricht
188	94	der Chirurg lacht und sprechen	unexpected	4	sprechen
189	95	der Chirurg lacht und ist klein	expected	4	ist
190	95	der Chirurg lacht und sind klein	unexpected	4	sind
191	96	der Chirurg lacht und ist groß	expected	4	ist
192	96	der Chirurg lacht und sind groß	unexpected	4	sind
193	97	der Chirurg lacht und ist alt	expected	4	ist
194	97	der Chirurg lacht und sind alt	unexpected	4	sind
195	98	der Chirurg lacht und ist jung	expected	4	ist
196	98	der Chirurg lacht und sind jung	unexpected	4	sind
197	99	der Senator lacht und schwimmt	expected	4	schwimmt
198	99	der Senator lacht und schwimmen	unexpected	4	schwimmen
199	100	der Senator lacht und lacht	expected	4	lacht
200	100	der Senator lacht und lachen	unexpected	4	lachen
201	101	der Senator lacht und spricht	expected	4	spricht
202	101	der Senator lacht und sprechen	unexpected	4	sprechen
203	102	der Senator lacht und ist klein	expected	4	ist
204	102	der Senator lacht und sind klein	unexpected	4	sind
205	103	der Senator lacht und ist groß	expected	4	ist
206	103	der Senator lacht und sind groß	unexpected	4	sind
207	104	der Senator lacht und ist alt	expected	4	ist
208	104	der Senator lacht und sind alt	unexpected	4	sind
209	105	der Senator lacht und ist jung	expected	4	ist
210	105	der Senator lacht und sind jung	unexpected	4	sind
211	106	der Lehrer lacht und schwimmt	expected	4	schwimmt
212	106	der Lehrer lacht und schwimmen	unexpected	4	schwimmen
213	107	der Lehrer lacht und lacht	expected	4	lacht
214	107	der Lehrer lacht und lachen	unexpected	4	lachen
215	108	der Lehrer lacht und spricht	expected	4	spricht
216	108	der Lehrer lacht und sprechen	unexpected	4	sprechen
217	109	der Lehrer lacht und ist klein	expected	4	ist
218	109	der Lehrer lacht und sind klein	unexpected	4	sind
219	110	der Lehrer lacht und ist groß	expected	4	ist
220	110	der Lehrer lacht und sind groß	unexpected	4	sind
221	111	der Lehrer lacht und ist alt	expected	4	ist
222	111	der Lehrer lacht und sind alt	unexpected	4	sind
223	112	der Lehrer lacht und ist jung	expected	4	ist
224	112	der Lehrer lacht und sind jung	unexpected	4	sind
225	113	der Kunde lacht und schwimmt	expected	4	schwimmt
226	113	der Kunde lacht und schwimmen	unexpected	4	schwimmen
227	114	der Kunde lacht und lacht	expected	4	lacht
228	114	der Kunde lacht und lachen	unexpected	4	lachen
229	115	der Kunde lacht und spricht	expected	4	spricht
230	115	der Kunde lacht und sprechen	unexpected	4	sprechen
231	116	der Kunde lacht und ist klein	expected	4	ist
232	116	der Kunde lacht und sind klein	unexpected	4	sind
233	117	der Kunde lacht und ist groß	expected	4	ist
234	117	der Kunde lacht und sind groß	unexpected	4	sind
235	118	der Kunde lacht und ist alt	expected	4	ist
236	118	der Kunde lacht und sind alt	unexpected	4	sind
237	119	der Kunde lacht und ist jung	expected	4	ist
238	119	der Kunde lacht und sind jung	unexpected	4	sind
239	120	der Polizist lacht und schwimmt	expected	4	schwimmt
240	120	der Polizist lacht und schwimmen	unexpected	4	schwimmen
241	121	der Polizist lacht und lacht	expected	4	lacht
242	121	der Polizist lacht und lachen	unexpected	4	lachen
243	122	der Polizist lacht und spricht	expected	4	spricht
244	122	der Polizist lacht und sprechen	unexpected	4	sprechen
245	123	der Polizist lacht und ist klein	expected	4	ist
246	123	der Polizist lacht und sind klein	unexpected	4	sind
247	124	der Polizist lacht und ist groß	expected	4	ist
248	124	der Polizist lacht und sind groß	unexpected	4	sind
249	125	der Polizist lacht und ist alt	expected	4	ist
250	125	der Polizist lacht und sind alt	unexpected	4	sind
251	126	der Polizist lacht und ist jung	expected	4	ist
252	126	der Polizist lacht und sind jung	unexpected	4	sind
253	127	der Pilot lacht und schwimmt	expected	4	schwimmt
254	127	der Pilot lacht und schwimmen	unexpected	4	schwimmen
255	128	der Pilot lacht und lacht	expected	4	lacht
256	128	der Pilot lacht und lachen	unexpected	4	lachen
257	129	der Pilot lacht und spricht	expected	4	spricht
258	129	der Pilot lacht und sprechen	unexpected	4	sprechen
259	130	der Pilot lacht und ist klein	expected	4	ist
260	130	der Pilot lacht und sind klein	unexpected	4	sind
261	131	der Pilot lacht und ist groß	expected	4	ist
262	131	der Pilot lacht und sind groß	unexpected	4	sind
263	132	der Pilot lacht und ist alt	expected	4	ist
264	132	der Pilot lacht und sind alt	unexpected	4	sind
265	133	der Pilot lacht und ist jung	expected	4	ist
266	133	der Pilot lacht und sind jung	unexpected	4	sind
267	134	der Berater lacht und schwimmt	expected	4	schwimmt
268	134	der Berater lacht und schwimmen	unexpected	4	schwimmen
269	135	der Berater lacht und lacht	expected	4	lacht
270	135	der Berater lacht und lachen	unexpected	4	lachen
271	136	der Berater lacht und spricht	expected	4	spricht
272	136	der Berater lacht und sprechen	unexpected	4	sprechen
273	137	der Berater lacht und ist klein	expected	4	ist
274	137	der Berater lacht und sind klein	unexpected	4	sind
275	138	der Berater lacht und ist groß	expected	4	ist
276	138	der Berater lacht und sind groß	unexpected	4	sind
277	139	der Berater lacht und ist alt	expected	4	ist
278	139	der Berater lacht und sind alt	unexpected	4	sind
279	140	der Berater lacht und ist jung	expected	4	ist
280	140	der Berater lacht und sind jung	unexpected	4	sind
281	141	der Schriftsteller spricht und schwimmt	expected	4	schwimmt
282	141	der Schriftsteller spricht und schwimmen	unexpected	4	schwimmen
283	142	der Schriftsteller spricht und lacht	expected	4	lacht
284	142	der Schriftsteller spricht und lachen	unexpected	4	lachen
285	143	der Schriftsteller spricht und spricht	expected	4	spricht
286	143	der Schriftsteller spricht und sprechen	unexpected	4	sprechen
287	144	der Schriftsteller spricht und ist klein	expected	4	ist
288	144	der Schriftsteller spricht und sind klein	unexpected	4	sind
289	145	der Schriftsteller spricht und ist groß	expected	4	ist
290	145	der Schriftsteller spricht und sind groß	unexpected	4	sind
291	146	der Schriftsteller spricht und ist alt	expected	4	ist
292	146	der Schriftsteller spricht und sind alt	unexpected	4	sind
293	147	der Schriftsteller spricht und ist jung	expected	4	ist
294	147	der Schriftsteller spricht und sind jung	unexpected	4	sind
295	148	der Direktor spricht und schwimmt	expected	4	schwimmt
296	148	der Direktor spricht und schwimmen	unexpected	4	schwimmen
297	149	der Direktor spricht und lacht	expected	4	lacht
298	149	der Direktor spricht und lachen	unexpected	4	lachen
299	150	der Direktor spricht und spricht	expected	4	spricht
300	150	der Direktor spricht und sprechen	unexpected	4	sprechen
301	151	der Direktor spricht und ist klein	expected	4	ist
302	151	der Direktor spricht und sind klein	unexpected	4	sind
303	152	der Direktor spricht und ist groß	expected	4	ist
304	152	der Direktor spricht und sind groß	unexpected	4	sind
305	153	der Direktor spricht und ist alt	expected	4	ist
306	153	der Direktor spricht und sind alt	unexpected	4	sind
307	154	der Direktor spricht und ist jung	expected	4	ist
308	154	der Direktor spricht und sind jung	unexpected	4	sind
309	155	der Bauer spricht und schwimmt	expected	4	schwimmt
310	155	der Bauer spricht und schwimmen	unexpected	4	schwimmen
311	156	der Bauer spricht und lacht	expected	4	lacht
312	156	der Bauer spricht und lachen	unexpected	4	lachen
313	157	der Bauer spricht und spricht	expected	4	spricht
314	157	der Bauer spricht und sprechen	unexpected	4	sprechen
315	158	der Bauer spricht und ist klein	expected	4	ist
316	158	der Bauer spricht und sind klein	unexpected	4	sind
317	159	der Bauer spricht und ist groß	expected	4	ist
318	159	der Bauer spricht und sind groß	unexpected	4	sind
319	160	der Bauer spricht und ist alt	expected	4	ist
320	160	der Bauer spricht und sind alt	unexpected	4	sind
321	161	der Bauer spricht und ist jung	expected	4	ist
322	161	der Bauer spricht und sind jung	unexpected	4	sind
323	162	der Chirurg spricht und schwimmt	expected	4	schwimmt
324	162	der Chirurg spricht und schwimmen	unexpected	4	schwimmen
325	163	der Chirurg spricht und lacht	expected	4	lacht
326	163	der Chirurg spricht und lachen	unexpected	4	lachen
327	164	der Chirurg spricht und spricht	expected	4	spricht
328	164	der Chirurg spricht und sprechen	unexpected	4	sprechen
329	165	der Chirurg spricht und ist klein	expected	4	ist
330	165	der Chirurg spricht und sind klein	unexpected	4	sind
331	166	der Chirurg spricht und ist groß	expected	4	ist
332	166	der Chirurg spricht und sind groß	unexpected	4	sind
333	167	der Chirurg spricht und ist alt	expected	4	ist
334	167	der Chirurg spricht und sind alt	unexpected	4	sind
335	168	der Chirurg spricht und ist jung	expected	4	ist
336	168	der Chirurg spricht und sind jung	unexpected	4	sind
337	169	der Senator spricht und schwimmt	expected	4	schwimmt
338	169	der Senator spricht und schwimmen	unexpected	4	schwimmen
339	170	der Senator spricht und lacht	expected	4	lacht
340	170	der Senator spricht und lachen	unexpected	4	lachen
341	171	der Senator spricht und spricht	expected	4	spricht
342	171	der Senator spricht und sprechen	unexpected	4	sprechen
343	172	der Senator spricht und ist klein	expected	4	ist
344	172	der Senator spricht und sind klein	unexpected	4	sind
345	173	der Senator spricht und ist groß	expected	4	ist
346	173	der Senator spricht und sind groß	unexpected	4	sind
347	174	der Senator spricht und ist alt	expected	4	ist
348	174	der Senator spricht und sind alt	unexpected	4	sind
349	175	der Senator spricht und ist jung	expected	4	ist
350	175	der Senator spricht und sind jung	unexpected	4	sind
351	176	der Lehrer spricht und schwimmt	expected	4	schwimmt
352	176	der Lehrer spricht und schwimmen	unexpected	4	schwimmen
353	177	der Lehrer spricht und lacht	expected	4	lacht
354	177	der Lehrer spricht und lachen	unexpected	4	lachen
355	178	der Lehrer spricht und spricht	expected	4	spricht
356	178	der Lehrer spricht und sprechen	unexpected	4	sprechen
357	179	der Lehrer spricht und ist klein	expected	4	ist
358	179	der Lehrer spricht und sind klein	unexpected	4	sind
359	180	der Lehrer spricht und ist groß	expected	4	ist
360	180	der Lehrer spricht und sind groß	unexpected	4	sind
361	181	der Lehrer spricht und ist alt	expected	4	ist
362	181	der Lehrer spricht und sind alt	unexpected	4	sind
363	182	der Lehrer spricht und ist jung	expected	4	ist
364	182	der Lehrer spricht und sind jung	unexpected	4	sind
365	183	der Kunde spricht und schwimmt	expected	4	schwimmt
366	183	der Kunde spricht und schwimmen	unexpected	4	schwimmen
367	184	der Kunde spricht und lacht	expected	4	lacht
368	184	der Kunde spricht und lachen	unexpected	4	lachen
369	185	der Kunde spricht und spricht	expected	4	spricht
370	185	der Kunde spricht und sprechen	unexpected	4	sprechen
371	186	der Kunde spricht und ist klein	expected	4	ist
372	186	der Kunde spricht und sind klein	unexpected	4	sind
373	187	der Kunde spricht und ist groß	expected	4	ist
374	187	der Kunde spricht und sind groß	unexpected	4	sind
375	188	der Kunde spricht und ist alt	expected	4	ist
376	188	der Kunde spricht und sind alt	unexpected	4	sind
377	189	der Kunde spricht und ist jung	expected	4	ist
378	189	der Kunde spricht und sind jung	unexpected	4	sind
379	190	der Polizist spricht und schwimmt	expected	4	schwimmt
380	190	der Polizist spricht und schwimmen	unexpected	4	schwimmen
381	191	der Polizist spricht und lacht	expected	4	lacht
382	191	der Polizist spricht und lachen	unexpected	4	lachen
383	192	der Polizist spricht und spricht	expected	4	spricht
384	192	der Polizist spricht und sprechen	unexpected	4	sprechen
385	193	der Polizist spricht und ist klein	expected	4	ist
386	193	der Polizist spricht und sind klein	unexpected	4	sind
387	194	der Polizist spricht und ist groß	expected	4	ist
388	194	der Polizist spricht und sind groß	unexpected	4	sind
389	195	der Polizist spricht und ist alt	expected	4	ist
390	195	der Polizist spricht und sind alt	unexpected	4	sind
391	196	der Polizist spricht und ist jung	expected	4	ist
392	196	der Polizist spricht und sind jung	unexpected	4	sind
393	197	der Pilot spricht und schwimmt	expected	4	schwimmt
394	197	der Pilot spricht und schwimmen	unexpected	4	schwimmen
395	198	der Pilot spricht und lacht	expected	4	lacht
396	198	der Pilot spricht und lachen	unexpected	4	lachen
397	199	der Pilot spricht und spricht	expected	4	spricht
398	199	der Pilot spricht und sprechen	unexpected	4	sprechen
399	200	der Pilot spricht und ist klein	expected	4	ist
400	200	der Pilot spricht und sind klein	unexpected	4	sind
401	201	der Pilot spricht und ist groß	expected	4	ist
402	201	der Pilot spricht und sind groß	unexpected	4	sind
403	202	der Pilot spricht und ist alt	expected	4	ist
404	202	der Pilot spricht und sind alt	unexpected	4	sind
405	203	der Pilot spricht und ist jung	expected	4	ist
406	203	der Pilot spricht und sind jung	unexpected	4	sind
407	204	der Berater spricht und schwimmt	expected	4	schwimmt
408	204	der Berater spricht und schwimmen	unexpected	4	schwimmen
409	205	der Berater spricht und lacht	expected	4	lacht
410	205	der Berater spricht und lachen	unexpected	4	lachen
411	206	der Berater spricht und spricht	expected	4	spricht
412	206	der Berater spricht und sprechen	unexpected	4	sprechen
413	207	der Berater spricht und ist klein	expected	4	ist
414	207	der Berater spricht und sind klein	unexpected	4	sind
415	208	der Berater spricht und ist groß	expected	4	ist
416	208	der Berater spricht und sind groß	unexpected	4	sind
417	209	der Berater spricht und ist alt	expected	4	ist
418	209	der Berater spricht und sind alt	unexpected	4	sind
419	210	der Berater spricht und ist jung	expected	4	ist
420	210	der Berater spricht und sind jung	unexpected	4	sind
421	211	der Schriftsteller ist klein und schwimmt	expected	5	schwimmt
422	211	der Schriftsteller ist klein und schwimmen	unexpected	5	schwimmen
423	212	der Schriftsteller ist klein und lacht	expected	5	lacht
424	212	der Schriftsteller ist klein und lachen	unexpected	5	lachen
425	213	der Schriftsteller ist klein und spricht	expected	5	spricht
426	213	der Schriftsteller ist klein und sprechen	unexpected	5	sprechen
427	214	der Schriftsteller ist klein und ist klein	expected	5	ist
428	214	der Schriftsteller ist klein und sind klein	unexpected	5	sind
429	215	der Schriftsteller ist klein und ist groß	expected	5	ist
430	215	der Schriftsteller ist klein und sind groß	unexpected	5	sind
431	216	der Schriftsteller ist klein und ist alt	expected	5	ist
432	216	der Schriftsteller ist klein und sind alt	unexpected	5	sind
433	217	der Schriftsteller ist klein und ist jung	expected	5	ist
434	217	der Schriftsteller ist klein und sind jung	unexpected	5	sind
435	218	der Direktor ist klein und schwimmt	expected	5	schwimmt
436	218	der Direktor ist klein und schwimmen	unexpected	5	schwimmen
437	219	der Direktor ist klein und lacht	expected	5	lacht
438	219	der Direktor ist klein und lachen	unexpected	5	lachen
439	220	der Direktor ist klein und spricht	expected	5	spricht
440	220	der Direktor ist klein und sprechen	unexpected	5	sprechen
441	221	der Direktor ist klein und ist klein	expected	5	ist
442	221	der Direktor ist klein und sind klein	unexpected	5	sind
443	222	der Direktor ist klein und ist groß	expected	5	ist
444	222	der Direktor ist klein und sind groß	unexpected	5	sind
445	223	der Direktor ist klein und ist alt	expected	5	ist
446	223	der Direktor ist klein und sind alt	unexpected	5	sind
447	224	der Direktor ist klein und ist jung	expected	5	ist
448	224	der Direktor ist klein und sind jung	unexpected	5	sind
449	225	der Bauer ist klein und schwimmt	expected	5	schwimmt
450	225	der Bauer ist klein und schwimmen	unexpected	5	schwimmen
451	226	der Bauer ist klein und lacht	expected	5	lacht
452	226	der Bauer ist klein und lachen	unexpected	5	lachen
453	227	der Bauer ist klein und spricht	expected	5	spricht
454	227	der Bauer ist klein und sprechen	unexpected	5	sprechen
455	228	der Bauer ist klein und ist klein	expected	5	ist
456	228	der Bauer ist klein und sind klein	unexpected	5	sind
457	229	der Bauer ist klein und ist groß	expected	5	ist
458	229	der Bauer ist klein und sind groß	unexpected	5	sind
459	230	der Bauer ist klein und ist alt	expected	5	ist
460	230	der Bauer ist klein und sind alt	unexpected	5	sind
461	231	der Bauer ist klein und ist jung	expected	5	ist
462	231	der Bauer ist klein und sind jung	unexpected	5	sind
463	232	der Chirurg ist klein und schwimmt	expected	5	schwimmt
464	232	der Chirurg ist klein und schwimmen	unexpected	5	schwimmen
465	233	der Chirurg ist klein und lacht	expected	5	lacht
466	233	der Chirurg ist klein und lachen	unexpected	5	lachen
467	234	der Chirurg ist klein und spricht	expected	5	spricht
468	234	der Chirurg ist klein und sprechen	unexpected	5	sprechen
469	235	der Chirurg ist klein und ist klein	expected	5	ist
470	235	der Chirurg ist klein und sind klein	unexpected	5	sind
471	236	der Chirurg ist klein und ist groß	expected	5	ist
472	236	der Chirurg ist klein und sind groß	unexpected	5	sind
473	237	der Chirurg ist klein und ist alt	expected	5	ist
474	237	der Chirurg ist klein und sind alt	unexpected	5	sind
475	238	der Chirurg ist klein und ist jung	expected	5	ist
476	238	der Chirurg ist klein und sind jung	unexpected	5	sind
477	239	der Senator ist klein und schwimmt	expected	5	schwimmt
478	239	der Senator ist klein und schwimmen	unexpected	5	schwimmen
479	240	der Senator ist klein und lacht	expected	5	lacht
480	240	der Senator ist klein und lachen	unexpected	5	lachen
481	241	der Senator ist klein und spricht	expected	5	spricht
482	241	der Senator ist klein und sprechen	unexpected	5	sprechen
483	242	der Senator ist klein und ist klein	expected	5	ist
484	242	der Senator ist klein und sind klein	unexpected	5	sind
