sentid	pairid	sentence	comparison	ROI	word
52	26	die Chirurgen , die die Wächter mögen , ist klein	unexpected	8	ist
53	27	die Chirurgen , die die Wächter mögen , sind jung	expected	8	sind
54	27	die Chirurgen , die die Wächter mögen , ist jung	unexpected	8	ist
55	28	die Chirurgen , die die Wächter mögen , sind groß	expected	8	sind
56	28	die Chirurgen , die die Wächter mögen , ist groß	unexpected	8	ist
57	29	die Senatoren , die die Wächter mögen , schwimmen	expected	8	schwimmen
58	29	die Senatoren , die die Wächter mögen , schwimmt	unexpected	8	schwimmt
59	30	die Senatoren , die die Wächter mögen , lachen	expected	8	lachen
60	30	die Senatoren , die die Wächter mögen , lacht	unexpected	8	lacht
61	31	die Senatoren , die die Wächter mögen , sprechen	expected	8	sprechen
62	31	die Senatoren , die die Wächter mögen , spricht	unexpected	8	spricht
63	32	die Senatoren , die die Wächter mögen , sind alt	expected	8	sind
64	32	die Senatoren , die die Wächter mögen , ist alt	unexpected	8	ist
65	33	die Senatoren , die die Wächter mögen , sind klein	expected	8	sind
66	33	die Senatoren , die die Wächter mögen , ist klein	unexpected	8	ist
67	34	die Senatoren , die die Wächter mögen , sind jung	expected	8	sind
68	34	die Senatoren , die die Wächter mögen , ist jung	unexpected	8	ist
69	35	die Senatoren , die die Wächter mögen , sind groß	expected	8	sind
70	35	die Senatoren , die die Wächter mögen , ist groß	unexpected	8	ist
71	36	die Lehrer , die die Wächter mögen , schwimmen	expected	8	schwimmen
72	36	die Lehrer , die die Wächter mögen , schwimmt	unexpected	8	schwimmt
73	37	die Lehrer , die die Wächter mögen , lachen	expected	8	lachen
74	37	die Lehrer , die die Wächter mögen , lacht	unexpected	8	lacht
75	38	die Lehrer , die die Wächter mögen , sprechen	expected	8	sprechen
76	38	die Lehrer , die die Wächter mögen , spricht	unexpected	8	spricht
77	39	die Lehrer , die die Wächter mögen , sind alt	expected	8	sind
78	39	die Lehrer , die die Wächter mögen , ist alt	unexpected	8	ist
79	40	die Lehrer , die die Wächter mögen , sind klein	expected	8	sind
80	40	die Lehrer , die die Wächter mögen , ist klein	unexpected	8	ist
81	41	die Lehrer , die die Wächter mögen , sind jung	expected	8	sind
82	41	die Lehrer , die die Wächter mögen , ist jung	unexpected	8	ist
83	42	die Lehrer , die die Wächter mögen , sind groß	expected	8	sind
84	42	die Lehrer , die die Wächter mögen , ist groß	unexpected	8	ist
85	43	die Kunden , die die Wächter mögen , schwimmen	expected	8	schwimmen
86	43	die Kunden , die die Wächter mögen , schwimmt	unexpected	8	schwimmt
87	44	die Kunden , die die Wächter mögen , lachen	expected	8	lachen
88	44	die Kunden , die die Wächter mögen , lacht	unexpected	8	lacht
89	45	die Kunden , die die Wächter mögen , sprechen	expected	8	sprechen
90	45	die Kunden , die die Wächter mögen , spricht	unexpected	8	spricht
91	46	die Kunden , die die Wächter mögen , sind alt	expected	8	sind
92	46	die Kunden , die die Wächter mögen , ist alt	unexpected	8	ist
93	47	die Kunden , die die Wächter mögen , sind klein	expected	8	sind
94	47	die Kunden , die die Wächter mögen , ist klein	unexpected	8	ist
95	48	die Kunden , die die Wächter mögen , sind jung	expected	8	sind
96	48	die Kunden , die die Wächter mögen , ist jung	unexpected	8	ist
97	49	die Kunden , die die Wächter mögen , sind groß	expected	8	sind
98	49	die Kunden , die die Wächter mögen , ist groß	unexpected	8	ist
99	50	die Polizisten , die die Wächter mögen , schwimmen	expected	8	schwimmen
100	50	die Polizisten , die die Wächter mögen , schwimmt	unexpected	8	schwimmt
101	51	die Polizisten , die die Wächter mögen , lachen	expected	8	lachen
102	51	die Polizisten , die die Wächter mögen , lacht	unexpected	8	lacht
103	52	die Polizisten , die die Wächter mögen , sprechen	expected	8	sprechen
104	52	die Polizisten , die die Wächter mögen , spricht	unexpected	8	spricht
105	53	die Polizisten , die die Wächter mögen , sind alt	expected	8	sind
106	53	die Polizisten , die die Wächter mögen , ist alt	unexpected	8	ist
107	54	die Polizisten , die die Wächter mögen , sind klein	expected	8	sind
108	54	die Polizisten , die die Wächter mögen , ist klein	unexpected	8	ist
109	55	die Polizisten , die die Wächter mögen , sind jung	expected	8	sind
110	55	die Polizisten , die die Wächter mögen , ist jung	unexpected	8	ist
111	56	die Polizisten , die die Wächter mögen , sind groß	expected	8	sind
112	56	die Polizisten , die die Wächter mögen , ist groß	unexpected	8	ist
113	57	die Piloten , die die Wächter mögen , schwimmen	expected	8	schwimmen
114	57	die Piloten , die die Wächter mögen , schwimmt	unexpected	8	schwimmt
115	58	die Piloten , die die Wächter mögen , lachen	expected	8	lachen
116	58	die Piloten , die die Wächter mögen , lacht	unexpected	8	lacht
117	59	die Piloten , die die Wächter mögen , sprechen	expected	8	sprechen
118	59	die Piloten , die die Wächter mögen , spricht	unexpected	8	spricht
119	60	die Piloten , die die Wächter mögen , sind alt	expected	8	sind
120	60	die Piloten , die die Wächter mögen , ist alt	unexpected	8	ist
121	61	die Piloten , die die Wächter mögen , sind klein	expected	8	sind
122	61	die Piloten , die die Wächter mögen , ist klein	unexpected	8	ist
123	62	die Piloten , die die Wächter mögen , sind jung	expected	8	sind
124	62	die Piloten , die die Wächter mögen , ist jung	unexpected	8	ist
125	63	die Piloten , die die Wächter mögen , sind groß	expected	8	sind
126	63	die Piloten , die die Wächter mögen , ist groß	unexpected	8	ist
127	64	die Berater , die die Wächter mögen , schwimmen	expected	8	schwimmen
128	64	die Berater , die die Wächter mögen , schwimmt	unexpected	8	schwimmt
129	65	die Berater , die die Wächter mögen , lachen	expected	8	lachen
130	65	die Berater , die die Wächter mögen , lacht	unexpected	8	lacht
131	66	die Berater , die die Wächter mögen , sprechen	expected	8	sprechen
132	66	die Berater , die die Wächter mögen , spricht	unexpected	8	spricht
133	67	die Berater , die die Wächter mögen , sind alt	expected	8	sind
134	67	die Berater , die die Wächter mögen , ist alt	unexpected	8	ist
135	68	die Berater , die die Wächter mögen , sind klein	expected	8	sind
136	68	die Berater , die die Wächter mögen , ist klein	unexpected	8	ist
137	69	die Berater , die die Wächter mögen , sind jung	expected	8	sind
138	69	die Berater , die die Wächter mögen , ist jung	unexpected	8	ist
139	70	die Berater , die die Wächter mögen , sind groß	expected	8	sind
140	70	die Berater , die die Wächter mögen , ist groß	unexpected	8	ist
141	71	die Schriftsteller , die die Minister mögen , schwimmen	expected	8	schwimmen
142	71	die Schriftsteller , die die Minister mögen , schwimmt	unexpected	8	schwimmt
143	72	die Schriftsteller , die die Minister mögen , lachen	expected	8	lachen
144	72	die Schriftsteller , die die Minister mögen , lacht	unexpected	8	lacht
145	73	die Schriftsteller , die die Minister mögen , sprechen	expected	8	sprechen
146	73	die Schriftsteller , die die Minister mögen , spricht	unexpected	8	spricht
147	74	die Schriftsteller , die die Minister mögen , sind alt	expected	8	sind
148	74	die Schriftsteller , die die Minister mögen , ist alt	unexpected	8	ist
149	75	die Schriftsteller , die die Minister mögen , sind klein	expected	8	sind
150	75	die Schriftsteller , die die Minister mögen , ist klein	unexpected	8	ist
151	76	die Schriftsteller , die die Minister mögen , sind jung	expected	8	sind
152	76	die Schriftsteller , die die Minister mögen , ist jung	unexpected	8	ist
153	77	die Schriftsteller , die die Minister mögen , sind groß	expected	8	sind
154	77	die Schriftsteller , die die Minister mögen , ist groß	unexpected	8	ist
155	78	die Direktoren , die die Minister mögen , schwimmen	expected	8	schwimmen
156	78	die Direktoren , die die Minister mögen , schwimmt	unexpected	8	schwimmt
157	79	die Direktoren , die die Minister mögen , lachen	expected	8	lachen
158	79	die Direktoren , die die Minister mögen , lacht	unexpected	8	lacht
159	80	die Direktoren , die die Minister mögen , sprechen	expected	8	sprechen
160	80	die Direktoren , die die Minister mögen , spricht	unexpected	8	spricht
161	81	die Direktoren , die die Minister mögen , sind alt	expected	8	sind
162	81	die Direktoren , die die Minister mögen , ist alt	unexpected	8	ist
163	82	die Direktoren , die die Minister mögen , sind klein	expected	8	sind
164	82	die Direktoren , die die Minister mögen , ist klein	unexpected	8	ist
165	83	die Direktoren , die die Minister mögen , sind jung	expected	8	sind
166	83	die Direktoren , die die Minister mögen , ist jung	unexpected	8	ist
167	84	die Direktoren , die die Minister mögen , sind groß	expected	8	sind
168	84	die Direktoren , die die Minister mögen , ist groß	unexpected	8	ist
169	85	die Bauern , die die Minister mögen , schwimmen	expected	8	schwimmen
170	85	die Bauern , die die Minister mögen , schwimmt	unexpected	8	schwimmt
171	86	die Bauern , die die Minister mögen , lachen	expected	8	lachen
172	86	die Bauern , die die Minister mögen , lacht	unexpected	8	lacht
173	87	die Bauern , die die Minister mögen , sprechen	expected	8	sprechen
174	87	die Bauern , die die Minister mögen , spricht	unexpected	8	spricht
175	88	die Bauern , die die Minister mögen , sind alt	expected	8	sind
176	88	die Bauern , die die Minister mögen , ist alt	unexpected	8	ist
177	89	die Bauern , die die Minister mögen , sind klein	expected	8	sind
178	89	die Bauern , die die Minister mögen , ist klein	unexpected	8	ist
179	90	die Bauern , die die Minister mögen , sind jung	expected	8	sind
180	90	die Bauern , die die Minister mögen , ist jung	unexpected	8	ist
181	91	die Bauern , die die Minister mögen , sind groß	expected	8	sind
182	91	die Bauern , die die Minister mögen , ist groß	unexpected	8	ist
183	92	die Chirurgen , die die Minister mögen , schwimmen	expected	8	schwimmen
184	92	die Chirurgen , die die Minister mögen , schwimmt	unexpected	8	schwimmt
185	93	die Chirurgen , die die Minister mögen , lachen	expected	8	lachen
186	93	die Chirurgen , die die Minister mögen , lacht	unexpected	8	lacht
187	94	die Chirurgen , die die Minister mögen , sprechen	expected	8	sprechen
188	94	die Chirurgen , die die Minister mögen , spricht	unexpected	8	spricht
189	95	die Chirurgen , die die Minister mögen , sind alt	expected	8	sind
190	95	die Chirurgen , die die Minister mögen , ist alt	unexpected	8	ist
191	96	die Chirurgen , die die Minister mögen , sind klein	expected	8	sind
192	96	die Chirurgen , die die Minister mögen , ist klein	unexpected	8	ist
193	97	die Chirurgen , die die Minister mögen , sind jung	expected	8	sind
194	97	die Chirurgen , die die Minister mögen , ist jung	unexpected	8	ist
195	98	die Chirurgen , die die Minister mögen , sind groß	expected	8	sind
196	98	die Chirurgen , die die Minister mögen , ist groß	unexpected	8	ist
197	99	die Senatoren , die die Minister mögen , schwimmen	expected	8	schwimmen
198	99	die Senatoren , die die Minister mögen , schwimmt	unexpected	8	schwimmt
199	100	die Senatoren , die die Minister mögen , lachen	expected	8	lachen
200	100	die Senatoren , die die Minister mögen , lacht	unexpected	8	lacht
201	101	die Senatoren , die die Minister mögen , sprechen	expected	8	sprechen
202	101	die Senatoren , die die Minister mögen , spricht	unexpected	8	spricht
203	102	die Senatoren , die die Minister mögen , sind alt	expected	8	sind
204	102	die Senatoren , die die Minister mögen , ist alt	unexpected	8	ist
205	103	die Senatoren , die die Minister mögen , sind klein	expected	8	sind
206	103	die Senatoren , die die Minister mögen , ist klein	unexpected	8	ist
207	104	die Senatoren , die die Minister mögen , sind jung	expected	8	sind
208	104	die Senatoren , die die Minister mögen , ist jung	unexpected	8	ist
209	105	die Senatoren , die die Minister mögen , sind groß	expected	8	sind
210	105	die Senatoren , die die Minister mögen , ist groß	unexpected	8	ist
211	106	die Lehrer , die die Minister mögen , schwimmen	expected	8	schwimmen
212	106	die Lehrer , die die Minister mögen , schwimmt	unexpected	8	schwimmt
213	107	die Lehrer , die die Minister mögen , lachen	expected	8	lachen
214	107	die Lehrer , die die Minister mögen , lacht	unexpected	8	lacht
215	108	die Lehrer , die die Minister mögen , sprechen	expected	8	sprechen
216	108	die Lehrer , die die Minister mögen , spricht	unexpected	8	spricht
217	109	die Lehrer , die die Minister mögen , sind alt	expected	8	sind
218	109	die Lehrer , die die Minister mögen , ist alt	unexpected	8	ist
219	110	die Lehrer , die die Minister mögen , sind klein	expected	8	sind
220	110	die Lehrer , die die Minister mögen , ist klein	unexpected	8	ist
221	111	die Lehrer , die die Minister mögen , sind jung	expected	8	sind
222	111	die Lehrer , die die Minister mögen , ist jung	unexpected	8	ist
223	112	die Lehrer , die die Minister mögen , sind groß	expected	8	sind
224	112	die Lehrer , die die Minister mögen , ist groß	unexpected	8	ist
225	113	die Kunden , die die Minister mögen , schwimmen	expected	8	schwimmen
226	113	die Kunden , die die Minister mögen , schwimmt	unexpected	8	schwimmt
227	114	die Kunden , die die Minister mögen , lachen	expected	8	lachen
228	114	die Kunden , die die Minister mögen , lacht	unexpected	8	lacht
229	115	die Kunden , die die Minister mögen , sprechen	expected	8	sprechen
230	115	die Kunden , die die Minister mögen , spricht	unexpected	8	spricht
231	116	die Kunden , die die Minister mögen , sind alt	expected	8	sind
232	116	die Kunden , die die Minister mögen , ist alt	unexpected	8	ist
233	117	die Kunden , die die Minister mögen , sind klein	expected	8	sind
234	117	die Kunden , die die Minister mögen , ist klein	unexpected	8	ist
235	118	die Kunden , die die Minister mögen , sind jung	expected	8	sind
236	118	die Kunden , die die Minister mögen , ist jung	unexpected	8	ist
237	119	die Kunden , die die Minister mögen , sind groß	expected	8	sind
238	119	die Kunden , die die Minister mögen , ist groß	unexpected	8	ist
239	120	die Polizisten , die die Minister mögen , schwimmen	expected	8	schwimmen
240	120	die Polizisten , die die Minister mögen , schwimmt	unexpected	8	schwimmt
241	121	die Polizisten , die die Minister mögen , lachen	expected	8	lachen
242	121	die Polizisten , die die Minister mögen , lacht	unexpected	8	lacht
243	122	die Polizisten , die die Minister mögen , sprechen	expected	8	sprechen
244	122	die Polizisten , die die Minister mögen , spricht	unexpected	8	spricht
245	123	die Polizisten , die die Minister mögen , sind alt	expected	8	sind
246	123	die Polizisten , die die Minister mögen , ist alt	unexpected	8	ist
247	124	die Polizisten , die die Minister mögen , sind klein	expected	8	sind
248	124	die Polizisten , die die Minister mögen , ist klein	unexpected	8	ist
249	125	die Polizisten , die die Minister mögen , sind jung	expected	8	sind
250	125	die Polizisten , die die Minister mögen , ist jung	unexpected	8	ist
251	126	die Polizisten , die die Minister mögen , sind groß	expected	8	sind
252	126	die Polizisten , die die Minister mögen , ist groß	unexpected	8	ist
253	127	die Piloten , die die Minister mögen , schwimmen	expected	8	schwimmen
254	127	die Piloten , die die Minister mögen , schwimmt	unexpected	8	schwimmt
255	128	die Piloten , die die Minister mögen , lachen	expected	8	lachen
256	128	die Piloten , die die Minister mögen , lacht	unexpected	8	lacht
257	129	die Piloten , die die Minister mögen , sprechen	expected	8	sprechen
258	129	die Piloten , die die Minister mögen , spricht	unexpected	8	spricht
259	130	die Piloten , die die Minister mögen , sind alt	expected	8	sind
260	130	die Piloten , die die Minister mögen , ist alt	unexpected	8	ist
261	131	die Piloten , die die Minister mögen , sind klein	expected	8	sind
262	131	die Piloten , die die Minister mögen , ist klein	unexpected	8	ist
263	132	die Piloten , die die Minister mögen , sind jung	expected	8	sind
264	132	die Piloten , die die Minister mögen , ist jung	unexpected	8	ist
265	133	die Piloten , die die Minister mögen , sind groß	expected	8	sind
266	133	die Piloten , die die Minister mögen , ist groß	unexpected	8	ist
267	134	die Berater , die die Minister mögen , schwimmen	expected	8	schwimmen
268	134	die Berater , die die Minister mögen , schwimmt	unexpected	8	schwimmt
269	135	die Berater , die die Minister mögen , lachen	expected	8	lachen
270	135	die Berater , die die Minister mögen , lacht	unexpected	8	lacht
271	136	die Berater , die die Minister mögen , sprechen	expected	8	sprechen
272	136	die Berater , die die Minister mögen , spricht	unexpected	8	spricht
273	137	die Berater , die die Minister mögen , sind alt	expected	8	sind
274	137	die Berater , die die Minister mögen , ist alt	unexpected	8	ist
275	138	die Berater , die die Minister mögen , sind klein	expected	8	sind
276	138	die Berater , die die Minister mögen , ist klein	unexpected	8	ist
277	139	die Berater , die die Minister mögen , sind jung	expected	8	sind
278	139	die Berater , die die Minister mögen , ist jung	unexpected	8	ist
279	140	die Berater , die die Minister mögen , sind groß	expected	8	sind
280	140	die Berater , die die Minister mögen , ist groß	unexpected	8	ist
281	141	die Schriftsteller , die die Leiter mögen , schwimmen	expected	8	schwimmen
282	141	die Schriftsteller , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
283	142	die Schriftsteller , die die Leiter mögen , lachen	expected	8	lachen
284	142	die Schriftsteller , die die Leiter mögen , lacht	unexpected	8	lacht
285	143	die Schriftsteller , die die Leiter mögen , sprechen	expected	8	sprechen
286	143	die Schriftsteller , die die Leiter mögen , spricht	unexpected	8	spricht
287	144	die Schriftsteller , die die Leiter mögen , sind alt	expected	8	sind
288	144	die Schriftsteller , die die Leiter mögen , ist alt	unexpected	8	ist
289	145	die Schriftsteller , die die Leiter mögen , sind klein	expected	8	sind
290	145	die Schriftsteller , die die Leiter mögen , ist klein	unexpected	8	ist
291	146	die Schriftsteller , die die Leiter mögen , sind jung	expected	8	sind
292	146	die Schriftsteller , die die Leiter mögen , ist jung	unexpected	8	ist
293	147	die Schriftsteller , die die Leiter mögen , sind groß	expected	8	sind
294	147	die Schriftsteller , die die Leiter mögen , ist groß	unexpected	8	ist
295	148	die Direktoren , die die Leiter mögen , schwimmen	expected	8	schwimmen
296	148	die Direktoren , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
297	149	die Direktoren , die die Leiter mögen , lachen	expected	8	lachen
298	149	die Direktoren , die die Leiter mögen , lacht	unexpected	8	lacht
299	150	die Direktoren , die die Leiter mögen , sprechen	expected	8	sprechen
300	150	die Direktoren , die die Leiter mögen , spricht	unexpected	8	spricht
301	151	die Direktoren , die die Leiter mögen , sind alt	expected	8	sind
302	151	die Direktoren , die die Leiter mögen , ist alt	unexpected	8	ist
303	152	die Direktoren , die die Leiter mögen , sind klein	expected	8	sind
304	152	die Direktoren , die die Leiter mögen , ist klein	unexpected	8	ist
305	153	die Direktoren , die die Leiter mögen , sind jung	expected	8	sind
306	153	die Direktoren , die die Leiter mögen , ist jung	unexpected	8	ist
307	154	die Direktoren , die die Leiter mögen , sind groß	expected	8	sind
308	154	die Direktoren , die die Leiter mögen , ist groß	unexpected	8	ist
309	155	die Bauern , die die Leiter mögen , schwimmen	expected	8	schwimmen
310	155	die Bauern , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
311	156	die Bauern , die die Leiter mögen , lachen	expected	8	lachen
312	156	die Bauern , die die Leiter mögen , lacht	unexpected	8	lacht
313	157	die Bauern , die die Leiter mögen , sprechen	expected	8	sprechen
314	157	die Bauern , die die Leiter mögen , spricht	unexpected	8	spricht
315	158	die Bauern , die die Leiter mögen , sind alt	expected	8	sind
316	158	die Bauern , die die Leiter mögen , ist alt	unexpected	8	ist
317	159	die Bauern , die die Leiter mögen , sind klein	expected	8	sind
318	159	die Bauern , die die Leiter mögen , ist klein	unexpected	8	ist
319	160	die Bauern , die die Leiter mögen , sind jung	expected	8	sind
320	160	die Bauern , die die Leiter mögen , ist jung	unexpected	8	ist
321	161	die Bauern , die die Leiter mögen , sind groß	expected	8	sind
322	161	die Bauern , die die Leiter mögen , ist groß	unexpected	8	ist
323	162	die Chirurgen , die die Leiter mögen , schwimmen	expected	8	schwimmen
324	162	die Chirurgen , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
325	163	die Chirurgen , die die Leiter mögen , lachen	expected	8	lachen
326	163	die Chirurgen , die die Leiter mögen , lacht	unexpected	8	lacht
327	164	die Chirurgen , die die Leiter mögen , sprechen	expected	8	sprechen
328	164	die Chirurgen , die die Leiter mögen , spricht	unexpected	8	spricht
329	165	die Chirurgen , die die Leiter mögen , sind alt	expected	8	sind
330	165	die Chirurgen , die die Leiter mögen , ist alt	unexpected	8	ist
331	166	die Chirurgen , die die Leiter mögen , sind klein	expected	8	sind
332	166	die Chirurgen , die die Leiter mögen , ist klein	unexpected	8	ist
333	167	die Chirurgen , die die Leiter mögen , sind jung	expected	8	sind
334	167	die Chirurgen , die die Leiter mögen , ist jung	unexpected	8	ist
335	168	die Chirurgen , die die Leiter mögen , sind groß	expected	8	sind
336	168	die Chirurgen , die die Leiter mögen , ist groß	unexpected	8	ist
337	169	die Senatoren , die die Leiter mögen , schwimmen	expected	8	schwimmen
338	169	die Senatoren , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
339	170	die Senatoren , die die Leiter mögen , lachen	expected	8	lachen
340	170	die Senatoren , die die Leiter mögen , lacht	unexpected	8	lacht
341	171	die Senatoren , die die Leiter mögen , sprechen	expected	8	sprechen
342	171	die Senatoren , die die Leiter mögen , spricht	unexpected	8	spricht
343	172	die Senatoren , die die Leiter mögen , sind alt	expected	8	sind
344	172	die Senatoren , die die Leiter mögen , ist alt	unexpected	8	ist
345	173	die Senatoren , die die Leiter mögen , sind klein	expected	8	sind
346	173	die Senatoren , die die Leiter mögen , ist klein	unexpected	8	ist
347	174	die Senatoren , die die Leiter mögen , sind jung	expected	8	sind
348	174	die Senatoren , die die Leiter mögen , ist jung	unexpected	8	ist
349	175	die Senatoren , die die Leiter mögen , sind groß	expected	8	sind
350	175	die Senatoren , die die Leiter mögen , ist groß	unexpected	8	ist
351	176	die Lehrer , die die Leiter mögen , schwimmen	expected	8	schwimmen
352	176	die Lehrer , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
353	177	die Lehrer , die die Leiter mögen , lachen	expected	8	lachen
354	177	die Lehrer , die die Leiter mögen , lacht	unexpected	8	lacht
355	178	die Lehrer , die die Leiter mögen , sprechen	expected	8	sprechen
356	178	die Lehrer , die die Leiter mögen , spricht	unexpected	8	spricht
357	179	die Lehrer , die die Leiter mögen , sind alt	expected	8	sind
358	179	die Lehrer , die die Leiter mögen , ist alt	unexpected	8	ist
359	180	die Lehrer , die die Leiter mögen , sind klein	expected	8	sind
360	180	die Lehrer , die die Leiter mögen , ist klein	unexpected	8	ist
361	181	die Lehrer , die die Leiter mögen , sind jung	expected	8	sind
362	181	die Lehrer , die die Leiter mögen , ist jung	unexpected	8	ist
363	182	die Lehrer , die die Leiter mögen , sind groß	expected	8	sind
364	182	die Lehrer , die die Leiter mögen , ist groß	unexpected	8	ist
365	183	die Kunden , die die Leiter mögen , schwimmen	expected	8	schwimmen
366	183	die Kunden , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
367	184	die Kunden , die die Leiter mögen , lachen	expected	8	lachen
368	184	die Kunden , die die Leiter mögen , lacht	unexpected	8	lacht
369	185	die Kunden , die die Leiter mögen , sprechen	expected	8	sprechen
370	185	die Kunden , die die Leiter mögen , spricht	unexpected	8	spricht
371	186	die Kunden , die die Leiter mögen , sind alt	expected	8	sind
372	186	die Kunden , die die Leiter mögen , ist alt	unexpected	8	ist
373	187	die Kunden , die die Leiter mögen , sind klein	expected	8	sind
374	187	die Kunden , die die Leiter mögen , ist klein	unexpected	8	ist
375	188	die Kunden , die die Leiter mögen , sind jung	expected	8	sind
376	188	die Kunden , die die Leiter mögen , ist jung	unexpected	8	ist
377	189	die Kunden , die die Leiter mögen , sind groß	expected	8	sind
378	189	die Kunden , die die Leiter mögen , ist groß	unexpected	8	ist
379	190	die Polizisten , die die Leiter mögen , schwimmen	expected	8	schwimmen
380	190	die Polizisten , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
381	191	die Polizisten , die die Leiter mögen , lachen	expected	8	lachen
382	191	die Polizisten , die die Leiter mögen , lacht	unexpected	8	lacht
383	192	die Polizisten , die die Leiter mögen , sprechen	expected	8	sprechen
384	192	die Polizisten , die die Leiter mögen , spricht	unexpected	8	spricht
385	193	die Polizisten , die die Leiter mögen , sind alt	expected	8	sind
386	193	die Polizisten , die die Leiter mögen , ist alt	unexpected	8	ist
387	194	die Polizisten , die die Leiter mögen , sind klein	expected	8	sind
388	194	die Polizisten , die die Leiter mögen , ist klein	unexpected	8	ist
389	195	die Polizisten , die die Leiter mögen , sind jung	expected	8	sind
390	195	die Polizisten , die die Leiter mögen , ist jung	unexpected	8	ist
391	196	die Polizisten , die die Leiter mögen , sind groß	expected	8	sind
392	196	die Polizisten , die die Leiter mögen , ist groß	unexpected	8	ist
393	197	die Piloten , die die Leiter mögen , schwimmen	expected	8	schwimmen
394	197	die Piloten , die die Leiter mögen , schwimmt	unexpected	8	schwimmt
395	198	die Piloten , die die Leiter mögen , lachen	expected	8	lachen
