sentid	pairid	sentence	comparison	ROI	word
160	80	die Berater , die die Minister hasst , schwimmen	unexpected	6	hasst
161	81	die Schriftsteller , die die Leiter mögen , schwimmen	expected	6	mögen
162	81	die Schriftsteller , die die Leiter mag , schwimmen	unexpected	6	mag
163	82	die Schriftsteller , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
164	82	die Schriftsteller , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
165	83	die Schriftsteller , die die Leiter verehren , schwimmen	expected	6	verehren
166	83	die Schriftsteller , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
167	84	die Schriftsteller , die die Leiter hassen , schwimmen	expected	6	hassen
168	84	die Schriftsteller , die die Leiter hasst , schwimmen	unexpected	6	hasst
169	85	die Direktoren , die die Leiter mögen , schwimmen	expected	6	mögen
170	85	die Direktoren , die die Leiter mag , schwimmen	unexpected	6	mag
171	86	die Direktoren , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
172	86	die Direktoren , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
173	87	die Direktoren , die die Leiter verehren , schwimmen	expected	6	verehren
174	87	die Direktoren , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
175	88	die Direktoren , die die Leiter hassen , schwimmen	expected	6	hassen
176	88	die Direktoren , die die Leiter hasst , schwimmen	unexpected	6	hasst
177	89	die Bauern , die die Leiter mögen , schwimmen	expected	6	mögen
178	89	die Bauern , die die Leiter mag , schwimmen	unexpected	6	mag
179	90	die Bauern , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
180	90	die Bauern , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
181	91	die Bauern , die die Leiter verehren , schwimmen	expected	6	verehren
182	91	die Bauern , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
183	92	die Bauern , die die Leiter hassen , schwimmen	expected	6	hassen
184	92	die Bauern , die die Leiter hasst , schwimmen	unexpected	6	hasst
185	93	die Chirurgen , die die Leiter mögen , schwimmen	expected	6	mögen
186	93	die Chirurgen , die die Leiter mag , schwimmen	unexpected	6	mag
187	94	die Chirurgen , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
188	94	die Chirurgen , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
189	95	die Chirurgen , die die Leiter verehren , schwimmen	expected	6	verehren
190	95	die Chirurgen , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
191	96	die Chirurgen , die die Leiter hassen , schwimmen	expected	6	hassen
192	96	die Chirurgen , die die Leiter hasst , schwimmen	unexpected	6	hasst
193	97	die Senatoren , die die Leiter mögen , schwimmen	expected	6	mögen
194	97	die Senatoren , die die Leiter mag , schwimmen	unexpected	6	mag
195	98	die Senatoren , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
196	98	die Senatoren , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
197	99	die Senatoren , die die Leiter verehren , schwimmen	expected	6	verehren
198	99	die Senatoren , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
199	100	die Senatoren , die die Leiter hassen , schwimmen	expected	6	hassen
200	100	die Senatoren , die die Leiter hasst , schwimmen	unexpected	6	hasst
201	101	die Lehrer , die die Leiter mögen , schwimmen	expected	6	mögen
202	101	die Lehrer , die die Leiter mag , schwimmen	unexpected	6	mag
203	102	die Lehrer , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
204	102	die Lehrer , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
205	103	die Lehrer , die die Leiter verehren , schwimmen	expected	6	verehren
206	103	die Lehrer , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
207	104	die Lehrer , die die Leiter hassen , schwimmen	expected	6	hassen
208	104	die Lehrer , die die Leiter hasst , schwimmen	unexpected	6	hasst
209	105	die Kunden , die die Leiter mögen , schwimmen	expected	6	mögen
210	105	die Kunden , die die Leiter mag , schwimmen	unexpected	6	mag
211	106	die Kunden , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
212	106	die Kunden , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
213	107	die Kunden , die die Leiter verehren , schwimmen	expected	6	verehren
214	107	die Kunden , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
215	108	die Kunden , die die Leiter hassen , schwimmen	expected	6	hassen
216	108	die Kunden , die die Leiter hasst , schwimmen	unexpected	6	hasst
217	109	die Polizisten , die die Leiter mögen , schwimmen	expected	6	mögen
218	109	die Polizisten , die die Leiter mag , schwimmen	unexpected	6	mag
219	110	die Polizisten , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
220	110	die Polizisten , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
221	111	die Polizisten , die die Leiter verehren , schwimmen	expected	6	verehren
222	111	die Polizisten , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
223	112	die Polizisten , die die Leiter hassen , schwimmen	expected	6	hassen
224	112	die Polizisten , die die Leiter hasst , schwimmen	unexpected	6	hasst
225	113	die Piloten , die die Leiter mögen , schwimmen	expected	6	mögen
226	113	die Piloten , die die Leiter mag , schwimmen	unexpected	6	mag
227	114	die Piloten , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
228	114	die Piloten , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
229	115	die Piloten , die die Leiter verehren , schwimmen	expected	6	verehren
230	115	die Piloten , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
231	116	die Piloten , die die Leiter hassen , schwimmen	expected	6	hassen
232	116	die Piloten , die die Leiter hasst , schwimmen	unexpected	6	hasst
233	117	die Berater , die die Leiter mögen , schwimmen	expected	6	mögen
234	117	die Berater , die die Leiter mag , schwimmen	unexpected	6	mag
235	118	die Berater , die die Leiter vermeiden , schwimmen	expected	6	vermeiden
236	118	die Berater , die die Leiter vermeidet , schwimmen	unexpected	6	vermeidet
237	119	die Berater , die die Leiter verehren , schwimmen	expected	6	verehren
238	119	die Berater , die die Leiter verehrt , schwimmen	unexpected	6	verehrt
239	120	die Berater , die die Leiter hassen , schwimmen	expected	6	hassen
240	120	die Berater , die die Leiter hasst , schwimmen	unexpected	6	hasst
241	121	die Schriftsteller , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
242	121	die Schriftsteller , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
243	122	die Schriftsteller , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
244	122	die Schriftsteller , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
245	123	die Schriftsteller , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
246	123	die Schriftsteller , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
247	124	die Schriftsteller , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
248	124	die Schriftsteller , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
249	125	die Direktoren , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
250	125	die Direktoren , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
251	126	die Direktoren , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
252	126	die Direktoren , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
253	127	die Direktoren , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
254	127	die Direktoren , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
255	128	die Direktoren , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
256	128	die Direktoren , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
257	129	die Bauern , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
258	129	die Bauern , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
259	130	die Bauern , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
260	130	die Bauern , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
261	131	die Bauern , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
262	131	die Bauern , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
263	132	die Bauern , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
264	132	die Bauern , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
265	133	die Chirurgen , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
266	133	die Chirurgen , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
267	134	die Chirurgen , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
268	134	die Chirurgen , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
269	135	die Chirurgen , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
270	135	die Chirurgen , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
271	136	die Chirurgen , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
272	136	die Chirurgen , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
273	137	die Senatoren , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
274	137	die Senatoren , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
275	138	die Senatoren , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
276	138	die Senatoren , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
277	139	die Senatoren , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
278	139	die Senatoren , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
279	140	die Senatoren , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
280	140	die Senatoren , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
281	141	die Lehrer , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
282	141	die Lehrer , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
283	142	die Lehrer , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
284	142	die Lehrer , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
285	143	die Lehrer , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
286	143	die Lehrer , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
287	144	die Lehrer , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
288	144	die Lehrer , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
289	145	die Kunden , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
290	145	die Kunden , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
291	146	die Kunden , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
292	146	die Kunden , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
293	147	die Kunden , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
294	147	die Kunden , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
295	148	die Kunden , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
296	148	die Kunden , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
297	149	die Polizisten , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
298	149	die Polizisten , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
299	150	die Polizisten , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
300	150	die Polizisten , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
301	151	die Polizisten , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
302	151	die Polizisten , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
303	152	die Polizisten , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
304	152	die Polizisten , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
305	153	die Piloten , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
306	153	die Piloten , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
307	154	die Piloten , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
308	154	die Piloten , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
309	155	die Piloten , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
310	155	die Piloten , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
311	156	die Piloten , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
312	156	die Piloten , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
313	157	die Berater , die die Mitarbeiter mögen , schwimmen	expected	6	mögen
314	157	die Berater , die die Mitarbeiter mag , schwimmen	unexpected	6	mag
315	158	die Berater , die die Mitarbeiter vermeiden , schwimmen	expected	6	vermeiden
316	158	die Berater , die die Mitarbeiter vermeidet , schwimmen	unexpected	6	vermeidet
317	159	die Berater , die die Mitarbeiter verehren , schwimmen	expected	6	verehren
318	159	die Berater , die die Mitarbeiter verehrt , schwimmen	unexpected	6	verehrt
319	160	die Berater , die die Mitarbeiter hassen , schwimmen	expected	6	hassen
320	160	die Berater , die die Mitarbeiter hasst , schwimmen	unexpected	6	hasst
321	161	die Schriftsteller , die die Taxifahrer mögen , schwimmen	expected	6	mögen
322	161	die Schriftsteller , die die Taxifahrer mag , schwimmen	unexpected	6	mag
323	162	die Schriftsteller , die die Taxifahrer vermeiden , schwimmen	expected	6	vermeiden
324	162	die Schriftsteller , die die Taxifahrer vermeidet , schwimmen	unexpected	6	vermeidet
325	163	die Schriftsteller , die die Taxifahrer verehren , schwimmen	expected	6	verehren
326	163	die Schriftsteller , die die Taxifahrer verehrt , schwimmen	unexpected	6	verehrt
327	164	die Schriftsteller , die die Taxifahrer hassen , schwimmen	expected	6	hassen
328	164	die Schriftsteller , die die Taxifahrer hasst , schwimmen	unexpected	6	hasst
329	165	die Direktoren , die die Taxifahrer mögen , schwimmen	expected	6	mögen
330	165	die Direktoren , die die Taxifahrer mag , schwimmen	unexpected	6	mag
331	166	die Direktoren , die die Taxifahrer vermeiden , schwimmen	expected	6	vermeiden
332	166	die Direktoren , die die Taxifahrer vermeidet , schwimmen	unexpected	6	vermeidet
333	167	die Direktoren , die die Taxifahrer verehren , schwimmen	expected	6	verehren
334	167	die Direktoren , die die Taxifahrer verehrt , schwimmen	unexpected	6	verehrt
335	168	die Direktoren , die die Taxifahrer hassen , schwimmen	expected	6	hassen
336	168	die Direktoren , die die Taxifahrer hasst , schwimmen	unexpected	6	hasst
337	169	die Bauern , die die Taxifahrer mögen , schwimmen	expected	6	mögen
338	169	die Bauern , die die Taxifahrer mag , schwimmen	unexpected	6	mag
339	170	die Bauern , die die Taxifahrer vermeiden , schwimmen	expected	6	vermeiden
340	170	die Bauern , die die Taxifahrer vermeidet , schwimmen	unexpected	6	vermeidet
341	171	die Bauern , die die Taxifahrer verehren , schwimmen	expected	6	verehren
342	171	die Bauern , die die Taxifahrer verehrt , schwimmen	unexpected	6	verehrt
343	172	die Bauern , die die Taxifahrer hassen , schwimmen	expected	6	hassen
344	172	die Bauern , die die Taxifahrer hasst , schwimmen	unexpected	6	hasst
345	173	die Chirurgen , die die Taxifahrer mögen , schwimmen	expected	6	mögen
346	173	die Chirurgen , die die Taxifahrer mag , schwimmen	unexpected	6	mag
347	174	die Chirurgen , die die Taxifahrer vermeiden , schwimmen	expected	6	vermeiden
348	174	die Chirurgen , die die Taxifahrer vermeidet , schwimmen	unexpected	6	vermeidet
349	175	die Chirurgen , die die Taxifahrer verehren , schwimmen	expected	6	verehren
350	175	die Chirurgen , die die Taxifahrer verehrt , schwimmen	unexpected	6	verehrt
351	176	die Chirurgen , die die Taxifahrer hassen , schwimmen	expected	6	hassen
352	176	die Chirurgen , die die Taxifahrer hasst , schwimmen	unexpected	6	hasst
353	177	die Senatoren , die die Taxifahrer mögen , schwimmen	expected	6	mögen
354	177	die Senatoren , die die Taxifahrer mag , schwimmen	unexpected	6	mag
355	178	die Senatoren , die die Taxifahrer vermeiden , schwimmen	expected	6	vermeiden
356	178	die Senatoren , die die Taxifahrer vermeidet , schwimmen	unexpected	6	vermeidet
357	179	die Senatoren , die die Taxifahrer verehren , schwimmen	expected	6	verehren
358	179	die Senatoren , die die Taxifahrer verehrt , schwimmen	unexpected	6	verehrt
359	180	die Senatoren , die die Taxifahrer hassen , schwimmen	expected	6	hassen
