sentid	pairid	sentence	comparison	ROI
76	38	the surgeons disguised herself	unexpected	3
77	39	the surgeons hated themselves	expected	3
78	39	the surgeons hated himself	unexpected	3
79	40	the surgeons hated themselves	expected	3
80	40	the surgeons hated herself	unexpected	3
81	41	the surgeons doubted themselves	expected	3
82	41	the surgeons doubted himself	unexpected	3
83	42	the surgeons doubted themselves	expected	3
84	42	the surgeons doubted herself	unexpected	3
85	43	the farmers hurt themselves	expected	3
86	43	the farmers hurt himself	unexpected	3
87	44	the farmers hurt themselves	expected	3
88	44	the farmers hurt herself	unexpected	3
89	45	the farmers injured themselves	expected	3
90	45	the farmers injured himself	unexpected	3
91	46	the farmers injured themselves	expected	3
92	46	the farmers injured herself	unexpected	3
93	47	the farmers congratulated themselves	expected	3
94	47	the farmers congratulated himself	unexpected	3
95	48	the farmers congratulated themselves	expected	3
96	48	the farmers congratulated herself	unexpected	3
97	49	the farmers embarrassed themselves	expected	3
98	49	the farmers embarrassed himself	unexpected	3
99	50	the farmers embarrassed themselves	expected	3
100	50	the farmers embarrassed herself	unexpected	3
101	51	the farmers disguised themselves	expected	3
102	51	the farmers disguised himself	unexpected	3
103	52	the farmers disguised themselves	expected	3
104	52	the farmers disguised herself	unexpected	3
105	53	the farmers hated themselves	expected	3
106	53	the farmers hated himself	unexpected	3
107	54	the farmers hated themselves	expected	3
108	54	the farmers hated herself	unexpected	3
109	55	the farmers doubted themselves	expected	3
110	55	the farmers doubted himself	unexpected	3
111	56	the farmers doubted themselves	expected	3
112	56	the farmers doubted herself	unexpected	3
113	57	the managers hurt themselves	expected	3
114	57	the managers hurt himself	unexpected	3
115	58	the managers hurt themselves	expected	3
116	58	the managers hurt herself	unexpected	3
117	59	the managers injured themselves	expected	3
118	59	the managers injured himself	unexpected	3
119	60	the managers injured themselves	expected	3
120	60	the managers injured herself	unexpected	3
121	61	the managers congratulated themselves	expected	3
122	61	the managers congratulated himself	unexpected	3
123	62	the managers congratulated themselves	expected	3
124	62	the managers congratulated herself	unexpected	3
125	63	the managers embarrassed themselves	expected	3
126	63	the managers embarrassed himself	unexpected	3
127	64	the managers embarrassed themselves	expected	3
128	64	the managers embarrassed herself	unexpected	3
129	65	the managers disguised themselves	expected	3
130	65	the managers disguised himself	unexpected	3
131	66	the managers disguised themselves	expected	3
132	66	the managers disguised herself	unexpected	3
133	67	the managers hated themselves	expected	3
134	67	the managers hated himself	unexpected	3
135	68	the managers hated themselves	expected	3
136	68	the managers hated herself	unexpected	3
137	69	the managers doubted themselves	expected	3
138	69	the managers doubted himself	unexpected	3
139	70	the managers doubted themselves	expected	3
140	70	the managers doubted herself	unexpected	3
141	71	the customers hurt themselves	expected	3
142	71	the customers hurt himself	unexpected	3
143	72	the customers hurt themselves	expected	3
144	72	the customers hurt herself	unexpected	3
145	73	the customers injured themselves	expected	3
146	73	the customers injured himself	unexpected	3
147	74	the customers injured themselves	expected	3
148	74	the customers injured herself	unexpected	3
149	75	the customers congratulated themselves	expected	3
150	75	the customers congratulated himself	unexpected	3
151	76	the customers congratulated themselves	expected	3
152	76	the customers congratulated herself	unexpected	3
153	77	the customers embarrassed themselves	expected	3
154	77	the customers embarrassed himself	unexpected	3
155	78	the customers embarrassed themselves	expected	3
156	78	the customers embarrassed herself	unexpected	3
157	79	the customers disguised themselves	expected	3
158	79	the customers disguised himself	unexpected	3
159	80	the customers disguised themselves	expected	3
160	80	the customers disguised herself	unexpected	3
161	81	the customers hated themselves	expected	3
162	81	the customers hated himself	unexpected	3
163	82	the customers hated themselves	expected	3
164	82	the customers hated herself	unexpected	3
165	83	the customers doubted themselves	expected	3
166	83	the customers doubted himself	unexpected	3
167	84	the customers doubted themselves	expected	3
168	84	the customers doubted herself	unexpected	3
169	85	the officers hurt themselves	expected	3
170	85	the officers hurt himself	unexpected	3
171	86	the officers hurt themselves	expected	3
172	86	the officers hurt herself	unexpected	3
173	87	the officers injured themselves	expected	3
174	87	the officers injured himself	unexpected	3
175	88	the officers injured themselves	expected	3
176	88	the officers injured herself	unexpected	3
177	89	the officers congratulated themselves	expected	3
178	89	the officers congratulated himself	unexpected	3
179	90	the officers congratulated themselves	expected	3
180	90	the officers congratulated herself	unexpected	3
181	91	the officers embarrassed themselves	expected	3
182	91	the officers embarrassed himself	unexpected	3
183	92	the officers embarrassed themselves	expected	3
184	92	the officers embarrassed herself	unexpected	3
185	93	the officers disguised themselves	expected	3
186	93	the officers disguised himself	unexpected	3
187	94	the officers disguised themselves	expected	3
188	94	the officers disguised herself	unexpected	3
189	95	the officers hated themselves	expected	3
190	95	the officers hated himself	unexpected	3
191	96	the officers hated themselves	expected	3
192	96	the officers hated herself	unexpected	3
193	97	the officers doubted themselves	expected	3
194	97	the officers doubted himself	unexpected	3
195	98	the officers doubted themselves	expected	3
196	98	the officers doubted herself	unexpected	3
197	99	the teachers hurt themselves	expected	3
198	99	the teachers hurt himself	unexpected	3
199	100	the teachers hurt themselves	expected	3
200	100	the teachers hurt herself	unexpected	3
201	101	the teachers injured themselves	expected	3
202	101	the teachers injured himself	unexpected	3
203	102	the teachers injured themselves	expected	3
204	102	the teachers injured herself	unexpected	3
205	103	the teachers congratulated themselves	expected	3
206	103	the teachers congratulated himself	unexpected	3
207	104	the teachers congratulated themselves	expected	3
208	104	the teachers congratulated herself	unexpected	3
209	105	the teachers embarrassed themselves	expected	3
210	105	the teachers embarrassed himself	unexpected	3
211	106	the teachers embarrassed themselves	expected	3
212	106	the teachers embarrassed herself	unexpected	3
213	107	the teachers disguised themselves	expected	3
214	107	the teachers disguised himself	unexpected	3
215	108	the teachers disguised themselves	expected	3
216	108	the teachers disguised herself	unexpected	3
217	109	the teachers hated themselves	expected	3
218	109	the teachers hated himself	unexpected	3
219	110	the teachers hated themselves	expected	3
220	110	the teachers hated herself	unexpected	3
221	111	the teachers doubted themselves	expected	3
222	111	the teachers doubted himself	unexpected	3
223	112	the teachers doubted themselves	expected	3
224	112	the teachers doubted herself	unexpected	3
225	113	the senators hurt themselves	expected	3
226	113	the senators hurt himself	unexpected	3
227	114	the senators hurt themselves	expected	3
228	114	the senators hurt herself	unexpected	3
229	115	the senators injured themselves	expected	3
230	115	the senators injured himself	unexpected	3
231	116	the senators injured themselves	expected	3
232	116	the senators injured herself	unexpected	3
233	117	the senators congratulated themselves	expected	3
234	117	the senators congratulated himself	unexpected	3
235	118	the senators congratulated themselves	expected	3
236	118	the senators congratulated herself	unexpected	3
237	119	the senators embarrassed themselves	expected	3
238	119	the senators embarrassed himself	unexpected	3
239	120	the senators embarrassed themselves	expected	3
240	120	the senators embarrassed herself	unexpected	3
241	121	the senators disguised themselves	expected	3
242	121	the senators disguised himself	unexpected	3
243	122	the senators disguised themselves	expected	3
244	122	the senators disguised herself	unexpected	3
245	123	the senators hated themselves	expected	3
246	123	the senators hated himself	unexpected	3
247	124	the senators hated themselves	expected	3
248	124	the senators hated herself	unexpected	3
249	125	the senators doubted themselves	expected	3
250	125	the senators doubted himself	unexpected	3
251	126	the senators doubted themselves	expected	3
252	126	the senators doubted herself	unexpected	3
253	127	the consultants hurt themselves	expected	3
254	127	the consultants hurt himself	unexpected	3
255	128	the consultants hurt themselves	expected	3
256	128	the consultants hurt herself	unexpected	3
257	129	the consultants injured themselves	expected	3
258	129	the consultants injured himself	unexpected	3
259	130	the consultants injured themselves	expected	3
260	130	the consultants injured herself	unexpected	3
261	131	the consultants congratulated themselves	expected	3
262	131	the consultants congratulated himself	unexpected	3
263	132	the consultants congratulated themselves	expected	3
264	132	the consultants congratulated herself	unexpected	3
265	133	the consultants embarrassed themselves	expected	3
266	133	the consultants embarrassed himself	unexpected	3
267	134	the consultants embarrassed themselves	expected	3
268	134	the consultants embarrassed herself	unexpected	3
269	135	the consultants disguised themselves	expected	3
270	135	the consultants disguised himself	unexpected	3
271	136	the consultants disguised themselves	expected	3
272	136	the consultants disguised herself	unexpected	3
273	137	the consultants hated themselves	expected	3
274	137	the consultants hated himself	unexpected	3
275	138	the consultants hated themselves	expected	3
276	138	the consultants hated herself	unexpected	3
277	139	the consultants doubted themselves	expected	3
278	139	the consultants doubted himself	unexpected	3
279	140	the consultants doubted themselves	expected	3
280	140	the consultants doubted herself	unexpected	3
281	141	the author hurt himself	expected	3
282	141	the author hurt themselves	unexpected	3
283	142	the author hurt herself	expected	3
284	142	the author hurt themselves	unexpected	3
285	143	the author injured himself	expected	3
286	143	the author injured themselves	unexpected	3
287	144	the author injured herself	expected	3
288	144	the author injured themselves	unexpected	3
289	145	the author congratulated himself	expected	3
290	145	the author congratulated themselves	unexpected	3
291	146	the author congratulated herself	expected	3
292	146	the author congratulated themselves	unexpected	3
293	147	the author embarrassed himself	expected	3
294	147	the author embarrassed themselves	unexpected	3
295	148	the author embarrassed herself	expected	3
296	148	the author embarrassed themselves	unexpected	3
297	149	the author disguised himself	expected	3
298	149	the author disguised themselves	unexpected	3
299	150	the author disguised herself	expected	3
300	150	the author disguised themselves	unexpected	3
301	151	the author hated himself	expected	3
302	151	the author hated themselves	unexpected	3
303	152	the author hated herself	expected	3
304	152	the author hated themselves	unexpected	3
305	153	the author doubted himself	expected	3
306	153	the author doubted themselves	unexpected	3
307	154	the author doubted herself	expected	3
308	154	the author doubted themselves	unexpected	3
309	155	the pilot hurt himself	expected	3
310	155	the pilot hurt themselves	unexpected	3
311	156	the pilot hurt herself	expected	3
312	156	the pilot hurt themselves	unexpected	3
313	157	the pilot injured himself	expected	3
314	157	the pilot injured themselves	unexpected	3
315	158	the pilot injured herself	expected	3
316	158	the pilot injured themselves	unexpected	3
317	159	the pilot congratulated himself	expected	3
318	159	the pilot congratulated themselves	unexpected	3
319	160	the pilot congratulated herself	expected	3
320	160	the pilot congratulated themselves	unexpected	3
321	161	the pilot embarrassed himself	expected	3
322	161	the pilot embarrassed themselves	unexpected	3
323	162	the pilot embarrassed herself	expected	3
324	162	the pilot embarrassed themselves	unexpected	3
325	163	the pilot disguised himself	expected	3
326	163	the pilot disguised themselves	unexpected	3
327	164	the pilot disguised herself	expected	3
328	164	the pilot disguised themselves	unexpected	3
329	165	the pilot hated himself	expected	3
330	165	the pilot hated themselves	unexpected	3
331	166	the pilot hated herself	expected	3
332	166	the pilot hated themselves	unexpected	3
333	167	the pilot doubted himself	expected	3
334	167	the pilot doubted themselves	unexpected	3
335	168	the pilot doubted herself	expected	3
336	168	the pilot doubted themselves	unexpected	3
337	169	the surgeon hurt himself	expected	3
338	169	the surgeon hurt themselves	unexpected	3
339	170	the surgeon hurt herself	expected	3
340	170	the surgeon hurt themselves	unexpected	3
341	171	the surgeon injured himself	expected	3
342	171	the surgeon injured themselves	unexpected	3
343	172	the surgeon injured herself	expected	3
344	172	the surgeon injured themselves	unexpected	3
345	173	the surgeon congratulated himself	expected	3
346	173	the surgeon congratulated themselves	unexpected	3
347	174	the surgeon congratulated herself	expected	3
348	174	the surgeon congratulated themselves	unexpected	3
349	175	the surgeon embarrassed himself	expected	3
350	175	the surgeon embarrassed themselves	unexpected	3
351	176	the surgeon embarrassed herself	expected	3
352	176	the surgeon embarrassed themselves	unexpected	3
353	177	the surgeon disguised himself	expected	3
354	177	the surgeon disguised themselves	unexpected	3
355	178	the surgeon disguised herself	expected	3
356	178	the surgeon disguised themselves	unexpected	3
357	179	the surgeon hated himself	expected	3
358	179	the surgeon hated themselves	unexpected	3
359	180	the surgeon hated herself	expected	3
360	180	the surgeon hated themselves	unexpected	3
361	181	the surgeon doubted himself	expected	3
362	181	the surgeon doubted themselves	unexpected	3
363	182	the surgeon doubted herself	expected	3
364	182	the surgeon doubted themselves	unexpected	3
365	183	the farmer hurt himself	expected	3
366	183	the farmer hurt themselves	unexpected	3
367	184	the farmer hurt herself	expected	3
368	184	the farmer hurt themselves	unexpected	3
369	185	the farmer injured himself	expected	3
370	185	the farmer injured themselves	unexpected	3
371	186	the farmer injured herself	expected	3
372	186	the farmer injured themselves	unexpected	3
373	187	the farmer congratulated himself	expected	3
374	187	the farmer congratulated themselves	unexpected	3
375	188	the farmer congratulated herself	expected	3
376	188	the farmer congratulated themselves	unexpected	3
377	189	the farmer embarrassed himself	expected	3
378	189	the farmer embarrassed themselves	unexpected	3
379	190	the farmer embarrassed herself	expected	3
380	190	the farmer embarrassed themselves	unexpected	3
381	191	the farmer disguised himself	expected	3
382	191	the farmer disguised themselves	unexpected	3
383	192	the farmer disguised herself	expected	3
384	192	the farmer disguised themselves	unexpected	3
385	193	the farmer hated himself	expected	3
386	193	the farmer hated themselves	unexpected	3
387	194	the farmer hated herself	expected	3
388	194	the farmer hated themselves	unexpected	3
389	195	the farmer doubted himself	expected	3
390	195	the farmer doubted themselves	unexpected	3
391	196	the farmer doubted herself	expected	3
392	196	the farmer doubted themselves	unexpected	3
393	197	the manager hurt himself	expected	3
394	197	the manager hurt themselves	unexpected	3
395	198	the manager hurt herself	expected	3
396	198	the manager hurt themselves	unexpected	3
397	199	the manager injured himself	expected	3
398	199	the manager injured themselves	unexpected	3
399	200	the manager injured herself	expected	3
400	200	the manager injured themselves	unexpected	3
401	201	the manager congratulated himself	expected	3
402	201	the manager congratulated themselves	unexpected	3
403	202	the manager congratulated herself	expected	3
404	202	the manager congratulated themselves	unexpected	3
405	203	the manager embarrassed himself	expected	3
406	203	the manager embarrassed themselves	unexpected	3
407	204	the manager embarrassed herself	expected	3
408	204	the manager embarrassed themselves	unexpected	3
409	205	the manager disguised himself	expected	3
410	205	the manager disguised themselves	unexpected	3
411	206	the manager disguised herself	expected	3
412	206	the manager disguised themselves	unexpected	3
413	207	the manager hated himself	expected	3
414	207	the manager hated themselves	unexpected	3
415	208	the manager hated herself	expected	3
416	208	the manager hated themselves	unexpected	3
417	209	the manager doubted himself	expected	3
418	209	the manager doubted themselves	unexpected	3
419	210	the manager doubted herself	expected	3
420	210	the manager doubted themselves	unexpected	3
421	211	the customer hurt himself	expected	3
422	211	the customer hurt themselves	unexpected	3
423	212	the customer hurt herself	expected	3
424	212	the customer hurt themselves	unexpected	3
425	213	the customer injured himself	expected	3
426	213	the customer injured themselves	unexpected	3
427	214	the customer injured herself	expected	3
428	214	the customer injured themselves	unexpected	3
429	215	the customer congratulated himself	expected	3
430	215	the customer congratulated themselves	unexpected	3
431	216	the customer congratulated herself	expected	3
432	216	the customer congratulated themselves	unexpected	3
433	217	the customer embarrassed himself	expected	3
434	217	the customer embarrassed themselves	unexpected	3
435	218	the customer embarrassed herself	expected	3
436	218	the customer embarrassed themselves	unexpected	3
437	219	the customer disguised himself	expected	3
438	219	the customer disguised themselves	unexpected	3
439	220	the customer disguised herself	expected	3
440	220	the customer disguised themselves	unexpected	3
441	221	the customer hated himself	expected	3
442	221	the customer hated themselves	unexpected	3
443	222	the customer hated herself	expected	3
444	222	the customer hated themselves	unexpected	3
445	223	the customer doubted himself	expected	3
446	223	the customer doubted themselves	unexpected	3
447	224	the customer doubted herself	expected	3
448	224	the customer doubted themselves	unexpected	3
449	225	the officer hurt himself	expected	3
450	225	the officer hurt themselves	unexpected	3
451	226	the officer hurt herself	expected	3
452	226	the officer hurt themselves	unexpected	3
453	227	the officer injured himself	expected	3
454	227	the officer injured themselves	unexpected	3
455	228	the officer injured herself	expected	3
456	228	the officer injured themselves	unexpected	3
457	229	the officer congratulated himself	expected	3
458	229	the officer congratulated themselves	unexpected	3
459	230	the officer congratulated herself	expected	3
460	230	the officer congratulated themselves	unexpected	3
461	231	the officer embarrassed himself	expected	3
462	231	the officer embarrassed themselves	unexpected	3
463	232	the officer embarrassed herself	expected	3
464	232	the officer embarrassed themselves	unexpected	3
465	233	the officer disguised himself	expected	3
466	233	the officer disguised themselves	unexpected	3
467	234	the officer disguised herself	expected	3
468	234	the officer disguised themselves	unexpected	3
469	235	the officer hated himself	expected	3
470	235	the officer hated themselves	unexpected	3
471	236	the officer hated herself	expected	3
472	236	the officer hated themselves	unexpected	3
473	237	the officer doubted himself	expected	3
474	237	the officer doubted themselves	unexpected	3
475	238	the officer doubted herself	expected	3
476	238	the officer doubted themselves	unexpected	3
477	239	the teacher hurt himself	expected	3
478	239	the teacher hurt themselves	unexpected	3
479	240	the teacher hurt herself	expected	3
480	240	the teacher hurt themselves	unexpected	3
481	241	the teacher injured himself	expected	3
482	241	the teacher injured themselves	unexpected	3
483	242	the teacher injured herself	expected	3
484	242	the teacher injured themselves	unexpected	3
485	243	the teacher congratulated himself	expected	3
486	243	the teacher congratulated themselves	unexpected	3
487	244	the teacher congratulated herself	expected	3
488	244	the teacher congratulated themselves	unexpected	3
489	245	the teacher embarrassed himself	expected	3
490	245	the teacher embarrassed themselves	unexpected	3
491	246	the teacher embarrassed herself	expected	3
492	246	the teacher embarrassed themselves	unexpected	3
493	247	the teacher disguised himself	expected	3
494	247	the teacher disguised themselves	unexpected	3
495	248	the teacher disguised herself	expected	3
496	248	the teacher disguised themselves	unexpected	3
497	249	the teacher hated himself	expected	3
498	249	the teacher hated themselves	unexpected	3
499	250	the teacher hated herself	expected	3
500	250	the teacher hated themselves	unexpected	3
501	251	the teacher doubted himself	expected	3
502	251	the teacher doubted themselves	unexpected	3
503	252	the teacher doubted herself	expected	3
504	252	the teacher doubted themselves	unexpected	3
505	253	the senator hurt himself	expected	3
506	253	the senator hurt themselves	unexpected	3
507	254	the senator hurt herself	expected	3
508	254	the senator hurt themselves	unexpected	3
509	255	the senator injured himself	expected	3
510	255	the senator injured themselves	unexpected	3
511	256	the senator injured herself	expected	3
512	256	the senator injured themselves	unexpected	3
513	257	the senator congratulated himself	expected	3
514	257	the senator congratulated themselves	unexpected	3
515	258	the senator congratulated herself	expected	3
516	258	the senator congratulated themselves	unexpected	3
517	259	the senator embarrassed himself	expected	3
518	259	the senator embarrassed themselves	unexpected	3
519	260	the senator embarrassed herself	expected	3
520	260	the senator embarrassed themselves	unexpected	3
521	261	the senator disguised himself	expected	3
522	261	the senator disguised themselves	unexpected	3
523	262	the senator disguised herself	expected	3
524	262	the senator disguised themselves	unexpected	3
525	263	the senator hated himself	expected	3
526	263	the senator hated themselves	unexpected	3
527	264	the senator hated herself	expected	3
528	264	the senator hated themselves	unexpected	3
529	265	the senator doubted himself	expected	3
530	265	the senator doubted themselves	unexpected	3
531	266	the senator doubted herself	expected	3
532	266	the senator doubted themselves	unexpected	3
533	267	the consultant hurt himself	expected	3
534	267	the consultant hurt themselves	unexpected	3
535	268	the consultant hurt herself	expected	3
536	268	the consultant hurt themselves	unexpected	3
537	269	the consultant injured himself	expected	3
538	269	the consultant injured themselves	unexpected	3
539	270	the consultant injured herself	expected	3
540	270	the consultant injured themselves	unexpected	3
541	271	the consultant congratulated himself	expected	3
542	271	the consultant congratulated themselves	unexpected	3
543	272	the consultant congratulated herself	expected	3
544	272	the consultant congratulated themselves	unexpected	3
545	273	the consultant embarrassed himself	expected	3
546	273	the consultant embarrassed themselves	unexpected	3
547	274	the consultant embarrassed herself	expected	3
548	274	the consultant embarrassed themselves	unexpected	3
549	275	the consultant disguised himself	expected	3
550	275	the consultant disguised themselves	unexpected	3
551	276	the consultant disguised herself	expected	3
552	276	the consultant disguised themselves	unexpected	3
553	277	the consultant hated himself	expected	3
554	277	the consultant hated themselves	unexpected	3
555	278	the consultant hated herself	expected	3
556	278	the consultant hated themselves	unexpected	3
557	279	the consultant doubted himself	expected	3
558	279	the consultant doubted themselves	unexpected	3
559	280	the consultant doubted herself	expected	3
560	280	the consultant doubted themselves	unexpected	3
