sentid	pairid	sentence	comparison	ROI	word
149	75	сенатор любит смотреть телепередачи и пишет в дневнике каждый день	expected	5	пишет
150	75	сенатор любит смотреть телепередачи и пишут в дневнике каждый день	unexpected	5	пишут
151	76	профессор любит смотреть телепередачи и знает много иностранных языков	expected	5	знает
152	76	профессор любит смотреть телепередачи и знают много иностранных языков	unexpected	5	знают
153	77	профессор любит смотреть телепередачи и любит смотреть телепередачи	expected	5	любит
154	77	профессор любит смотреть телепередачи и любят смотреть телепередачи	unexpected	5	любят
155	78	профессор любит смотреть телепередачи и занимается спортом каждую неделю	expected	5	занимается
156	78	профессор любит смотреть телепередачи и занимаются спортом каждую неделю	unexpected	5	занимаются
157	79	профессор любит смотреть телепередачи и предпочитает играть в теннис с коллегами	expected	5	предпочитает
158	79	профессор любит смотреть телепередачи и предпочитают играть в теннис с коллегами	unexpected	5	предпочитают
159	80	профессор любит смотреть телепередачи и пишет в дневнике каждый день	expected	5	пишет
160	80	профессор любит смотреть телепередачи и пишут в дневнике каждый день	unexpected	5	пишут
161	81	клиент любит смотреть телепередачи и знает много иностранных языков	expected	5	знает
162	81	клиент любит смотреть телепередачи и знают много иностранных языков	unexpected	5	знают
163	82	клиент любит смотреть телепередачи и любит смотреть телепередачи	expected	5	любит
164	82	клиент любит смотреть телепередачи и любят смотреть телепередачи	unexpected	5	любят
165	83	клиент любит смотреть телепередачи и занимается спортом каждую неделю	expected	5	занимается
166	83	клиент любит смотреть телепередачи и занимаются спортом каждую неделю	unexpected	5	занимаются
167	84	клиент любит смотреть телепередачи и предпочитает играть в теннис с коллегами	expected	5	предпочитает
168	84	клиент любит смотреть телепередачи и предпочитают играть в теннис с коллегами	unexpected	5	предпочитают
169	85	клиент любит смотреть телепередачи и пишет в дневнике каждый день	expected	5	пишет
170	85	клиент любит смотреть телепередачи и пишут в дневнике каждый день	unexpected	5	пишут
171	86	офицер любит смотреть телепередачи и знает много иностранных языков	expected	5	знает
172	86	офицер любит смотреть телепередачи и знают много иностранных языков	unexpected	5	знают
173	87	офицер любит смотреть телепередачи и любит смотреть телепередачи	expected	5	любит
174	87	офицер любит смотреть телепередачи и любят смотреть телепередачи	unexpected	5	любят
175	88	офицер любит смотреть телепередачи и занимается спортом каждую неделю	expected	5	занимается
176	88	офицер любит смотреть телепередачи и занимаются спортом каждую неделю	unexpected	5	занимаются
177	89	офицер любит смотреть телепередачи и предпочитает играть в теннис с коллегами	expected	5	предпочитает
178	89	офицер любит смотреть телепередачи и предпочитают играть в теннис с коллегами	unexpected	5	предпочитают
179	90	офицер любит смотреть телепередачи и пишет в дневнике каждый день	expected	5	пишет
180	90	офицер любит смотреть телепередачи и пишут в дневнике каждый день	unexpected	5	пишут
181	91	пилот любит смотреть телепередачи и знает много иностранных языков	expected	5	знает
182	91	пилот любит смотреть телепередачи и знают много иностранных языков	unexpected	5	знают
183	92	пилот любит смотреть телепередачи и любит смотреть телепередачи	expected	5	любит
184	92	пилот любит смотреть телепередачи и любят смотреть телепередачи	unexpected	5	любят
185	93	пилот любит смотреть телепередачи и занимается спортом каждую неделю	expected	5	занимается
186	93	пилот любит смотреть телепередачи и занимаются спортом каждую неделю	unexpected	5	занимаются
187	94	пилот любит смотреть телепередачи и предпочитает играть в теннис с коллегами	expected	5	предпочитает
188	94	пилот любит смотреть телепередачи и предпочитают играть в теннис с коллегами	unexpected	5	предпочитают
189	95	пилот любит смотреть телепередачи и пишет в дневнике каждый день	expected	5	пишет
190	95	пилот любит смотреть телепередачи и пишут в дневнике каждый день	unexpected	5	пишут
191	96	ученик любит смотреть телепередачи и знает много иностранных языков	expected	5	знает
192	96	ученик любит смотреть телепередачи и знают много иностранных языков	unexpected	5	знают
193	97	ученик любит смотреть телепередачи и любит смотреть телепередачи	expected	5	любит
194	97	ученик любит смотреть телепередачи и любят смотреть телепередачи	unexpected	5	любят
195	98	ученик любит смотреть телепередачи и занимается спортом каждую неделю	expected	5	занимается
196	98	ученик любит смотреть телепередачи и занимаются спортом каждую неделю	unexpected	5	занимаются
197	99	ученик любит смотреть телепередачи и предпочитает играть в теннис с коллегами	expected	5	предпочитает
198	99	ученик любит смотреть телепередачи и предпочитают играть в теннис с коллегами	unexpected	5	предпочитают
199	100	ученик любит смотреть телепередачи и пишет в дневнике каждый день	expected	5	пишет
200	100	ученик любит смотреть телепередачи и пишут в дневнике каждый день	unexpected	5	пишут
201	101	автор занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
202	101	автор занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
203	102	автор занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
204	102	автор занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
205	103	автор занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
206	103	автор занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
207	104	автор занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
208	104	автор занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
209	105	автор занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
210	105	автор занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
211	106	режиссёр занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
212	106	режиссёр занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
213	107	режиссёр занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
214	107	режиссёр занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
215	108	режиссёр занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
216	108	режиссёр занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
217	109	режиссёр занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
218	109	режиссёр занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
219	110	режиссёр занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
220	110	режиссёр занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
221	111	фермер занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
222	111	фермер занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
223	112	фермер занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
224	112	фермер занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
225	113	фермер занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
226	113	фермер занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
227	114	фермер занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
228	114	фермер занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
229	115	фермер занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
230	115	фермер занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
231	116	врач занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
232	116	врач занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
233	117	врач занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
234	117	врач занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
235	118	врач занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
236	118	врач занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
237	119	врач занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
238	119	врач занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
239	120	врач занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
240	120	врач занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
241	121	сенатор занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
242	121	сенатор занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
243	122	сенатор занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
244	122	сенатор занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
245	123	сенатор занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
246	123	сенатор занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
247	124	сенатор занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
248	124	сенатор занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
249	125	сенатор занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
250	125	сенатор занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
251	126	профессор занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
252	126	профессор занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
253	127	профессор занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
254	127	профессор занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
255	128	профессор занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
256	128	профессор занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
257	129	профессор занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
258	129	профессор занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
259	130	профессор занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
260	130	профессор занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
261	131	клиент занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
262	131	клиент занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
263	132	клиент занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
264	132	клиент занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
265	133	клиент занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
266	133	клиент занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
267	134	клиент занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
268	134	клиент занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
269	135	клиент занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
270	135	клиент занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
271	136	офицер занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
272	136	офицер занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
273	137	офицер занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
274	137	офицер занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
275	138	офицер занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
276	138	офицер занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
277	139	офицер занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
278	139	офицер занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
279	140	офицер занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
280	140	офицер занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
281	141	пилот занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
282	141	пилот занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
283	142	пилот занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
284	142	пилот занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
285	143	пилот занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
286	143	пилот занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
287	144	пилот занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
288	144	пилот занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
289	145	пилот занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
290	145	пилот занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
291	146	ученик занимается спортом каждую неделю и знает много иностранных языков	expected	6	знает
292	146	ученик занимается спортом каждую неделю и знают много иностранных языков	unexpected	6	знают
293	147	ученик занимается спортом каждую неделю и любит смотреть телепередачи	expected	6	любит
294	147	ученик занимается спортом каждую неделю и любят смотреть телепередачи	unexpected	6	любят
295	148	ученик занимается спортом каждую неделю и занимается спортом каждую неделю	expected	6	занимается
296	148	ученик занимается спортом каждую неделю и занимаются спортом каждую неделю	unexpected	6	занимаются
297	149	ученик занимается спортом каждую неделю и предпочитает играть в теннис с коллегами	expected	6	предпочитает
298	149	ученик занимается спортом каждую неделю и предпочитают играть в теннис с коллегами	unexpected	6	предпочитают
299	150	ученик занимается спортом каждую неделю и пишет в дневнике каждый день	expected	6	пишет
300	150	ученик занимается спортом каждую неделю и пишут в дневнике каждый день	unexpected	6	пишут
301	151	автор предпочитает играть в теннис с коллегами и знает много иностранных языков	expected	8	знает
302	151	автор предпочитает играть в теннис с коллегами и знают много иностранных языков	unexpected	8	знают
303	152	автор предпочитает играть в теннис с коллегами и любит смотреть телепередачи	expected	8	любит
304	152	автор предпочитает играть в теннис с коллегами и любят смотреть телепередачи	unexpected	8	любят
305	153	автор предпочитает играть в теннис с коллегами и занимается спортом каждую неделю	expected	8	занимается
306	153	автор предпочитает играть в теннис с коллегами и занимаются спортом каждую неделю	unexpected	8	занимаются
307	154	автор предпочитает играть в теннис с коллегами и предпочитает играть в теннис с коллегами	expected	8	предпочитает
308	154	автор предпочитает играть в теннис с коллегами и предпочитают играть в теннис с коллегами	unexpected	8	предпочитают
309	155	автор предпочитает играть в теннис с коллегами и пишет в дневнике каждый день	expected	8	пишет
310	155	автор предпочитает играть в теннис с коллегами и пишут в дневнике каждый день	unexpected	8	пишут
311	156	режиссёр предпочитает играть в теннис с коллегами и знает много иностранных языков	expected	8	знает
312	156	режиссёр предпочитает играть в теннис с коллегами и знают много иностранных языков	unexpected	8	знают
313	157	режиссёр предпочитает играть в теннис с коллегами и любит смотреть телепередачи	expected	8	любит
314	157	режиссёр предпочитает играть в теннис с коллегами и любят смотреть телепередачи	unexpected	8	любят
315	158	режиссёр предпочитает играть в теннис с коллегами и занимается спортом каждую неделю	expected	8	занимается
316	158	режиссёр предпочитает играть в теннис с коллегами и занимаются спортом каждую неделю	unexpected	8	занимаются
317	159	режиссёр предпочитает играть в теннис с коллегами и предпочитает играть в теннис с коллегами	expected	8	предпочитает
318	159	режиссёр предпочитает играть в теннис с коллегами и предпочитают играть в теннис с коллегами	unexpected	8	предпочитают
319	160	режиссёр предпочитает играть в теннис с коллегами и пишет в дневнике каждый день	expected	8	пишет
320	160	режиссёр предпочитает играть в теннис с коллегами и пишут в дневнике каждый день	unexpected	8	пишут
321	161	фермер предпочитает играть в теннис с коллегами и знает много иностранных языков	expected	8	знает
322	161	фермер предпочитает играть в теннис с коллегами и знают много иностранных языков	unexpected	8	знают
323	162	фермер предпочитает играть в теннис с коллегами и любит смотреть телепередачи	expected	8	любит
324	162	фермер предпочитает играть в теннис с коллегами и любят смотреть телепередачи	unexpected	8	любят
325	163	фермер предпочитает играть в теннис с коллегами и занимается спортом каждую неделю	expected	8	занимается
326	163	фермер предпочитает играть в теннис с коллегами и занимаются спортом каждую неделю	unexpected	8	занимаются
327	164	фермер предпочитает играть в теннис с коллегами и предпочитает играть в теннис с коллегами	expected	8	предпочитает
328	164	фермер предпочитает играть в теннис с коллегами и предпочитают играть в теннис с коллегами	unexpected	8	предпочитают
