sentid	pairid	sentence	comparison	ROI	word
208	104	сенаторы за агентами молодой	unexpected	3	молодой
209	105	сенаторы за агентами большие	expected	3	большие
210	105	сенаторы за агентами большой	unexpected	3	большой
211	106	профессора за агентами говорят	expected	3	говорят
212	106	профессора за агентами говорит	unexpected	3	говорит
213	107	профессора за агентами ждали	expected	3	ждали
214	107	профессора за агентами ждал	unexpected	3	ждал
215	108	профессора за агентами читают	expected	3	читают
216	108	профессора за агентами читает	unexpected	3	читает
217	109	профессора за агентами старые	expected	3	старые
218	109	профессора за агентами старый	unexpected	3	старый
219	110	профессора за агентами маленькие	expected	3	маленькие
220	110	профессора за агентами маленький	unexpected	3	маленький
221	111	профессора за агентами молодые	expected	3	молодые
222	111	профессора за агентами молодой	unexpected	3	молодой
223	112	профессора за агентами большие	expected	3	большие
224	112	профессора за агентами большой	unexpected	3	большой
225	113	клиенты за агентами говорят	expected	3	говорят
226	113	клиенты за агентами говорит	unexpected	3	говорит
227	114	клиенты за агентами ждали	expected	3	ждали
228	114	клиенты за агентами ждал	unexpected	3	ждал
229	115	клиенты за агентами читают	expected	3	читают
230	115	клиенты за агентами читает	unexpected	3	читает
231	116	клиенты за агентами старые	expected	3	старые
232	116	клиенты за агентами старый	unexpected	3	старый
233	117	клиенты за агентами маленькие	expected	3	маленькие
234	117	клиенты за агентами маленький	unexpected	3	маленький
235	118	клиенты за агентами молодые	expected	3	молодые
236	118	клиенты за агентами молодой	unexpected	3	молодой
237	119	клиенты за агентами большие	expected	3	большие
238	119	клиенты за агентами большой	unexpected	3	большой
239	120	офицеры за агентами говорят	expected	3	говорят
240	120	офицеры за агентами говорит	unexpected	3	говорит
241	121	офицеры за агентами ждали	expected	3	ждали
242	121	офицеры за агентами ждал	unexpected	3	ждал
243	122	офицеры за агентами читают	expected	3	читают
244	122	офицеры за агентами читает	unexpected	3	читает
245	123	офицеры за агентами старые	expected	3	старые
246	123	офицеры за агентами старый	unexpected	3	старый
247	124	офицеры за агентами маленькие	expected	3	маленькие
248	124	офицеры за агентами маленький	unexpected	3	маленький
249	125	офицеры за агентами молодые	expected	3	молодые
250	125	офицеры за агентами молодой	unexpected	3	молодой
251	126	офицеры за агентами большие	expected	3	большие
252	126	офицеры за агентами большой	unexpected	3	большой
253	127	пилоты за агентами говорят	expected	3	говорят
254	127	пилоты за агентами говорит	unexpected	3	говорит
255	128	пилоты за агентами ждали	expected	3	ждали
256	128	пилоты за агентами ждал	unexpected	3	ждал
257	129	пилоты за агентами читают	expected	3	читают
258	129	пилоты за агентами читает	unexpected	3	читает
259	130	пилоты за агентами старые	expected	3	старые
260	130	пилоты за агентами старый	unexpected	3	старый
261	131	пилоты за агентами маленькие	expected	3	маленькие
262	131	пилоты за агентами маленький	unexpected	3	маленький
263	132	пилоты за агентами молодые	expected	3	молодые
264	132	пилоты за агентами молодой	unexpected	3	молодой
265	133	пилоты за агентами большие	expected	3	большие
266	133	пилоты за агентами большой	unexpected	3	большой
267	134	ученики за агентами говорят	expected	3	говорят
268	134	ученики за агентами говорит	unexpected	3	говорит
269	135	ученики за агентами ждали	expected	3	ждали
270	135	ученики за агентами ждал	unexpected	3	ждал
271	136	ученики за агентами читают	expected	3	читают
272	136	ученики за агентами читает	unexpected	3	читает
273	137	ученики за агентами старые	expected	3	старые
274	137	ученики за агентами старый	unexpected	3	старый
275	138	ученики за агентами маленькие	expected	3	маленькие
276	138	ученики за агентами маленький	unexpected	3	маленький
277	139	ученики за агентами молодые	expected	3	молодые
278	139	ученики за агентами молодой	unexpected	3	молодой
279	140	ученики за агентами большие	expected	3	большие
280	140	ученики за агентами большой	unexpected	3	большой
281	141	авторы рядом с агентами говорят	expected	4	говорят
282	141	авторы рядом с агентами говорит	unexpected	4	говорит
283	142	авторы рядом с агентами ждали	expected	4	ждали
284	142	авторы рядом с агентами ждал	unexpected	4	ждал
285	143	авторы рядом с агентами читают	expected	4	читают
286	143	авторы рядом с агентами читает	unexpected	4	читает
287	144	авторы рядом с агентами старые	expected	4	старые
288	144	авторы рядом с агентами старый	unexpected	4	старый
289	145	авторы рядом с агентами маленькие	expected	4	маленькие
290	145	авторы рядом с агентами маленький	unexpected	4	маленький
291	146	авторы рядом с агентами молодые	expected	4	молодые
292	146	авторы рядом с агентами молодой	unexpected	4	молодой
293	147	авторы рядом с агентами большие	expected	4	большие
294	147	авторы рядом с агентами большой	unexpected	4	большой
295	148	режиссёры рядом с агентами говорят	expected	4	говорят
296	148	режиссёры рядом с агентами говорит	unexpected	4	говорит
297	149	режиссёры рядом с агентами ждали	expected	4	ждали
298	149	режиссёры рядом с агентами ждал	unexpected	4	ждал
299	150	режиссёры рядом с агентами читают	expected	4	читают
300	150	режиссёры рядом с агентами читает	unexpected	4	читает
301	151	режиссёры рядом с агентами старые	expected	4	старые
302	151	режиссёры рядом с агентами старый	unexpected	4	старый
303	152	режиссёры рядом с агентами маленькие	expected	4	маленькие
304	152	режиссёры рядом с агентами маленький	unexpected	4	маленький
305	153	режиссёры рядом с агентами молодые	expected	4	молодые
306	153	режиссёры рядом с агентами молодой	unexpected	4	молодой
307	154	режиссёры рядом с агентами большие	expected	4	большие
308	154	режиссёры рядом с агентами большой	unexpected	4	большой
309	155	фермеры рядом с агентами говорят	expected	4	говорят
310	155	фермеры рядом с агентами говорит	unexpected	4	говорит
311	156	фермеры рядом с агентами ждали	expected	4	ждали
312	156	фермеры рядом с агентами ждал	unexpected	4	ждал
313	157	фермеры рядом с агентами читают	expected	4	читают
314	157	фермеры рядом с агентами читает	unexpected	4	читает
315	158	фермеры рядом с агентами старые	expected	4	старые
316	158	фермеры рядом с агентами старый	unexpected	4	старый
317	159	фермеры рядом с агентами маленькие	expected	4	маленькие
318	159	фермеры рядом с агентами маленький	unexpected	4	маленький
319	160	фермеры рядом с агентами молодые	expected	4	молодые
320	160	фермеры рядом с агентами молодой	unexpected	4	молодой
321	161	фермеры рядом с агентами большие	expected	4	большие
322	161	фермеры рядом с агентами большой	unexpected	4	большой
323	162	врачи рядом с агентами говорят	expected	4	говорят
324	162	врачи рядом с агентами говорит	unexpected	4	говорит
325	163	врачи рядом с агентами ждали	expected	4	ждали
326	163	врачи рядом с агентами ждал	unexpected	4	ждал
327	164	врачи рядом с агентами читают	expected	4	читают
328	164	врачи рядом с агентами читает	unexpected	4	читает
329	165	врачи рядом с агентами старые	expected	4	старые
330	165	врачи рядом с агентами старый	unexpected	4	старый
331	166	врачи рядом с агентами маленькие	expected	4	маленькие
332	166	врачи рядом с агентами маленький	unexpected	4	маленький
333	167	врачи рядом с агентами молодые	expected	4	молодые
334	167	врачи рядом с агентами молодой	unexpected	4	молодой
335	168	врачи рядом с агентами большие	expected	4	большие
336	168	врачи рядом с агентами большой	unexpected	4	большой
337	169	сенаторы рядом с агентами говорят	expected	4	говорят
338	169	сенаторы рядом с агентами говорит	unexpected	4	говорит
339	170	сенаторы рядом с агентами ждали	expected	4	ждали
340	170	сенаторы рядом с агентами ждал	unexpected	4	ждал
341	171	сенаторы рядом с агентами читают	expected	4	читают
342	171	сенаторы рядом с агентами читает	unexpected	4	читает
343	172	сенаторы рядом с агентами старые	expected	4	старые
344	172	сенаторы рядом с агентами старый	unexpected	4	старый
345	173	сенаторы рядом с агентами маленькие	expected	4	маленькие
346	173	сенаторы рядом с агентами маленький	unexpected	4	маленький
347	174	сенаторы рядом с агентами молодые	expected	4	молодые
348	174	сенаторы рядом с агентами молодой	unexpected	4	молодой
349	175	сенаторы рядом с агентами большие	expected	4	большие
350	175	сенаторы рядом с агентами большой	unexpected	4	большой
351	176	профессора рядом с агентами говорят	expected	4	говорят
352	176	профессора рядом с агентами говорит	unexpected	4	говорит
353	177	профессора рядом с агентами ждали	expected	4	ждали
354	177	профессора рядом с агентами ждал	unexpected	4	ждал
355	178	профессора рядом с агентами читают	expected	4	читают
356	178	профессора рядом с агентами читает	unexpected	4	читает
357	179	профессора рядом с агентами старые	expected	4	старые
358	179	профессора рядом с агентами старый	unexpected	4	старый
359	180	профессора рядом с агентами маленькие	expected	4	маленькие
360	180	профессора рядом с агентами маленький	unexpected	4	маленький
361	181	профессора рядом с агентами молодые	expected	4	молодые
362	181	профессора рядом с агентами молодой	unexpected	4	молодой
363	182	профессора рядом с агентами большие	expected	4	большие
364	182	профессора рядом с агентами большой	unexpected	4	большой
365	183	клиенты рядом с агентами говорят	expected	4	говорят
366	183	клиенты рядом с агентами говорит	unexpected	4	говорит
367	184	клиенты рядом с агентами ждали	expected	4	ждали
368	184	клиенты рядом с агентами ждал	unexpected	4	ждал
369	185	клиенты рядом с агентами читают	expected	4	читают
370	185	клиенты рядом с агентами читает	unexpected	4	читает
371	186	клиенты рядом с агентами старые	expected	4	старые
372	186	клиенты рядом с агентами старый	unexpected	4	старый
373	187	клиенты рядом с агентами маленькие	expected	4	маленькие
374	187	клиенты рядом с агентами маленький	unexpected	4	маленький
375	188	клиенты рядом с агентами молодые	expected	4	молодые
376	188	клиенты рядом с агентами молодой	unexpected	4	молодой
377	189	клиенты рядом с агентами большие	expected	4	большие
378	189	клиенты рядом с агентами большой	unexpected	4	большой
379	190	офицеры рядом с агентами говорят	expected	4	говорят
380	190	офицеры рядом с агентами говорит	unexpected	4	говорит
381	191	офицеры рядом с агентами ждали	expected	4	ждали
382	191	офицеры рядом с агентами ждал	unexpected	4	ждал
383	192	офицеры рядом с агентами читают	expected	4	читают
384	192	офицеры рядом с агентами читает	unexpected	4	читает
385	193	офицеры рядом с агентами старые	expected	4	старые
386	193	офицеры рядом с агентами старый	unexpected	4	старый
387	194	офицеры рядом с агентами маленькие	expected	4	маленькие
388	194	офицеры рядом с агентами маленький	unexpected	4	маленький
389	195	офицеры рядом с агентами молодые	expected	4	молодые
390	195	офицеры рядом с агентами молодой	unexpected	4	молодой
391	196	офицеры рядом с агентами большие	expected	4	большие
392	196	офицеры рядом с агентами большой	unexpected	4	большой
393	197	пилоты рядом с агентами говорят	expected	4	говорят
394	197	пилоты рядом с агентами говорит	unexpected	4	говорит
395	198	пилоты рядом с агентами ждали	expected	4	ждали
396	198	пилоты рядом с агентами ждал	unexpected	4	ждал
397	199	пилоты рядом с агентами читают	expected	4	читают
398	199	пилоты рядом с агентами читает	unexpected	4	читает
399	200	пилоты рядом с агентами старые	expected	4	старые
400	200	пилоты рядом с агентами старый	unexpected	4	старый
401	201	пилоты рядом с агентами маленькие	expected	4	маленькие
402	201	пилоты рядом с агентами маленький	unexpected	4	маленький
403	202	пилоты рядом с агентами молодые	expected	4	молодые
404	202	пилоты рядом с агентами молодой	unexpected	4	молодой
405	203	пилоты рядом с агентами большие	expected	4	большие
406	203	пилоты рядом с агентами большой	unexpected	4	большой
407	204	ученики рядом с агентами говорят	expected	4	говорят
408	204	ученики рядом с агентами говорит	unexpected	4	говорит
409	205	ученики рядом с агентами ждали	expected	4	ждали
410	205	ученики рядом с агентами ждал	unexpected	4	ждал
411	206	ученики рядом с агентами читают	expected	4	читают
412	206	ученики рядом с агентами читает	unexpected	4	читает
413	207	ученики рядом с агентами старые	expected	4	старые
414	207	ученики рядом с агентами старый	unexpected	4	старый
415	208	ученики рядом с агентами маленькие	expected	4	маленькие
416	208	ученики рядом с агентами маленький	unexpected	4	маленький
417	209	ученики рядом с агентами молодые	expected	4	молодые
418	209	ученики рядом с агентами молодой	unexpected	4	молодой
419	210	ученики рядом с агентами большие	expected	4	большие
420	210	ученики рядом с агентами большой	unexpected	4	большой
421	211	авторы перед министрами говорят	expected	3	говорят
422	211	авторы перед министрами говорит	unexpected	3	говорит
423	212	авторы перед министрами ждали	expected	3	ждали
424	212	авторы перед министрами ждал	unexpected	3	ждал
425	213	авторы перед министрами читают	expected	3	читают
426	213	авторы перед министрами читает	unexpected	3	читает
427	214	авторы перед министрами старые	expected	3	старые
428	214	авторы перед министрами старый	unexpected	3	старый
429	215	авторы перед министрами маленькие	expected	3	маленькие
430	215	авторы перед министрами маленький	unexpected	3	маленький
431	216	авторы перед министрами молодые	expected	3	молодые
432	216	авторы перед министрами молодой	unexpected	3	молодой
433	217	авторы перед министрами большие	expected	3	большие
434	217	авторы перед министрами большой	unexpected	3	большой
435	218	режиссёры перед министрами говорят	expected	3	говорят
436	218	режиссёры перед министрами говорит	unexpected	3	говорит
437	219	режиссёры перед министрами ждали	expected	3	ждали
438	219	режиссёры перед министрами ждал	unexpected	3	ждал
439	220	режиссёры перед министрами читают	expected	3	читают
440	220	режиссёры перед министрами читает	unexpected	3	читает
441	221	режиссёры перед министрами старые	expected	3	старые
442	221	режиссёры перед министрами старый	unexpected	3	старый
443	222	режиссёры перед министрами маленькие	expected	3	маленькие
444	222	режиссёры перед министрами маленький	unexpected	3	маленький
445	223	режиссёры перед министрами молодые	expected	3	молодые
446	223	режиссёры перед министрами молодой	unexpected	3	молодой
447	224	режиссёры перед министрами большие	expected	3	большие
448	224	режиссёры перед министрами большой	unexpected	3	большой
449	225	фермеры перед министрами говорят	expected	3	говорят
450	225	фермеры перед министрами говорит	unexpected	3	говорит
451	226	фермеры перед министрами ждали	expected	3	ждали
452	226	фермеры перед министрами ждал	unexpected	3	ждал
453	227	фермеры перед министрами читают	expected	3	читают
454	227	фермеры перед министрами читает	unexpected	3	читает
455	228	фермеры перед министрами старые	expected	3	старые
456	228	фермеры перед министрами старый	unexpected	3	старый
457	229	фермеры перед министрами маленькие	expected	3	маленькие
458	229	фермеры перед министрами маленький	unexpected	3	маленький
459	230	фермеры перед министрами молодые	expected	3	молодые
460	230	фермеры перед министрами молодой	unexpected	3	молодой
461	231	фермеры перед министрами большие	expected	3	большие
462	231	фермеры перед министрами большой	unexpected	3	большой
463	232	врачи перед министрами говорят	expected	3	говорят
464	232	врачи перед министрами говорит	unexpected	3	говорит
465	233	врачи перед министрами ждали	expected	3	ждали
466	233	врачи перед министрами ждал	unexpected	3	ждал
467	234	врачи перед министрами читают	expected	3	читают
468	234	врачи перед министрами читает	unexpected	3	читает
469	235	врачи перед министрами старые	expected	3	старые
470	235	врачи перед министрами старый	unexpected	3	старый
471	236	врачи перед министрами маленькие	expected	3	маленькие
472	236	врачи перед министрами маленький	unexpected	3	маленький
473	237	врачи перед министрами молодые	expected	3	молодые
474	237	врачи перед министрами молодой	unexpected	3	молодой
475	238	врачи перед министрами большие	expected	3	большие
476	238	врачи перед министрами большой	unexpected	3	большой
477	239	сенаторы перед министрами говорят	expected	3	говорят
478	239	сенаторы перед министрами говорит	unexpected	3	говорит
479	240	сенаторы перед министрами ждали	expected	3	ждали
480	240	сенаторы перед министрами ждал	unexpected	3	ждал
481	241	сенаторы перед министрами читают	expected	3	читают
482	241	сенаторы перед министрами читает	unexpected	3	читает
483	242	сенаторы перед министрами старые	expected	3	старые
484	242	сенаторы перед министрами старый	unexpected	3	старый
485	243	сенаторы перед министрами маленькие	expected	3	маленькие
486	243	сенаторы перед министрами маленький	unexpected	3	маленький
487	244	сенаторы перед министрами молодые	expected	3	молодые
488	244	сенаторы перед министрами молодой	unexpected	3	молодой
489	245	сенаторы перед министрами большие	expected	3	большие
