sentid	pairid	sentence	comparison	ROI	word
40	20	сенаторы , которых агенты ищет , говорят	unexpected	4	ищет
41	21	профессора , которых агенты любят , говорят	expected	4	любят
42	21	профессора , которых агенты любит , говорят	unexpected	4	любит
43	22	профессора , которых агенты хотят , говорят	expected	4	хотят
44	22	профессора , которых агенты хочет , говорят	unexpected	4	хочет
45	23	профессора , которых агенты понимают , говорят	expected	4	понимают
46	23	профессора , которых агенты понимает , говорят	unexpected	4	понимает
47	24	профессора , которых агенты ищут , говорят	expected	4	ищут
48	24	профессора , которых агенты ищет , говорят	unexpected	4	ищет
49	25	клиенты , которых агенты любят , говорят	expected	4	любят
50	25	клиенты , которых агенты любит , говорят	unexpected	4	любит
51	26	клиенты , которых агенты хотят , говорят	expected	4	хотят
52	26	клиенты , которых агенты хочет , говорят	unexpected	4	хочет
53	27	клиенты , которых агенты понимают , говорят	expected	4	понимают
54	27	клиенты , которых агенты понимает , говорят	unexpected	4	понимает
55	28	клиенты , которых агенты ищут , говорят	expected	4	ищут
56	28	клиенты , которых агенты ищет , говорят	unexpected	4	ищет
57	29	офицеры , которых агенты любят , говорят	expected	4	любят
58	29	офицеры , которых агенты любит , говорят	unexpected	4	любит
59	30	офицеры , которых агенты хотят , говорят	expected	4	хотят
60	30	офицеры , которых агенты хочет , говорят	unexpected	4	хочет
61	31	офицеры , которых агенты понимают , говорят	expected	4	понимают
62	31	офицеры , которых агенты понимает , говорят	unexpected	4	понимает
63	32	офицеры , которых агенты ищут , говорят	expected	4	ищут
64	32	офицеры , которых агенты ищет , говорят	unexpected	4	ищет
65	33	пилоты , которых агенты любят , говорят	expected	4	любят
66	33	пилоты , которых агенты любит , говорят	unexpected	4	любит
67	34	пилоты , которых агенты хотят , говорят	expected	4	хотят
68	34	пилоты , которых агенты хочет , говорят	unexpected	4	хочет
69	35	пилоты , которых агенты понимают , говорят	expected	4	понимают
70	35	пилоты , которых агенты понимает , говорят	unexpected	4	понимает
71	36	пилоты , которых агенты ищут , говорят	expected	4	ищут
72	36	пилоты , которых агенты ищет , говорят	unexpected	4	ищет
73	37	ученики , которых агенты любят , говорят	expected	4	любят
74	37	ученики , которых агенты любит , говорят	unexpected	4	любит
75	38	ученики , которых агенты хотят , говорят	expected	4	хотят
76	38	ученики , которых агенты хочет , говорят	unexpected	4	хочет
77	39	ученики , которых агенты понимают , говорят	expected	4	понимают
78	39	ученики , которых агенты понимает , говорят	unexpected	4	понимает
79	40	ученики , которых агенты ищут , говорят	expected	4	ищут
80	40	ученики , которых агенты ищет , говорят	unexpected	4	ищет
81	41	авторы , которых министры любят , говорят	expected	4	любят
82	41	авторы , которых министры любит , говорят	unexpected	4	любит
83	42	авторы , которых министры хотят , говорят	expected	4	хотят
84	42	авторы , которых министры хочет , говорят	unexpected	4	хочет
85	43	авторы , которых министры понимают , говорят	expected	4	понимают
86	43	авторы , которых министры понимает , говорят	unexpected	4	понимает
87	44	авторы , которых министры ищут , говорят	expected	4	ищут
88	44	авторы , которых министры ищет , говорят	unexpected	4	ищет
89	45	режиссёры , которых министры любят , говорят	expected	4	любят
90	45	режиссёры , которых министры любит , говорят	unexpected	4	любит
91	46	режиссёры , которых министры хотят , говорят	expected	4	хотят
92	46	режиссёры , которых министры хочет , говорят	unexpected	4	хочет
93	47	режиссёры , которых министры понимают , говорят	expected	4	понимают
94	47	режиссёры , которых министры понимает , говорят	unexpected	4	понимает
95	48	режиссёры , которых министры ищут , говорят	expected	4	ищут
96	48	режиссёры , которых министры ищет , говорят	unexpected	4	ищет
97	49	фермеры , которых министры любят , говорят	expected	4	любят
98	49	фермеры , которых министры любит , говорят	unexpected	4	любит
99	50	фермеры , которых министры хотят , говорят	expected	4	хотят
100	50	фермеры , которых министры хочет , говорят	unexpected	4	хочет
101	51	фермеры , которых министры понимают , говорят	expected	4	понимают
102	51	фермеры , которых министры понимает , говорят	unexpected	4	понимает
103	52	фермеры , которых министры ищут , говорят	expected	4	ищут
104	52	фермеры , которых министры ищет , говорят	unexpected	4	ищет
105	53	врачи , которых министры любят , говорят	expected	4	любят
106	53	врачи , которых министры любит , говорят	unexpected	4	любит
107	54	врачи , которых министры хотят , говорят	expected	4	хотят
108	54	врачи , которых министры хочет , говорят	unexpected	4	хочет
109	55	врачи , которых министры понимают , говорят	expected	4	понимают
110	55	врачи , которых министры понимает , говорят	unexpected	4	понимает
111	56	врачи , которых министры ищут , говорят	expected	4	ищут
112	56	врачи , которых министры ищет , говорят	unexpected	4	ищет
113	57	сенаторы , которых министры любят , говорят	expected	4	любят
114	57	сенаторы , которых министры любит , говорят	unexpected	4	любит
115	58	сенаторы , которых министры хотят , говорят	expected	4	хотят
116	58	сенаторы , которых министры хочет , говорят	unexpected	4	хочет
117	59	сенаторы , которых министры понимают , говорят	expected	4	понимают
118	59	сенаторы , которых министры понимает , говорят	unexpected	4	понимает
119	60	сенаторы , которых министры ищут , говорят	expected	4	ищут
120	60	сенаторы , которых министры ищет , говорят	unexpected	4	ищет
121	61	профессора , которых министры любят , говорят	expected	4	любят
122	61	профессора , которых министры любит , говорят	unexpected	4	любит
123	62	профессора , которых министры хотят , говорят	expected	4	хотят
124	62	профессора , которых министры хочет , говорят	unexpected	4	хочет
125	63	профессора , которых министры понимают , говорят	expected	4	понимают
126	63	профессора , которых министры понимает , говорят	unexpected	4	понимает
127	64	профессора , которых министры ищут , говорят	expected	4	ищут
128	64	профессора , которых министры ищет , говорят	unexpected	4	ищет
129	65	клиенты , которых министры любят , говорят	expected	4	любят
130	65	клиенты , которых министры любит , говорят	unexpected	4	любит
131	66	клиенты , которых министры хотят , говорят	expected	4	хотят
132	66	клиенты , которых министры хочет , говорят	unexpected	4	хочет
133	67	клиенты , которых министры понимают , говорят	expected	4	понимают
134	67	клиенты , которых министры понимает , говорят	unexpected	4	понимает
135	68	клиенты , которых министры ищут , говорят	expected	4	ищут
136	68	клиенты , которых министры ищет , говорят	unexpected	4	ищет
137	69	офицеры , которых министры любят , говорят	expected	4	любят
138	69	офицеры , которых министры любит , говорят	unexpected	4	любит
139	70	офицеры , которых министры хотят , говорят	expected	4	хотят
140	70	офицеры , которых министры хочет , говорят	unexpected	4	хочет
141	71	офицеры , которых министры понимают , говорят	expected	4	понимают
142	71	офицеры , которых министры понимает , говорят	unexpected	4	понимает
143	72	офицеры , которых министры ищут , говорят	expected	4	ищут
144	72	офицеры , которых министры ищет , говорят	unexpected	4	ищет
145	73	пилоты , которых министры любят , говорят	expected	4	любят
146	73	пилоты , которых министры любит , говорят	unexpected	4	любит
147	74	пилоты , которых министры хотят , говорят	expected	4	хотят
148	74	пилоты , которых министры хочет , говорят	unexpected	4	хочет
149	75	пилоты , которых министры понимают , говорят	expected	4	понимают
150	75	пилоты , которых министры понимает , говорят	unexpected	4	понимает
151	76	пилоты , которых министры ищут , говорят	expected	4	ищут
152	76	пилоты , которых министры ищет , говорят	unexpected	4	ищет
153	77	ученики , которых министры любят , говорят	expected	4	любят
154	77	ученики , которых министры любит , говорят	unexpected	4	любит
155	78	ученики , которых министры хотят , говорят	expected	4	хотят
156	78	ученики , которых министры хочет , говорят	unexpected	4	хочет
157	79	ученики , которых министры понимают , говорят	expected	4	понимают
158	79	ученики , которых министры понимает , говорят	unexpected	4	понимает
159	80	ученики , которых министры ищут , говорят	expected	4	ищут
160	80	ученики , которых министры ищет , говорят	unexpected	4	ищет
161	81	авторы , которых рабочие любят , говорят	expected	4	любят
162	81	авторы , которых рабочие любит , говорят	unexpected	4	любит
163	82	авторы , которых рабочие хотят , говорят	expected	4	хотят
164	82	авторы , которых рабочие хочет , говорят	unexpected	4	хочет
165	83	авторы , которых рабочие понимают , говорят	expected	4	понимают
166	83	авторы , которых рабочие понимает , говорят	unexpected	4	понимает
167	84	авторы , которых рабочие ищут , говорят	expected	4	ищут
168	84	авторы , которых рабочие ищет , говорят	unexpected	4	ищет
169	85	режиссёры , которых рабочие любят , говорят	expected	4	любят
170	85	режиссёры , которых рабочие любит , говорят	unexpected	4	любит
171	86	режиссёры , которых рабочие хотят , говорят	expected	4	хотят
172	86	режиссёры , которых рабочие хочет , говорят	unexpected	4	хочет
173	87	режиссёры , которых рабочие понимают , говорят	expected	4	понимают
174	87	режиссёры , которых рабочие понимает , говорят	unexpected	4	понимает
175	88	режиссёры , которых рабочие ищут , говорят	expected	4	ищут
176	88	режиссёры , которых рабочие ищет , говорят	unexpected	4	ищет
177	89	фермеры , которых рабочие любят , говорят	expected	4	любят
178	89	фермеры , которых рабочие любит , говорят	unexpected	4	любит
179	90	фермеры , которых рабочие хотят , говорят	expected	4	хотят
180	90	фермеры , которых рабочие хочет , говорят	unexpected	4	хочет
181	91	фермеры , которых рабочие понимают , говорят	expected	4	понимают
182	91	фермеры , которых рабочие понимает , говорят	unexpected	4	понимает
183	92	фермеры , которых рабочие ищут , говорят	expected	4	ищут
184	92	фермеры , которых рабочие ищет , говорят	unexpected	4	ищет
185	93	врачи , которых рабочие любят , говорят	expected	4	любят
186	93	врачи , которых рабочие любит , говорят	unexpected	4	любит
187	94	врачи , которых рабочие хотят , говорят	expected	4	хотят
188	94	врачи , которых рабочие хочет , говорят	unexpected	4	хочет
189	95	врачи , которых рабочие понимают , говорят	expected	4	понимают
190	95	врачи , которых рабочие понимает , говорят	unexpected	4	понимает
191	96	врачи , которых рабочие ищут , говорят	expected	4	ищут
192	96	врачи , которых рабочие ищет , говорят	unexpected	4	ищет
193	97	сенаторы , которых рабочие любят , говорят	expected	4	любят
194	97	сенаторы , которых рабочие любит , говорят	unexpected	4	любит
195	98	сенаторы , которых рабочие хотят , говорят	expected	4	хотят
196	98	сенаторы , которых рабочие хочет , говорят	unexpected	4	хочет
197	99	сенаторы , которых рабочие понимают , говорят	expected	4	понимают
198	99	сенаторы , которых рабочие понимает , говорят	unexpected	4	понимает
199	100	сенаторы , которых рабочие ищут , говорят	expected	4	ищут
200	100	сенаторы , которых рабочие ищет , говорят	unexpected	4	ищет
201	101	профессора , которых рабочие любят , говорят	expected	4	любят
202	101	профессора , которых рабочие любит , говорят	unexpected	4	любит
203	102	профессора , которых рабочие хотят , говорят	expected	4	хотят
204	102	профессора , которых рабочие хочет , говорят	unexpected	4	хочет
205	103	профессора , которых рабочие понимают , говорят	expected	4	понимают
206	103	профессора , которых рабочие понимает , говорят	unexpected	4	понимает
207	104	профессора , которых рабочие ищут , говорят	expected	4	ищут
208	104	профессора , которых рабочие ищет , говорят	unexpected	4	ищет
209	105	клиенты , которых рабочие любят , говорят	expected	4	любят
210	105	клиенты , которых рабочие любит , говорят	unexpected	4	любит
211	106	клиенты , которых рабочие хотят , говорят	expected	4	хотят
212	106	клиенты , которых рабочие хочет , говорят	unexpected	4	хочет
213	107	клиенты , которых рабочие понимают , говорят	expected	4	понимают
214	107	клиенты , которых рабочие понимает , говорят	unexpected	4	понимает
215	108	клиенты , которых рабочие ищут , говорят	expected	4	ищут
216	108	клиенты , которых рабочие ищет , говорят	unexpected	4	ищет
217	109	офицеры , которых рабочие любят , говорят	expected	4	любят
218	109	офицеры , которых рабочие любит , говорят	unexpected	4	любит
219	110	офицеры , которых рабочие хотят , говорят	expected	4	хотят
220	110	офицеры , которых рабочие хочет , говорят	unexpected	4	хочет
221	111	офицеры , которых рабочие понимают , говорят	expected	4	понимают
222	111	офицеры , которых рабочие понимает , говорят	unexpected	4	понимает
223	112	офицеры , которых рабочие ищут , говорят	expected	4	ищут
224	112	офицеры , которых рабочие ищет , говорят	unexpected	4	ищет
225	113	пилоты , которых рабочие любят , говорят	expected	4	любят
226	113	пилоты , которых рабочие любит , говорят	unexpected	4	любит
227	114	пилоты , которых рабочие хотят , говорят	expected	4	хотят
228	114	пилоты , которых рабочие хочет , говорят	unexpected	4	хочет
229	115	пилоты , которых рабочие понимают , говорят	expected	4	понимают
230	115	пилоты , которых рабочие понимает , говорят	unexpected	4	понимает
231	116	пилоты , которых рабочие ищут , говорят	expected	4	ищут
232	116	пилоты , которых рабочие ищет , говорят	unexpected	4	ищет
233	117	ученики , которых рабочие любят , говорят	expected	4	любят
234	117	ученики , которых рабочие любит , говорят	unexpected	4	любит
235	118	ученики , которых рабочие хотят , говорят	expected	4	хотят
236	118	ученики , которых рабочие хочет , говорят	unexpected	4	хочет
237	119	ученики , которых рабочие понимают , говорят	expected	4	понимают
238	119	ученики , которых рабочие понимает , говорят	unexpected	4	понимает
239	120	ученики , которых рабочие ищут , говорят	expected	4	ищут
240	120	ученики , которых рабочие ищет , говорят	unexpected	4	ищет
241	121	авторы , которых помощники любят , говорят	expected	4	любят
242	121	авторы , которых помощники любит , говорят	unexpected	4	любит
243	122	авторы , которых помощники хотят , говорят	expected	4	хотят
244	122	авторы , которых помощники хочет , говорят	unexpected	4	хочет
245	123	авторы , которых помощники понимают , говорят	expected	4	понимают
246	123	авторы , которых помощники понимает , говорят	unexpected	4	понимает
247	124	авторы , которых помощники ищут , говорят	expected	4	ищут
248	124	авторы , которых помощники ищет , говорят	unexpected	4	ищет
249	125	режиссёры , которых помощники любят , говорят	expected	4	любят
250	125	режиссёры , которых помощники любит , говорят	unexpected	4	любит
251	126	режиссёры , которых помощники хотят , говорят	expected	4	хотят
252	126	режиссёры , которых помощники хочет , говорят	unexpected	4	хочет
253	127	режиссёры , которых помощники понимают , говорят	expected	4	понимают
254	127	режиссёры , которых помощники понимает , говорят	unexpected	4	понимает
255	128	режиссёры , которых помощники ищут , говорят	expected	4	ищут
256	128	режиссёры , которых помощники ищет , говорят	unexpected	4	ищет
257	129	фермеры , которых помощники любят , говорят	expected	4	любят
258	129	фермеры , которых помощники любит , говорят	unexpected	4	любит
259	130	фермеры , которых помощники хотят , говорят	expected	4	хотят
260	130	фермеры , которых помощники хочет , говорят	unexpected	4	хочет
261	131	фермеры , которых помощники понимают , говорят	expected	4	понимают
262	131	фермеры , которых помощники понимает , говорят	unexpected	4	понимает
263	132	фермеры , которых помощники ищут , говорят	expected	4	ищут
264	132	фермеры , которых помощники ищет , говорят	unexpected	4	ищет
265	133	врачи , которых помощники любят , говорят	expected	4	любят
266	133	врачи , которых помощники любит , говорят	unexpected	4	любит
267	134	врачи , которых помощники хотят , говорят	expected	4	хотят
268	134	врачи , которых помощники хочет , говорят	unexpected	4	хочет
269	135	врачи , которых помощники понимают , говорят	expected	4	понимают
270	135	врачи , которых помощники понимает , говорят	unexpected	4	понимает
271	136	врачи , которых помощники ищут , говорят	expected	4	ищут
272	136	врачи , которых помощники ищет , говорят	unexpected	4	ищет
273	137	сенаторы , которых помощники любят , говорят	expected	4	любят
274	137	сенаторы , которых помощники любит , говорят	unexpected	4	любит
275	138	сенаторы , которых помощники хотят , говорят	expected	4	хотят
276	138	сенаторы , которых помощники хочет , говорят	unexpected	4	хочет
277	139	сенаторы , которых помощники понимают , говорят	expected	4	понимают
278	139	сенаторы , которых помощники понимает , говорят	unexpected	4	понимает
279	140	сенаторы , которых помощники ищут , говорят	expected	4	ищут
280	140	сенаторы , которых помощники ищет , говорят	unexpected	4	ищет
281	141	профессора , которых помощники любят , говорят	expected	4	любят
282	141	профессора , которых помощники любит , говорят	unexpected	4	любит
283	142	профессора , которых помощники хотят , говорят	expected	4	хотят
284	142	профессора , которых помощники хочет , говорят	unexpected	4	хочет
285	143	профессора , которых помощники понимают , говорят	expected	4	понимают
286	143	профессора , которых помощники понимает , говорят	unexpected	4	понимает
287	144	профессора , которых помощники ищут , говорят	expected	4	ищут
288	144	профессора , которых помощники ищет , говорят	unexpected	4	ищет
289	145	клиенты , которых помощники любят , говорят	expected	4	любят
290	145	клиенты , которых помощники любит , говорят	unexpected	4	любит
291	146	клиенты , которых помощники хотят , говорят	expected	4	хотят
292	146	клиенты , которых помощники хочет , говорят	unexpected	4	хочет
293	147	клиенты , которых помощники понимают , говорят	expected	4	понимают
294	147	клиенты , которых помощники понимает , говорят	unexpected	4	понимает
295	148	клиенты , которых помощники ищут , говорят	expected	4	ищут
296	148	клиенты , которых помощники ищет , говорят	unexpected	4	ищет
297	149	офицеры , которых помощники любят , говорят	expected	4	любят
298	149	офицеры , которых помощники любит , говорят	unexpected	4	любит
299	150	офицеры , которых помощники хотят , говорят	expected	4	хотят
300	150	офицеры , которых помощники хочет , говорят	unexpected	4	хочет
301	151	офицеры , которых помощники понимают , говорят	expected	4	понимают
302	151	офицеры , которых помощники понимает , говорят	unexpected	4	понимает
303	152	офицеры , которых помощники ищут , говорят	expected	4	ищут
304	152	офицеры , которых помощники ищет , говорят	unexpected	4	ищет
305	153	пилоты , которых помощники любят , говорят	expected	4	любят
306	153	пилоты , которых помощники любит , говорят	unexpected	4	любит
307	154	пилоты , которых помощники хотят , говорят	expected	4	хотят
308	154	пилоты , которых помощники хочет , говорят	unexpected	4	хочет
309	155	пилоты , которых помощники понимают , говорят	expected	4	понимают
310	155	пилоты , которых помощники понимает , говорят	unexpected	4	понимает
311	156	пилоты , которых помощники ищут , говорят	expected	4	ищут
312	156	пилоты , которых помощники ищет , говорят	unexpected	4	ищет
313	157	ученики , которых помощники любят , говорят	expected	4	любят
314	157	ученики , которых помощники любит , говорят	unexpected	4	любит
315	158	ученики , которых помощники хотят , говорят	expected	4	хотят
316	158	ученики , которых помощники хочет , говорят	unexpected	4	хочет
317	159	ученики , которых помощники понимают , говорят	expected	4	понимают
318	159	ученики , которых помощники понимает , говорят	unexpected	4	понимает
319	160	ученики , которых помощники ищут , говорят	expected	4	ищут
320	160	ученики , которых помощники ищет , говорят	unexpected	4	ищет
321	161	авторы , которых солдаты любят , говорят	expected	4	любят
322	161	авторы , которых солдаты любит , говорят	unexpected	4	любит
323	162	авторы , которых солдаты хотят , говорят	expected	4	хотят
324	162	авторы , которых солдаты хочет , говорят	unexpected	4	хочет
325	163	авторы , которых солдаты понимают , говорят	expected	4	понимают
326	163	авторы , которых солдаты понимает , говорят	unexpected	4	понимает
327	164	авторы , которых солдаты ищут , говорят	expected	4	ищут
328	164	авторы , которых солдаты ищет , говорят	unexpected	4	ищет
329	165	режиссёры , которых солдаты любят , говорят	expected	4	любят
330	165	режиссёры , которых солдаты любит , говорят	unexpected	4	любит
331	166	режиссёры , которых солдаты хотят , говорят	expected	4	хотят
332	166	режиссёры , которых солдаты хочет , говорят	unexpected	4	хочет
333	167	режиссёры , которых солдаты понимают , говорят	expected	4	понимают
334	167	режиссёры , которых солдаты понимает , говорят	unexpected	4	понимает
335	168	режиссёры , которых солдаты ищут , говорят	expected	4	ищут
336	168	режиссёры , которых солдаты ищет , говорят	unexpected	4	ищет
337	169	фермеры , которых солдаты любят , говорят	expected	4	любят
338	169	фермеры , которых солдаты любит , говорят	unexpected	4	любит
339	170	фермеры , которых солдаты хотят , говорят	expected	4	хотят
340	170	фермеры , которых солдаты хочет , говорят	unexpected	4	хочет
341	171	фермеры , которых солдаты понимают , говорят	expected	4	понимают
342	171	фермеры , которых солдаты понимает , говорят	unexpected	4	понимает
343	172	фермеры , которых солдаты ищут , говорят	expected	4	ищут
344	172	фермеры , которых солдаты ищет , говорят	unexpected	4	ищет
345	173	врачи , которых солдаты любят , говорят	expected	4	любят
346	173	врачи , которых солдаты любит , говорят	unexpected	4	любит
347	174	врачи , которых солдаты хотят , говорят	expected	4	хотят
348	174	врачи , которых солдаты хочет , говорят	unexpected	4	хочет
349	175	врачи , которых солдаты понимают , говорят	expected	4	понимают
350	175	врачи , которых солдаты понимает , говорят	unexpected	4	понимает
351	176	врачи , которых солдаты ищут , говорят	expected	4	ищут
352	176	врачи , которых солдаты ищет , говорят	unexpected	4	ищет
353	177	сенаторы , которых солдаты любят , говорят	expected	4	любят
354	177	сенаторы , которых солдаты любит , говорят	unexpected	4	любит
355	178	сенаторы , которых солдаты хотят , говорят	expected	4	хотят
356	178	сенаторы , которых солдаты хочет , говорят	unexpected	4	хочет
357	179	сенаторы , которых солдаты понимают , говорят	expected	4	понимают
358	179	сенаторы , которых солдаты понимает , говорят	unexpected	4	понимает
359	180	сенаторы , которых солдаты ищут , говорят	expected	4	ищут
360	180	сенаторы , которых солдаты ищет , говорят	unexpected	4	ищет
361	181	профессора , которых солдаты любят , говорят	expected	4	любят
362	181	профессора , которых солдаты любит , говорят	unexpected	4	любит
363	182	профессора , которых солдаты хотят , говорят	expected	4	хотят
364	182	профессора , которых солдаты хочет , говорят	unexpected	4	хочет
365	183	профессора , которых солдаты понимают , говорят	expected	4	понимают
366	183	профессора , которых солдаты понимает , говорят	unexpected	4	понимает
367	184	профессора , которых солдаты ищут , говорят	expected	4	ищут
368	184	профессора , которых солдаты ищет , говорят	unexpected	4	ищет
369	185	клиенты , которых солдаты любят , говорят	expected	4	любят
370	185	клиенты , которых солдаты любит , говорят	unexpected	4	любит
371	186	клиенты , которых солдаты хотят , говорят	expected	4	хотят
372	186	клиенты , которых солдаты хочет , говорят	unexpected	4	хочет
373	187	клиенты , которых солдаты понимают , говорят	expected	4	понимают
374	187	клиенты , которых солдаты понимает , говорят	unexpected	4	понимает
375	188	клиенты , которых солдаты ищут , говорят	expected	4	ищут
376	188	клиенты , которых солдаты ищет , говорят	unexpected	4	ищет
377	189	офицеры , которых солдаты любят , говорят	expected	4	любят
378	189	офицеры , которых солдаты любит , говорят	unexpected	4	любит
379	190	офицеры , которых солдаты хотят , говорят	expected	4	хотят
380	190	офицеры , которых солдаты хочет , говорят	unexpected	4	хочет
381	191	офицеры , которых солдаты понимают , говорят	expected	4	понимают
382	191	офицеры , которых солдаты понимает , говорят	unexpected	4	понимает
383	192	офицеры , которых солдаты ищут , говорят	expected	4	ищут
384	192	офицеры , которых солдаты ищет , говорят	unexpected	4	ищет
385	193	пилоты , которых солдаты любят , говорят	expected	4	любят
386	193	пилоты , которых солдаты любит , говорят	unexpected	4	любит
387	194	пилоты , которых солдаты хотят , говорят	expected	4	хотят
388	194	пилоты , которых солдаты хочет , говорят	unexpected	4	хочет
389	195	пилоты , которых солдаты понимают , говорят	expected	4	понимают
390	195	пилоты , которых солдаты понимает , говорят	unexpected	4	понимает
391	196	пилоты , которых солдаты ищут , говорят	expected	4	ищут
392	196	пилоты , которых солдаты ищет , говорят	unexpected	4	ищет
393	197	ученики , которых солдаты любят , говорят	expected	4	любят
394	197	ученики , которых солдаты любит , говорят	unexpected	4	любит
395	198	ученики , которых солдаты хотят , говорят	expected	4	хотят
396	198	ученики , которых солдаты хочет , говорят	unexpected	4	хочет
397	199	ученики , которых солдаты понимают , говорят	expected	4	понимают
398	199	ученики , которых солдаты понимает , говорят	unexpected	4	понимает
399	200	ученики , которых солдаты ищут , говорят	expected	4	ищут
400	200	ученики , которых солдаты ищет , говорят	unexpected	4	ищет
401	201	авторы , которых танцоры любят , говорят	expected	4	любят
402	201	авторы , которых танцоры любит , говорят	unexpected	4	любит
403	202	авторы , которых танцоры хотят , говорят	expected	4	хотят
404	202	авторы , которых танцоры хочет , говорят	unexpected	4	хочет
405	203	авторы , которых танцоры понимают , говорят	expected	4	понимают
406	203	авторы , которых танцоры понимает , говорят	unexpected	4	понимает
407	204	авторы , которых танцоры ищут , говорят	expected	4	ищут
408	204	авторы , которых танцоры ищет , говорят	unexpected	4	ищет
409	205	режиссёры , которых танцоры любят , говорят	expected	4	любят
410	205	режиссёры , которых танцоры любит , говорят	unexpected	4	любит
411	206	режиссёры , которых танцоры хотят , говорят	expected	4	хотят
412	206	режиссёры , которых танцоры хочет , говорят	unexpected	4	хочет
