sentid	pairid	sentence	comparison	ROI	word
144	72	автор ждал и ждали	unexpected	3	ждали
145	73	автор ждал и читает	expected	3	читает
146	73	автор ждал и читают	unexpected	3	читают
147	74	автор ждал и старый	expected	3	старый
148	74	автор ждал и старые	unexpected	3	старые
149	75	автор ждал и маленький	expected	3	маленький
150	75	автор ждал и маленькие	unexpected	3	маленькие
151	76	автор ждал и молодой	expected	3	молодой
152	76	автор ждал и молодые	unexpected	3	молодые
153	77	автор ждал и большой	expected	3	большой
154	77	автор ждал и большие	unexpected	3	большие
155	78	режиссёр ждал и говорит	expected	3	говорит
156	78	режиссёр ждал и говорят	unexpected	3	говорят
157	79	режиссёр ждал и ждал	expected	3	ждал
158	79	режиссёр ждал и ждали	unexpected	3	ждали
159	80	режиссёр ждал и читает	expected	3	читает
160	80	режиссёр ждал и читают	unexpected	3	читают
161	81	режиссёр ждал и старый	expected	3	старый
162	81	режиссёр ждал и старые	unexpected	3	старые
163	82	режиссёр ждал и маленький	expected	3	маленький
164	82	режиссёр ждал и маленькие	unexpected	3	маленькие
165	83	режиссёр ждал и молодой	expected	3	молодой
166	83	режиссёр ждал и молодые	unexpected	3	молодые
167	84	режиссёр ждал и большой	expected	3	большой
168	84	режиссёр ждал и большие	unexpected	3	большие
169	85	фермер ждал и говорит	expected	3	говорит
170	85	фермер ждал и говорят	unexpected	3	говорят
171	86	фермер ждал и ждал	expected	3	ждал
172	86	фермер ждал и ждали	unexpected	3	ждали
173	87	фермер ждал и читает	expected	3	читает
174	87	фермер ждал и читают	unexpected	3	читают
175	88	фермер ждал и старый	expected	3	старый
176	88	фермер ждал и старые	unexpected	3	старые
177	89	фермер ждал и маленький	expected	3	маленький
178	89	фермер ждал и маленькие	unexpected	3	маленькие
179	90	фермер ждал и молодой	expected	3	молодой
180	90	фермер ждал и молодые	unexpected	3	молодые
181	91	фермер ждал и большой	expected	3	большой
182	91	фермер ждал и большие	unexpected	3	большие
183	92	врач ждал и говорит	expected	3	говорит
184	92	врач ждал и говорят	unexpected	3	говорят
185	93	врач ждал и ждал	expected	3	ждал
186	93	врач ждал и ждали	unexpected	3	ждали
187	94	врач ждал и читает	expected	3	читает
188	94	врач ждал и читают	unexpected	3	читают
189	95	врач ждал и старый	expected	3	старый
190	95	врач ждал и старые	unexpected	3	старые
191	96	врач ждал и маленький	expected	3	маленький
192	96	врач ждал и маленькие	unexpected	3	маленькие
193	97	врач ждал и молодой	expected	3	молодой
194	97	врач ждал и молодые	unexpected	3	молодые
195	98	врач ждал и большой	expected	3	большой
196	98	врач ждал и большие	unexpected	3	большие
197	99	сенатор ждал и говорит	expected	3	говорит
198	99	сенатор ждал и говорят	unexpected	3	говорят
199	100	сенатор ждал и ждал	expected	3	ждал
200	100	сенатор ждал и ждали	unexpected	3	ждали
201	101	сенатор ждал и читает	expected	3	читает
202	101	сенатор ждал и читают	unexpected	3	читают
203	102	сенатор ждал и старый	expected	3	старый
204	102	сенатор ждал и старые	unexpected	3	старые
205	103	сенатор ждал и маленький	expected	3	маленький
206	103	сенатор ждал и маленькие	unexpected	3	маленькие
207	104	сенатор ждал и молодой	expected	3	молодой
208	104	сенатор ждал и молодые	unexpected	3	молодые
209	105	сенатор ждал и большой	expected	3	большой
210	105	сенатор ждал и большие	unexpected	3	большие
211	106	профессор ждал и говорит	expected	3	говорит
212	106	профессор ждал и говорят	unexpected	3	говорят
213	107	профессор ждал и ждал	expected	3	ждал
214	107	профессор ждал и ждали	unexpected	3	ждали
215	108	профессор ждал и читает	expected	3	читает
216	108	профессор ждал и читают	unexpected	3	читают
217	109	профессор ждал и старый	expected	3	старый
218	109	профессор ждал и старые	unexpected	3	старые
219	110	профессор ждал и маленький	expected	3	маленький
220	110	профессор ждал и маленькие	unexpected	3	маленькие
221	111	профессор ждал и молодой	expected	3	молодой
222	111	профессор ждал и молодые	unexpected	3	молодые
223	112	профессор ждал и большой	expected	3	большой
224	112	профессор ждал и большие	unexpected	3	большие
225	113	клиент ждал и говорит	expected	3	говорит
226	113	клиент ждал и говорят	unexpected	3	говорят
227	114	клиент ждал и ждал	expected	3	ждал
228	114	клиент ждал и ждали	unexpected	3	ждали
229	115	клиент ждал и читает	expected	3	читает
230	115	клиент ждал и читают	unexpected	3	читают
231	116	клиент ждал и старый	expected	3	старый
232	116	клиент ждал и старые	unexpected	3	старые
233	117	клиент ждал и маленький	expected	3	маленький
234	117	клиент ждал и маленькие	unexpected	3	маленькие
235	118	клиент ждал и молодой	expected	3	молодой
236	118	клиент ждал и молодые	unexpected	3	молодые
237	119	клиент ждал и большой	expected	3	большой
238	119	клиент ждал и большие	unexpected	3	большие
239	120	офицер ждал и говорит	expected	3	говорит
240	120	офицер ждал и говорят	unexpected	3	говорят
241	121	офицер ждал и ждал	expected	3	ждал
242	121	офицер ждал и ждали	unexpected	3	ждали
243	122	офицер ждал и читает	expected	3	читает
244	122	офицер ждал и читают	unexpected	3	читают
245	123	офицер ждал и старый	expected	3	старый
246	123	офицер ждал и старые	unexpected	3	старые
247	124	офицер ждал и маленький	expected	3	маленький
248	124	офицер ждал и маленькие	unexpected	3	маленькие
249	125	офицер ждал и молодой	expected	3	молодой
250	125	офицер ждал и молодые	unexpected	3	молодые
251	126	офицер ждал и большой	expected	3	большой
252	126	офицер ждал и большие	unexpected	3	большие
253	127	пилот ждал и говорит	expected	3	говорит
254	127	пилот ждал и говорят	unexpected	3	говорят
255	128	пилот ждал и ждал	expected	3	ждал
256	128	пилот ждал и ждали	unexpected	3	ждали
257	129	пилот ждал и читает	expected	3	читает
258	129	пилот ждал и читают	unexpected	3	читают
259	130	пилот ждал и старый	expected	3	старый
260	130	пилот ждал и старые	unexpected	3	старые
261	131	пилот ждал и маленький	expected	3	маленький
262	131	пилот ждал и маленькие	unexpected	3	маленькие
263	132	пилот ждал и молодой	expected	3	молодой
264	132	пилот ждал и молодые	unexpected	3	молодые
265	133	пилот ждал и большой	expected	3	большой
266	133	пилот ждал и большие	unexpected	3	большие
267	134	ученик ждал и говорит	expected	3	говорит
268	134	ученик ждал и говорят	unexpected	3	говорят
269	135	ученик ждал и ждал	expected	3	ждал
270	135	ученик ждал и ждали	unexpected	3	ждали
271	136	ученик ждал и читает	expected	3	читает
272	136	ученик ждал и читают	unexpected	3	читают
273	137	ученик ждал и старый	expected	3	старый
274	137	ученик ждал и старые	unexpected	3	старые
275	138	ученик ждал и маленький	expected	3	маленький
276	138	ученик ждал и маленькие	unexpected	3	маленькие
277	139	ученик ждал и молодой	expected	3	молодой
278	139	ученик ждал и молодые	unexpected	3	молодые
279	140	ученик ждал и большой	expected	3	большой
280	140	ученик ждал и большие	unexpected	3	большие
281	141	автор читает и говорит	expected	3	говорит
282	141	автор читает и говорят	unexpected	3	говорят
283	142	автор читает и ждал	expected	3	ждал
284	142	автор читает и ждали	unexpected	3	ждали
285	143	автор читает и читает	expected	3	читает
286	143	автор читает и читают	unexpected	3	читают
287	144	автор читает и старый	expected	3	старый
288	144	автор читает и старые	unexpected	3	старые
289	145	автор читает и маленький	expected	3	маленький
290	145	автор читает и маленькие	unexpected	3	маленькие
291	146	автор читает и молодой	expected	3	молодой
292	146	автор читает и молодые	unexpected	3	молодые
293	147	автор читает и большой	expected	3	большой
294	147	автор читает и большие	unexpected	3	большие
295	148	режиссёр читает и говорит	expected	3	говорит
296	148	режиссёр читает и говорят	unexpected	3	говорят
297	149	режиссёр читает и ждал	expected	3	ждал
298	149	режиссёр читает и ждали	unexpected	3	ждали
299	150	режиссёр читает и читает	expected	3	читает
300	150	режиссёр читает и читают	unexpected	3	читают
301	151	режиссёр читает и старый	expected	3	старый
302	151	режиссёр читает и старые	unexpected	3	старые
303	152	режиссёр читает и маленький	expected	3	маленький
304	152	режиссёр читает и маленькие	unexpected	3	маленькие
305	153	режиссёр читает и молодой	expected	3	молодой
306	153	режиссёр читает и молодые	unexpected	3	молодые
307	154	режиссёр читает и большой	expected	3	большой
308	154	режиссёр читает и большие	unexpected	3	большие
309	155	фермер читает и говорит	expected	3	говорит
310	155	фермер читает и говорят	unexpected	3	говорят
311	156	фермер читает и ждал	expected	3	ждал
312	156	фермер читает и ждали	unexpected	3	ждали
313	157	фермер читает и читает	expected	3	читает
314	157	фермер читает и читают	unexpected	3	читают
315	158	фермер читает и старый	expected	3	старый
316	158	фермер читает и старые	unexpected	3	старые
317	159	фермер читает и маленький	expected	3	маленький
318	159	фермер читает и маленькие	unexpected	3	маленькие
319	160	фермер читает и молодой	expected	3	молодой
320	160	фермер читает и молодые	unexpected	3	молодые
321	161	фермер читает и большой	expected	3	большой
322	161	фермер читает и большие	unexpected	3	большие
323	162	врач читает и говорит	expected	3	говорит
324	162	врач читает и говорят	unexpected	3	говорят
325	163	врач читает и ждал	expected	3	ждал
326	163	врач читает и ждали	unexpected	3	ждали
327	164	врач читает и читает	expected	3	читает
328	164	врач читает и читают	unexpected	3	читают
329	165	врач читает и старый	expected	3	старый
330	165	врач читает и старые	unexpected	3	старые
331	166	врач читает и маленький	expected	3	маленький
332	166	врач читает и маленькие	unexpected	3	маленькие
333	167	врач читает и молодой	expected	3	молодой
334	167	врач читает и молодые	unexpected	3	молодые
335	168	врач читает и большой	expected	3	большой
336	168	врач читает и большие	unexpected	3	большие
337	169	сенатор читает и говорит	expected	3	говорит
338	169	сенатор читает и говорят	unexpected	3	говорят
339	170	сенатор читает и ждал	expected	3	ждал
340	170	сенатор читает и ждали	unexpected	3	ждали
341	171	сенатор читает и читает	expected	3	читает
342	171	сенатор читает и читают	unexpected	3	читают
343	172	сенатор читает и старый	expected	3	старый
344	172	сенатор читает и старые	unexpected	3	старые
345	173	сенатор читает и маленький	expected	3	маленький
346	173	сенатор читает и маленькие	unexpected	3	маленькие
347	174	сенатор читает и молодой	expected	3	молодой
348	174	сенатор читает и молодые	unexpected	3	молодые
349	175	сенатор читает и большой	expected	3	большой
350	175	сенатор читает и большие	unexpected	3	большие
351	176	профессор читает и говорит	expected	3	говорит
352	176	профессор читает и говорят	unexpected	3	говорят
353	177	профессор читает и ждал	expected	3	ждал
354	177	профессор читает и ждали	unexpected	3	ждали
355	178	профессор читает и читает	expected	3	читает
356	178	профессор читает и читают	unexpected	3	читают
357	179	профессор читает и старый	expected	3	старый
358	179	профессор читает и старые	unexpected	3	старые
359	180	профессор читает и маленький	expected	3	маленький
360	180	профессор читает и маленькие	unexpected	3	маленькие
361	181	профессор читает и молодой	expected	3	молодой
362	181	профессор читает и молодые	unexpected	3	молодые
363	182	профессор читает и большой	expected	3	большой
364	182	профессор читает и большие	unexpected	3	большие
365	183	клиент читает и говорит	expected	3	говорит
366	183	клиент читает и говорят	unexpected	3	говорят
367	184	клиент читает и ждал	expected	3	ждал
368	184	клиент читает и ждали	unexpected	3	ждали
369	185	клиент читает и читает	expected	3	читает
370	185	клиент читает и читают	unexpected	3	читают
371	186	клиент читает и старый	expected	3	старый
372	186	клиент читает и старые	unexpected	3	старые
373	187	клиент читает и маленький	expected	3	маленький
374	187	клиент читает и маленькие	unexpected	3	маленькие
375	188	клиент читает и молодой	expected	3	молодой
376	188	клиент читает и молодые	unexpected	3	молодые
377	189	клиент читает и большой	expected	3	большой
378	189	клиент читает и большие	unexpected	3	большие
379	190	офицер читает и говорит	expected	3	говорит
380	190	офицер читает и говорят	unexpected	3	говорят
381	191	офицер читает и ждал	expected	3	ждал
382	191	офицер читает и ждали	unexpected	3	ждали
383	192	офицер читает и читает	expected	3	читает
384	192	офицер читает и читают	unexpected	3	читают
385	193	офицер читает и старый	expected	3	старый
386	193	офицер читает и старые	unexpected	3	старые
387	194	офицер читает и маленький	expected	3	маленький
388	194	офицер читает и маленькие	unexpected	3	маленькие
389	195	офицер читает и молодой	expected	3	молодой
390	195	офицер читает и молодые	unexpected	3	молодые
391	196	офицер читает и большой	expected	3	большой
392	196	офицер читает и большие	unexpected	3	большие
393	197	пилот читает и говорит	expected	3	говорит
394	197	пилот читает и говорят	unexpected	3	говорят
395	198	пилот читает и ждал	expected	3	ждал
396	198	пилот читает и ждали	unexpected	3	ждали
397	199	пилот читает и читает	expected	3	читает
398	199	пилот читает и читают	unexpected	3	читают
399	200	пилот читает и старый	expected	3	старый
400	200	пилот читает и старые	unexpected	3	старые
401	201	пилот читает и маленький	expected	3	маленький
402	201	пилот читает и маленькие	unexpected	3	маленькие
403	202	пилот читает и молодой	expected	3	молодой
404	202	пилот читает и молодые	unexpected	3	молодые
405	203	пилот читает и большой	expected	3	большой
406	203	пилот читает и большие	unexpected	3	большие
407	204	ученик читает и говорит	expected	3	говорит
408	204	ученик читает и говорят	unexpected	3	говорят
409	205	ученик читает и ждал	expected	3	ждал
410	205	ученик читает и ждали	unexpected	3	ждали
411	206	ученик читает и читает	expected	3	читает
412	206	ученик читает и читают	unexpected	3	читают
413	207	ученик читает и старый	expected	3	старый
414	207	ученик читает и старые	unexpected	3	старые
415	208	ученик читает и маленький	expected	3	маленький
416	208	ученик читает и маленькие	unexpected	3	маленькие
417	209	ученик читает и молодой	expected	3	молодой
418	209	ученик читает и молодые	unexpected	3	молодые
419	210	ученик читает и большой	expected	3	большой
420	210	ученик читает и большие	unexpected	3	большие
421	211	автор старый и говорит	expected	3	говорит
422	211	автор старый и говорят	unexpected	3	говорят
423	212	автор старый и ждал	expected	3	ждал
424	212	автор старый и ждали	unexpected	3	ждали
425	213	автор старый и читает	expected	3	читает
426	213	автор старый и читают	unexpected	3	читают
427	214	автор старый и старый	expected	3	старый
428	214	автор старый и старые	unexpected	3	старые
429	215	автор старый и маленький	expected	3	маленький
430	215	автор старый и маленькие	unexpected	3	маленькие
431	216	автор старый и молодой	expected	3	молодой
432	216	автор старый и молодые	unexpected	3	молодые
433	217	автор старый и большой	expected	3	большой
434	217	автор старый и большие	unexpected	3	большие
435	218	режиссёр старый и говорит	expected	3	говорит
436	218	режиссёр старый и говорят	unexpected	3	говорят
437	219	режиссёр старый и ждал	expected	3	ждал
438	219	режиссёр старый и ждали	unexpected	3	ждали
439	220	режиссёр старый и читает	expected	3	читает
440	220	режиссёр старый и читают	unexpected	3	читают
441	221	режиссёр старый и старый	expected	3	старый
442	221	режиссёр старый и старые	unexpected	3	старые
443	222	режиссёр старый и маленький	expected	3	маленький
444	222	режиссёр старый и маленькие	unexpected	3	маленькие
445	223	режиссёр старый и молодой	expected	3	молодой
446	223	режиссёр старый и молодые	unexpected	3	молодые
447	224	режиссёр старый и большой	expected	3	большой
448	224	режиссёр старый и большие	unexpected	3	большие
449	225	фермер старый и говорит	expected	3	говорит
450	225	фермер старый и говорят	unexpected	3	говорят
451	226	фермер старый и ждал	expected	3	ждал
452	226	фермер старый и ждали	unexpected	3	ждали
453	227	фермер старый и читает	expected	3	читает
454	227	фермер старый и читают	unexpected	3	читают
455	228	фермер старый и старый	expected	3	старый
456	228	фермер старый и старые	unexpected	3	старые
457	229	фермер старый и маленький	expected	3	маленький
458	229	фермер старый и маленькие	unexpected	3	маленькие
459	230	фермер старый и молодой	expected	3	молодой
460	230	фермер старый и молодые	unexpected	3	молодые
461	231	фермер старый и большой	expected	3	большой
462	231	фермер старый и большие	unexpected	3	большие
463	232	врач старый и говорит	expected	3	говорит
464	232	врач старый и говорят	unexpected	3	говорят
465	233	врач старый и ждал	expected	3	ждал
466	233	врач старый и ждали	unexpected	3	ждали
467	234	врач старый и читает	expected	3	читает
468	234	врач старый и читают	unexpected	3	читают
469	235	врач старый и старый	expected	3	старый
470	235	врач старый и старые	unexpected	3	старые
471	236	врач старый и маленький	expected	3	маленький
472	236	врач старый и маленькие	unexpected	3	маленькие
473	237	врач старый и молодой	expected	3	молодой
474	237	врач старый и молодые	unexpected	3	молодые
475	238	врач старый и большой	expected	3	большой
476	238	врач старый и большие	unexpected	3	большие
477	239	сенатор старый и говорит	expected	3	говорит
478	239	сенатор старый и говорят	unexpected	3	говорят
479	240	сенатор старый и ждал	expected	3	ждал
480	240	сенатор старый и ждали	unexpected	3	ждали
481	241	сенатор старый и читает	expected	3	читает
482	241	сенатор старый и читают	unexpected	3	читают
483	242	сенатор старый и старый	expected	3	старый
484	242	сенатор старый и старые	unexpected	3	старые
485	243	сенатор старый и маленький	expected	3	маленький
486	243	сенатор старый и маленькие	unexpected	3	маленькие
487	244	сенатор старый и молодой	expected	3	молодой
488	244	сенатор старый и молодые	unexpected	3	молодые
489	245	сенатор старый и большой	expected	3	большой
490	245	сенатор старый и большие	unexpected	3	большие
491	246	профессор старый и говорит	expected	3	говорит
492	246	профессор старый и говорят	unexpected	3	говорят
493	247	профессор старый и ждал	expected	3	ждал
494	247	профессор старый и ждали	unexpected	3	ждали
495	248	профессор старый и читает	expected	3	читает
496	248	профессор старый и читают	unexpected	3	читают
497	249	профессор старый и старый	expected	3	старый
498	249	профессор старый и старые	unexpected	3	старые
499	250	профессор старый и маленький	expected	3	маленький
500	250	профессор старый и маленькие	unexpected	3	маленькие
501	251	профессор старый и молодой	expected	3	молодой
502	251	профессор старый и молодые	unexpected	3	молодые
503	252	профессор старый и большой	expected	3	большой
504	252	профессор старый и большие	unexpected	3	большие
505	253	клиент старый и говорит	expected	3	говорит
506	253	клиент старый и говорят	unexpected	3	говорят
507	254	клиент старый и ждал	expected	3	ждал
508	254	клиент старый и ждали	unexpected	3	ждали
509	255	клиент старый и читает	expected	3	читает
510	255	клиент старый и читают	unexpected	3	читают
511	256	клиент старый и старый	expected	3	старый
512	256	клиент старый и старые	unexpected	3	старые
513	257	клиент старый и маленький	expected	3	маленький
514	257	клиент старый и маленькие	unexpected	3	маленькие
515	258	клиент старый и молодой	expected	3	молодой
516	258	клиент старый и молодые	unexpected	3	молодые
517	259	клиент старый и большой	expected	3	большой
518	259	клиент старый и большие	unexpected	3	большие
519	260	офицер старый и говорит	expected	3	говорит
520	260	офицер старый и говорят	unexpected	3	говорят
521	261	офицер старый и ждал	expected	3	ждал
522	261	офицер старый и ждали	unexpected	3	ждали
523	262	офицер старый и читает	expected	3	читает
524	262	офицер старый и читают	unexpected	3	читают
525	263	офицер старый и старый	expected	3	старый
526	263	офицер старый и старые	unexpected	3	старые
527	264	офицер старый и маленький	expected	3	маленький
528	264	офицер старый и маленькие	unexpected	3	маленькие
529	265	офицер старый и молодой	expected	3	молодой
530	265	офицер старый и молодые	unexpected	3	молодые
531	266	офицер старый и большой	expected	3	большой
532	266	офицер старый и большие	unexpected	3	большие
533	267	пилот старый и говорит	expected	3	говорит
534	267	пилот старый и говорят	unexpected	3	говорят
535	268	пилот старый и ждал	expected	3	ждал
536	268	пилот старый и ждали	unexpected	3	ждали
537	269	пилот старый и читает	expected	3	читает
538	269	пилот старый и читают	unexpected	3	читают
539	270	пилот старый и старый	expected	3	старый
540	270	пилот старый и старые	unexpected	3	старые
541	271	пилот старый и маленький	expected	3	маленький
542	271	пилот старый и маленькие	unexpected	3	маленькие
543	272	пилот старый и молодой	expected	3	молодой
544	272	пилот старый и молодые	unexpected	3	молодые
545	273	пилот старый и большой	expected	3	большой
546	273	пилот старый и большие	unexpected	3	большие
547	274	ученик старый и говорит	expected	3	говорит
548	274	ученик старый и говорят	unexpected	3	говорят
549	275	ученик старый и ждал	expected	3	ждал
550	275	ученик старый и ждали	unexpected	3	ждали
551	276	ученик старый и читает	expected	3	читает
552	276	ученик старый и читают	unexpected	3	читают
553	277	ученик старый и старый	expected	3	старый
554	277	ученик старый и старые	unexpected	3	старые
555	278	ученик старый и маленький	expected	3	маленький
556	278	ученик старый и маленькие	unexpected	3	маленькие
557	279	ученик старый и молодой	expected	3	молодой
558	279	ученик старый и молодые	unexpected	3	молодые
559	280	ученик старый и большой	expected	3	большой
560	280	ученик старый и большие	unexpected	3	большие
561	281	автор маленький и говорит	expected	3	говорит
562	281	автор маленький и говорят	unexpected	3	говорят
563	282	автор маленький и ждал	expected	3	ждал
564	282	автор маленький и ждали	unexpected	3	ждали
565	283	автор маленький и читает	expected	3	читает
566	283	автор маленький и читают	unexpected	3	читают
567	284	автор маленький и старый	expected	3	старый
568	284	автор маленький и старые	unexpected	3	старые
569	285	автор маленький и маленький	expected	3	маленький
570	285	автор маленький и маленькие	unexpected	3	маленькие
571	286	автор маленький и молодой	expected	3	молодой
572	286	автор маленький и молодые	unexpected	3	молодые
573	287	автор маленький и большой	expected	3	большой
574	287	автор маленький и большие	unexpected	3	большие
575	288	режиссёр маленький и говорит	expected	3	говорит
576	288	режиссёр маленький и говорят	unexpected	3	говорят
577	289	режиссёр маленький и ждал	expected	3	ждал
578	289	режиссёр маленький и ждали	unexpected	3	ждали
579	290	режиссёр маленький и читает	expected	3	читает
580	290	режиссёр маленький и читают	unexpected	3	читают
581	291	режиссёр маленький и старый	expected	3	старый
582	291	режиссёр маленький и старые	unexpected	3	старые
583	292	режиссёр маленький и маленький	expected	3	маленький
